id,page_id,tag_id
6984,2833,1890
6985,2833,314
6986,2833,966
6987,2833,1577
6988,2834,1931
6989,2834,1942
6990,2834,97
6991,2835,785
6992,2835,45
6993,2835,175
6994,2835,295
6995,2836,1311
6996,2837,1286
6997,2837,1099
6998,2837,1267
6999,2837,736
7000,2838,297
7001,2838,116
7002,2838,1071
7003,2838,696
7004,2839,1158
7005,2839,1811
7006,2839,1032
7007,2840,1638
7008,2840,493
7009,2840,1209
7010,2840,658
7011,2841,1719
7012,2842,425
7013,2843,1114
7014,2843,1230
7015,2843,1596
7016,2843,489
7017,2844,1786
7018,2844,1569
7019,2844,1449
7020,2845,1717
7021,2846,1510
7022,2846,196
7023,2846,436
7024,2846,4
7025,2847,329
7026,2847,270
7027,2848,1715
7028,2848,261
7029,2848,913
7030,2848,711
7031,2849,1407
7032,2849,1764
7033,2849,1988
7034,2849,1197
7035,2850,835
7036,2850,1487
7037,2851,1453
7038,2851,1890
7039,2851,705
7040,2851,1439
7041,2852,1096
7042,2852,565
7043,2852,987
7044,2853,946
7045,2853,1466
7046,2853,766
7047,2853,862
7048,2854,1107
7049,2854,1896
7050,2855,1341
7051,2856,1038
7052,2857,1307
7053,2858,123
7054,2858,1613
7055,2859,281
7056,2859,1459
7057,2859,121
7058,2860,189
7059,2860,1225
7060,2860,511
7061,2860,924
7062,2861,480
7063,2861,830
7064,2862,1017
7065,2862,1719
7066,2862,1800
7067,2863,740
7068,2863,356
7069,2863,1384
7070,2863,1446
7071,2864,963
7072,2864,149
7073,2864,1023
7074,2864,330
7075,2865,457
7076,2865,1876
7077,2865,67
7078,2865,362
7079,2866,1793
7080,2866,918
7081,2866,911
7082,2866,1933
7083,2867,836
7084,2867,1980
7085,2867,442
7086,2867,732
7087,2868,1528
7088,2868,590
7089,2869,934
7090,2869,1959
7091,2870,1205
7092,2870,1686
7093,2871,1759
7094,2871,1251
7095,2871,1475
7096,2871,1795
7097,2872,1644
7098,2872,1923
7099,2872,1453
7100,2872,122
7101,2873,1201
7102,2874,1959
7103,2874,1295
7104,2874,1298
7105,2874,1190
7106,2875,345
7107,2875,1622
7108,2876,1992
7109,2876,680
7110,2877,223
7111,2878,222
7112,2878,8
7113,2879,93
7114,2879,1173
7115,2879,1215
7116,2880,815
7117,2880,1426
7118,2880,1876
7119,2880,726
7120,2881,1142
7121,2881,194
7122,2881,622
7123,2881,1084
7124,2882,331
7125,2882,464
7126,2882,595
7127,2883,571
7128,2883,414
7129,2883,1918
7130,2883,1903
7131,2884,1282
7132,2884,1049
7133,2884,966
7134,2884,1227
7135,2885,1864
7136,2885,640
7137,2886,542
7138,2886,290
7139,2886,1637
7140,2886,1914
7141,2887,1294
7142,2887,3
7143,2887,938
7144,2888,1460
7145,2888,333
7146,2889,1367
7147,2889,89
7148,2889,1495
7149,2890,1013
7150,2891,1387
7151,2891,1052
7152,2892,1855
7153,2892,1441
7154,2892,780
7155,2892,716
7156,2893,1113
7157,2893,119
7158,2893,1522
7159,2893,598
7160,2894,423
7161,2895,1581
7162,2895,623
7163,2895,845
7164,2895,490
7165,2896,824
7166,2897,336
7167,2897,1086
7168,2898,425
7169,2899,1462
7170,2900,1801
7171,2901,535
7172,2902,1235
7173,2903,1731
7174,2903,176
7175,2904,251
7176,2904,1971
7177,2904,1468
7178,2904,1384
7179,2905,1029
7180,2905,1040
7181,2905,900
7182,2905,894
7183,2906,1166
7184,2906,1467
7185,2907,722
7186,2907,386
7187,2907,951
7188,2908,703
7189,2909,1568
7190,2909,1987
7191,2909,1151
7192,2910,940
7193,2911,1420
7194,2911,1760
7195,2911,1714
7196,2912,1491
7197,2912,50
7198,2912,1774
7199,2912,1531
7200,2913,288
7201,2914,1099
7202,2914,1845
7203,2914,796
7204,2915,503
7205,2915,1093
7206,2915,1173
7207,2915,103
7208,2916,1926
7209,2916,905
7210,2916,1379
7211,2916,1839
7212,2917,1626
7213,2918,1290
7214,2919,1739
7215,2919,400
7216,2919,745
7217,2919,856
7218,2920,1267
7219,2920,369
7220,2921,1251
7221,2922,1437
7222,2922,1810
7223,2922,1630
7224,2923,580
7225,2923,777
7226,2924,1478
7227,2924,347
7228,2924,1866
7229,2924,443
7230,2925,1287
7231,2926,325
7232,2926,53
7233,2927,184
7234,2927,1286
7235,2927,1834
7236,2927,1351
7237,2928,1185
7238,2929,633
7239,2929,1666
7240,2929,255
7241,2929,459
7242,2930,274
7243,2931,1142
7244,2932,439
7245,2933,1042
7246,2934,479
7247,2934,1743
7248,2934,1744
7249,2934,1082
7250,2935,1323
7251,2935,1921
7252,2935,468
7253,2935,847
7254,2936,41
7255,2936,43
7256,2937,1570
7257,2937,226
7258,2937,238
7259,2938,285
7260,2938,1367
7261,2938,1044
7262,2938,1683
7263,2939,373
7264,2939,405
7265,2940,1437
7266,2940,288
7267,2940,1665
7268,2941,812
7269,2941,1706
7270,2942,1554
7271,2942,1941
7272,2942,438
7273,2942,793
7274,2943,868
7275,2943,1744
7276,2944,592
7277,2945,1797
7278,2945,1872
7279,2946,633
7280,2946,1788
7281,2947,580
7282,2947,957
7283,2947,1740
7284,2947,548
7285,2948,21
7286,2948,87
7287,2948,70
7288,2949,1221
7289,2949,149
7290,2949,1468
7291,2950,423
7292,2951,1471
7293,2951,1779
7294,2951,1714
7295,2952,1694
7296,2952,1423
7297,2952,620
7298,2953,1909
7299,2953,755
7300,2954,561
7301,2954,1600
7302,2954,1849
7303,2954,916
7304,2955,236
7305,2955,1280
7306,2956,2000
7307,2957,1684
7308,2957,467
7309,2957,1371
7310,2958,1343
7311,2958,1003
7312,2958,1492
7313,2958,66
7314,2959,541
7315,2959,1297
7316,2959,1980
7317,2959,1553
7318,2960,136
7319,2961,1092
7320,2961,442
7321,2961,572
7322,2961,1975
7323,2962,1354
7324,2962,524
7325,2962,304
7326,2962,1042
7327,2963,1846
7328,2963,1948
7329,2963,76
7330,2964,1940
7331,2964,1046
7332,2964,1173
7333,2965,1292
7334,2965,1257
7335,2965,809
7336,2966,56
7337,2967,1760
7338,2967,1
7339,2968,815
7340,2969,1853
7341,2969,923
7342,2969,494
7343,2969,933
7344,2970,1042
7345,2971,159
7346,2972,327
7347,2973,1967
7348,2974,663
7349,2975,1569
7350,2975,1657
7351,2976,1020
7352,2976,1017
7353,2977,1574
7354,2978,1931
7355,2978,942
7356,2978,899
7357,2979,1586
7358,2980,1431
7359,2980,3
7360,2980,1217
7361,2980,1192
7362,2981,1562
7363,2981,1106
7364,2982,94
7365,2983,124
7366,2983,1431
7367,2984,280
7368,2984,1892
7369,2984,815
7370,2985,1554
7371,2985,130
7372,2986,29
7373,2986,1220
7374,2986,381
7375,2987,100
7376,2988,1560
7377,2988,967
7378,2988,1295
7379,2988,638
7380,2989,1624
7381,2990,21
7382,2990,1620
7383,2990,693
7384,2990,1272
7385,2991,1874
7386,2991,241
7387,2992,8
7388,2992,1700
7389,2993,1981
7390,2993,1953
7391,2993,1770
7392,2993,202
7393,2994,1076
7394,2994,908
7395,2994,843
7396,2995,931
7397,2995,120
7398,2995,260
7399,2995,1726
7400,2996,1672
7401,2997,392
7402,2997,1351
7403,2997,531
7404,2998,1024
7405,2998,610
7406,2998,1135
7407,2998,36
7408,2999,521
7409,3000,1512
7410,3000,1379
7411,3000,664
