review_id,customer_id,product_id,rating,review_text,review_date
311,1380,870,5,Automated transactional reference evaluation text for product segment index tracking verification profile 311.,2025-06-13
312,312,1353,5,Automated transactional reference evaluation text for product segment index tracking verification profile 312.,2023-07-26
313,1740,160,1,Automated transactional reference evaluation text for product segment index tracking verification profile 313.,2021-03-03
314,408,1049,4,Automated transactional reference evaluation text for product segment index tracking verification profile 314.,2024-02-14
315,1031,1180,1,Automated transactional reference evaluation text for product segment index tracking verification profile 315.,2024-08-19
316,1943,513,3,Automated transactional reference evaluation text for product segment index tracking verification profile 316.,2025-07-06
317,1317,847,4,Automated transactional reference evaluation text for product segment index tracking verification profile 317.,2023-02-21
318,1548,356,5,Automated transactional reference evaluation text for product segment index tracking verification profile 318.,2021-04-30
319,8,253,5,Automated transactional reference evaluation text for product segment index tracking verification profile 319.,2021-05-25
320,760,896,4,Automated transactional reference evaluation text for product segment index tracking verification profile 320.,2022-08-28
321,18,465,2,Automated transactional reference evaluation text for product segment index tracking verification profile 321.,2023-10-25
322,1333,539,4,Automated transactional reference evaluation text for product segment index tracking verification profile 322.,2021-04-10
323,1059,1456,5,Automated transactional reference evaluation text for product segment index tracking verification profile 323.,2024-08-13
324,1357,1485,2,Automated transactional reference evaluation text for product segment index tracking verification profile 324.,2022-11-28
325,2075,875,5,Automated transactional reference evaluation text for product segment index tracking verification profile 325.,2023-02-17
326,153,1078,1,Automated transactional reference evaluation text for product segment index tracking verification profile 326.,2022-07-02
327,1372,1018,1,Automated transactional reference evaluation text for product segment index tracking verification profile 327.,2022-11-25
328,119,1498,5,Automated transactional reference evaluation text for product segment index tracking verification profile 328.,2024-09-06
