order_id,customer_id,employee_id,channel_id,order_date,status,total_amount
419,254,284,4,2023-09-06 08:38:07,COMPLETED,13323.64
420,1999,658,1,2022-09-20 20:03:20,PENDING,10597.89
421,1550,939,2,2024-06-05 01:57:46,PROCESSING,10437.56
422,994,941,2,2021-08-23 11:50:41,PENDING,9806.7
423,1207,869,2,2022-01-06 00:29:14,PENDING,3534.05
424,2151,935,2,2021-10-05 16:44:28,CANCELLED,7334.62
425,1623,527,2,2023-06-10 19:18:28,CANCELLED,5228.89
426,972,973,2,2023-10-03 05:44:59,CANCELLED,6669.5
427,1456,797,4,2025-05-14 13:02:31,SHIPPED,9790.9
428,641,833,3,2022-05-04 21:35:48,PROCESSING,1161.55
429,574,733,2,2022-09-29 19:59:53,SHIPPED,394.2
430,2014,108,1,2025-07-23 19:50:58,SHIPPED,6291.9
431,254,1167,1,2024-07-17 12:09:38,PENDING,2179.35
432,625,63,2,2022-11-27 08:01:10,PENDING,4097.49
433,1202,413,1,2024-01-22 00:19:15,COMPLETED,3449.4
434,1251,919,4,2022-02-11 17:57:42,PROCESSING,4058.24
435,1942,715,4,2023-10-27 22:44:25,CANCELLED,4004.44
436,674,182,4,2024-03-11 19:31:24,SHIPPED,2880.45
437,1451,257,3,2024-12-21 03:33:36,CANCELLED,7323.59
438,172,366,2,2025-09-18 18:27:32,PENDING,5325.18
439,1655,182,1,2025-04-22 23:52:43,PENDING,17103.8
440,929,1095,3,2024-04-28 01:18:30,CANCELLED,11194.9
441,2042,260,4,2022-03-03 00:57:26,PENDING,8109.75
442,336,246,3,2022-06-15 18:41:37,SHIPPED,4241.59
443,1542,249,2,2021-11-23 19:21:05,CANCELLED,9694.64
444,2104,562,2,2023-03-07 03:45:57,SHIPPED,5782.36
445,2161,281,1,2024-02-25 09:33:01,SHIPPED,21542.14
446,1669,64,1,2021-02-18 02:28:08,SHIPPED,2733.02
447,1518,230,2,2023-12-07 19:36:14,PENDING,18216.46
448,2017,78,2,2024-11-18 13:53:45,CANCELLED,965.17
449,2278,14,1,2023-08-13 02:15:17,CANCELLED,4595.17
450,1091,564,4,2025-11-22 00:35:00,SHIPPED,5397.67
451,728,1184,1,2022-03-11 06:39:58,SHIPPED,5416.09
452,7,767,3,2023-05-23 04:17:35,PROCESSING,9776.09
453,669,637,2,2022-07-07 08:08:56,COMPLETED,1197.07
454,1159,67,4,2021-07-03 20:16:20,COMPLETED,9083.52
455,100,60,2,2023-07-07 06:47:57,SHIPPED,3689.24
456,1178,805,2,2022-04-17 01:40:07,SHIPPED,488.94
457,2051,960,1,2023-01-25 10:53:48,CANCELLED,141.3
458,1820,1184,4,2022-03-29 19:12:24,PENDING,8946.62
459,2009,92,3,2023-04-17 00:58:04,COMPLETED,2123.91
460,2360,1051,2,2022-02-08 07:04:21,COMPLETED,17467.97
461,2125,902,4,2024-05-26 18:33:55,PROCESSING,443.64
462,2027,756,1,2023-01-14 22:58:57,COMPLETED,10859.05
463,2175,935,3,2021-06-15 19:48:49,PROCESSING,4811.21
464,222,764,2,2021-10-18 02:50:32,SHIPPED,3338.49
465,344,704,4,2021-09-28 19:35:58,SHIPPED,1185.12
466,825,945,2,2024-09-06 17:59:22,COMPLETED,7299.16
467,2086,338,4,2021-07-28 05:39:55,CANCELLED,16266.94
468,824,601,2,2024-09-04 00:07:58,CANCELLED,7071.48
469,1262,7,1,2025-06-02 21:33:30,PROCESSING,2736.85
470,740,548,2,2021-03-12 10:24:13,COMPLETED,15150.28
471,1939,1176,2,2022-03-01 19:54:41,PENDING,8432.29
472,160,751,4,2025-08-01 23:05:47,PROCESSING,3341.85
473,1058,893,4,2025-04-06 16:28:47,COMPLETED,6643.95
474,2274,16,2,2023-06-28 02:21:38,PENDING,1747.42
475,735,1058,1,2021-12-21 03:23:46,PROCESSING,5751.09
476,212,1049,2,2023-03-19 09:27:04,PROCESSING,11418.33
477,637,759,2,2024-01-02 19:20:27,PENDING,2648.25
478,206,579,3,2024-04-15 09:12:04,CANCELLED,3021.98
479,927,878,4,2023-03-28 20:33:07,PENDING,14968.46
480,269,124,1,2022-11-16 17:54:10,SHIPPED,2187.99
481,1413,525,3,2024-12-19 02:03:11,SHIPPED,8296.24
482,354,204,3,2023-08-02 20:05:46,PROCESSING,24552.65
483,1373,10,4,2025-03-15 08:10:19,CANCELLED,7024.41
484,1636,828,4,2025-07-07 21:57:37,COMPLETED,292.55
485,785,261,3,2023-08-27 00:51:42,PROCESSING,2794.8
486,1824,676,3,2021-08-07 00:19:48,CANCELLED,13606.91
487,784,651,4,2023-07-27 07:45:09,PROCESSING,11343.48
488,763,329,4,2023-01-03 01:44:40,PENDING,7785.88
489,613,1161,3,2024-03-10 15:40:13,PENDING,20833.44
490,1764,618,2,2025-06-02 20:01:31,CANCELLED,14725.95
491,2175,249,2,2023-01-20 00:26:22,COMPLETED,10864.21
492,1718,181,4,2024-01-11 08:01:22,PENDING,2482.26
493,2492,857,1,2023-12-12 16:37:54,CANCELLED,668.94
494,275,179,1,2023-11-18 09:25:21,PENDING,15916.45
495,1456,1190,3,2025-05-29 01:59:07,COMPLETED,10222.06
496,666,323,1,2024-01-23 07:53:06,SHIPPED,10897.03
497,439,124,1,2024-07-19 10:52:11,PENDING,1743.07
498,2117,703,4,2025-11-02 16:22:06,SHIPPED,5593.15
499,799,1126,1,2024-05-31 17:54:06,CANCELLED,7112.31
500,1300,307,3,2022-07-25 18:11:31,PENDING,1345.14
501,1830,357,2,2024-02-29 00:55:58,PROCESSING,4133.78
502,2268,1178,4,2022-12-16 12:36:16,PROCESSING,3034.48
503,1976,1038,3,2021-06-01 07:46:16,SHIPPED,13319.5
504,891,947,4,2025-03-04 10:45:10,SHIPPED,9397.6
505,921,972,1,2022-09-27 15:20:42,CANCELLED,11315.6
506,1614,886,3,2022-03-08 14:01:16,SHIPPED,10356.49
507,1477,135,4,2025-08-10 05:35:39,COMPLETED,8817.2
508,211,661,4,2022-11-05 02:17:32,PROCESSING,8078.56
509,762,385,3,2025-04-06 11:22:54,PENDING,2343.69
510,1612,783,1,2025-02-27 10:59:30,COMPLETED,11994.93
511,2029,952,4,2025-03-25 17:51:27,PENDING,4769.94
512,765,877,2,2024-02-23 01:15:19,PENDING,5544.77
513,1017,377,3,2022-04-30 18:44:32,PROCESSING,3724.52
514,1907,719,2,2024-09-05 08:04:55,PENDING,6015.75
515,768,1090,3,2024-11-04 06:07:05,COMPLETED,6523.07
516,1968,894,4,2022-06-16 20:35:37,SHIPPED,9458.14
517,1240,886,2,2023-12-03 15:58:24,PENDING,12652.03
518,2225,23,2,2023-05-13 22:38:35,PENDING,14176.05
519,2296,1182,3,2023-07-11 13:46:11,COMPLETED,2932.2
520,199,871,1,2022-12-03 17:23:39,CANCELLED,13519.38
521,1818,599,1,2025-05-07 22:23:23,PENDING,12145.79
522,1095,938,3,2024-03-21 11:26:45,CANCELLED,2086.28
523,1571,684,2,2024-09-22 04:54:28,COMPLETED,146.97
524,1068,515,1,2022-09-17 14:08:47,COMPLETED,9563.87
525,291,656,1,2022-11-07 16:16:39,PENDING,12173.63
526,1021,573,2,2025-10-14 08:59:51,CANCELLED,12115.24
527,1860,655,1,2025-06-04 23:41:01,PENDING,14824.05
528,2054,877,3,2023-10-03 17:04:59,COMPLETED,539.31
529,1418,497,1,2024-05-14 05:08:51,SHIPPED,4879.02
530,561,95,3,2025-02-21 03:37:34,PROCESSING,8533.63
531,1692,458,1,2023-08-13 05:25:57,COMPLETED,1606.28
532,1190,925,4,2021-12-16 12:23:13,CANCELLED,18261.32
533,2416,761,1,2022-07-31 06:44:37,COMPLETED,2234.97
534,2194,615,1,2025-03-15 09:55:16,CANCELLED,9581.22
535,31,858,2,2024-10-02 13:10:39,PROCESSING,2167.56
536,2205,283,2,2025-05-15 10:48:39,SHIPPED,4161.56
537,2009,201,1,2022-03-10 04:37:36,CANCELLED,12563.89
538,2286,1112,4,2023-07-10 22:13:38,PENDING,4487.5
539,1970,306,4,2024-01-01 17:56:07,PROCESSING,1163.86
540,802,798,1,2025-10-12 05:38:23,CANCELLED,7310.63
541,654,478,4,2022-10-27 19:19:23,COMPLETED,10878.9
542,633,142,3,2021-02-09 10:04:57,PROCESSING,743.71
543,1214,637,4,2022-11-13 13:42:08,CANCELLED,2435.77
544,356,573,2,2024-10-09 04:11:23,PROCESSING,4943.79
545,2175,451,4,2022-09-05 07:32:27,SHIPPED,3778.08
546,42,750,3,2022-07-05 10:07:38,CANCELLED,2591.9
547,2441,1185,1,2021-06-27 11:22:29,SHIPPED,12782.17
548,968,203,2,2023-02-12 20:28:50,COMPLETED,14792.41
549,1537,294,1,2021-06-22 17:46:00,SHIPPED,1796.57
550,1759,165,3,2024-05-21 07:17:38,COMPLETED,1461.29
551,940,1183,3,2023-06-07 06:01:24,SHIPPED,7418.0
552,165,315,4,2024-10-08 14:22:59,COMPLETED,3312.75
553,1801,1162,2,2024-03-19 20:13:02,SHIPPED,2721.57
554,1309,839,4,2022-11-11 07:19:09,COMPLETED,10398.12
555,1342,707,2,2023-09-30 00:18:26,SHIPPED,2941.94
556,526,664,2,2021-03-01 01:42:45,COMPLETED,4328.88
557,584,918,3,2024-01-07 20:51:09,PENDING,4024.88
558,1340,184,1,2025-05-06 08:33:48,PENDING,2452.11
559,171,258,4,2024-01-20 04:20:44,COMPLETED,7092.35
560,95,327,3,2021-11-08 20:39:40,SHIPPED,3844.95
561,2288,1056,4,2025-09-02 10:43:34,PROCESSING,1928.21
562,809,997,3,2024-02-12 10:55:58,PROCESSING,5456.23
563,285,333,3,2021-04-27 17:39:26,PENDING,7396.85
564,593,358,1,2021-05-30 10:00:55,COMPLETED,13859.25
565,1456,177,2,2025-08-03 01:25:44,COMPLETED,1502.5
566,530,662,2,2023-03-15 21:32:05,CANCELLED,7148.63
567,2293,493,2,2025-07-18 10:40:18,PENDING,3570.48
568,56,374,4,2022-03-04 18:20:38,PENDING,4639.42
569,444,37,1,2024-11-21 14:02:18,PROCESSING,7246.04
570,427,864,2,2024-10-03 13:47:48,COMPLETED,5669.93
571,476,60,2,2022-12-08 17:00:11,PROCESSING,16962.14
572,350,456,2,2024-04-23 18:34:37,CANCELLED,2561.1
573,1277,248,1,2022-07-02 09:52:05,PROCESSING,8978.3
574,718,845,2,2022-12-01 06:38:01,COMPLETED,7347.4
575,1441,919,3,2024-10-28 20:59:31,PROCESSING,618.58
576,2447,816,2,2021-07-31 14:50:26,PENDING,7546.04
577,237,1159,3,2024-06-24 03:08:40,SHIPPED,7382.58
578,1719,1024,3,2021-10-24 02:24:44,PROCESSING,10618.57
579,259,124,2,2023-06-08 00:47:59,COMPLETED,2136.64
580,239,48,2,2023-01-23 16:47:31,COMPLETED,10427.69
581,1485,999,3,2025-06-02 04:31:32,CANCELLED,6380.32
582,185,514,2,2021-03-18 07:06:22,PROCESSING,3356.68
583,361,1171,4,2021-03-26 12:32:17,COMPLETED,9837.43
584,905,1104,2,2025-05-19 14:49:17,CANCELLED,12889.26
585,586,42,3,2021-07-08 00:39:31,CANCELLED,13482.92
586,2310,189,1,2022-09-25 22:05:54,PROCESSING,8971.65
587,138,81,1,2022-06-17 00:54:04,PENDING,3996.91
588,1855,178,2,2023-01-12 09:00:06,PROCESSING,14870.81
589,1169,934,3,2022-02-28 15:33:59,CANCELLED,10407.15
590,2095,1032,2,2025-08-29 13:42:55,CANCELLED,10310.06
591,1373,736,2,2025-02-12 02:38:38,PENDING,3747.49
592,105,381,4,2024-02-29 03:03:05,PENDING,977.81
593,1917,760,3,2021-08-26 13:59:40,COMPLETED,10001.22
594,479,803,4,2024-08-17 04:47:48,COMPLETED,7872.8
595,449,85,4,2025-05-23 09:58:29,SHIPPED,643.6
596,1895,80,4,2024-06-11 19:19:27,COMPLETED,6192.28
597,1037,226,3,2024-07-20 14:40:45,SHIPPED,15711.68
598,1230,491,2,2023-12-02 09:50:04,SHIPPED,9305.42
599,857,813,2,2023-09-09 16:18:03,SHIPPED,10490.72
600,1593,283,2,2021-05-17 04:11:29,COMPLETED,2348.24
601,2298,222,1,2025-11-06 08:49:34,PENDING,4054.3
602,2310,614,1,2024-11-22 02:26:41,PROCESSING,8469.67
603,288,788,1,2025-11-29 14:23:55,PROCESSING,18893.94
604,762,873,2,2022-05-08 17:04:07,COMPLETED,20898.06
605,1673,52,1,2022-05-18 09:30:11,PROCESSING,1483.5
606,46,952,1,2025-08-20 21:31:28,COMPLETED,6779.98
607,2163,539,2,2021-04-10 21:17:10,SHIPPED,8515.83
608,273,700,1,2021-03-18 17:35:10,PENDING,13049.48
609,328,304,2,2021-09-07 20:28:28,PROCESSING,10772.18
610,1314,272,3,2025-04-25 01:38:04,SHIPPED,10883.58
611,1353,913,4,2021-09-11 00:11:40,PENDING,12173.75
612,41,538,1,2021-10-08 19:55:54,PROCESSING,10884.38
613,124,926,4,2021-02-21 04:31:46,COMPLETED,2224.82
614,225,1040,1,2022-04-03 18:52:38,SHIPPED,4333.36
615,1872,715,2,2025-08-21 18:48:50,PENDING,8259.55
616,1877,1099,4,2021-10-02 13:22:44,COMPLETED,4992.08
617,464,1122,3,2022-10-20 22:34:20,CANCELLED,4818.41
618,1545,1166,4,2025-04-08 17:19:58,PROCESSING,11304.6
619,651,355,1,2022-12-14 18:02:02,CANCELLED,5025.4
620,1731,372,2,2023-05-11 17:49:21,CANCELLED,4115.06
621,2468,996,1,2024-08-24 12:59:31,PENDING,5149.78
622,1561,977,2,2024-07-14 17:49:15,PENDING,6920.63
623,2451,734,4,2023-07-12 07:21:51,PENDING,12081.41
624,1292,696,3,2024-07-29 16:09:37,SHIPPED,19541.72
625,2310,118,2,2023-01-24 09:25:13,PROCESSING,12629.13
626,904,439,4,2024-06-03 20:19:16,COMPLETED,5129.89
627,2172,589,1,2021-12-14 22:22:10,SHIPPED,6847.06
628,1671,799,1,2021-01-18 11:48:37,COMPLETED,15763.17
629,1499,710,3,2021-01-01 12:59:30,PROCESSING,5950.16
630,2352,307,1,2024-03-28 08:40:34,COMPLETED,6324.52
631,550,340,3,2022-01-27 21:57:56,PENDING,9520.4
632,1894,741,3,2021-10-19 17:08:54,PENDING,2927.38
633,670,321,2,2022-06-19 20:50:28,PENDING,3251.27
634,179,699,1,2022-05-01 23:55:13,SHIPPED,4897.61
635,1868,644,1,2023-10-09 19:13:38,PROCESSING,1710.28
636,1634,507,4,2022-09-15 18:35:46,PROCESSING,13689.68
637,1114,96,4,2023-10-16 03:01:19,CANCELLED,10448.16
638,930,1084,2,2023-12-27 23:38:58,SHIPPED,12923.36
639,1403,53,3,2021-02-19 18:07:44,COMPLETED,3548.36
640,148,205,4,2022-08-01 04:58:00,SHIPPED,4922.43
641,2294,988,2,2021-09-11 12:07:49,CANCELLED,6111.56
642,388,1116,4,2021-11-01 14:23:02,PROCESSING,8161.82
643,486,429,2,2023-06-09 08:10:19,PROCESSING,10884.16
644,800,1009,4,2024-03-26 11:00:05,COMPLETED,1976.64
645,720,1089,1,2024-03-11 11:30:06,COMPLETED,4460.72
646,55,1096,2,2023-03-07 11:31:46,PROCESSING,501.12
647,472,384,2,2021-04-29 02:46:25,PENDING,6630.04
648,1276,298,2,2025-05-04 22:06:15,PENDING,9118.73
649,2428,864,1,2025-11-14 17:52:19,SHIPPED,8358.11
650,622,365,3,2025-08-31 19:28:14,COMPLETED,8984.32
651,2151,695,4,2023-02-23 10:35:57,PROCESSING,20395.57
652,727,158,3,2023-03-25 04:10:23,PENDING,7154.64
653,32,1059,2,2024-06-26 11:52:36,COMPLETED,4229.3
654,1178,1086,3,2022-11-21 03:43:39,SHIPPED,7651.25
655,1958,679,2,2022-05-13 21:36:50,COMPLETED,1269.32
656,1176,678,4,2024-10-19 14:56:56,SHIPPED,4458.12
657,2051,426,4,2024-07-10 17:43:03,PROCESSING,9751.39
658,1966,962,1,2024-02-07 10:22:11,COMPLETED,6384.19
659,393,44,4,2022-02-22 00:37:49,CANCELLED,7574.44
660,784,908,2,2021-01-16 16:09:52,SHIPPED,8260.79
661,2400,1122,2,2022-06-22 11:06:30,SHIPPED,3308.55
662,638,773,2,2025-05-16 13:26:58,PROCESSING,1610.6
663,1384,496,1,2021-01-26 23:47:11,COMPLETED,11637.3
664,1133,1,4,2025-11-17 15:25:51,CANCELLED,10737.83
665,2120,268,4,2024-03-12 06:49:19,COMPLETED,7006.93
666,435,101,1,2024-09-10 13:44:13,PROCESSING,6132.25
667,1367,197,1,2023-05-23 22:08:24,COMPLETED,3688.38
668,2168,987,3,2022-04-09 23:50:04,PROCESSING,5702.8
669,1683,1192,1,2025-02-03 16:16:02,PROCESSING,11305.95
670,677,811,4,2024-02-26 10:20:54,CANCELLED,1792.85
671,615,903,3,2022-12-11 10:19:31,CANCELLED,3863.6
672,982,1154,2,2023-04-14 00:30:01,PENDING,4283.05
673,457,237,2,2025-09-30 17:16:32,PROCESSING,17395.79
674,1047,624,3,2023-01-13 11:41:32,SHIPPED,17312.01
675,1862,186,3,2025-11-21 13:06:31,SHIPPED,1890.61
676,941,895,2,2025-09-07 14:59:29,COMPLETED,3795.15
677,950,351,2,2021-04-12 00:51:05,PENDING,217.7
678,2126,471,4,2024-07-16 16:25:06,PROCESSING,18148.32
679,533,696,3,2021-04-26 05:39:25,SHIPPED,17702.32
680,2485,962,4,2025-05-25 18:18:36,PENDING,11192.44
681,1579,66,2,2022-07-07 03:39:13,CANCELLED,15290.8
682,1391,549,3,2022-12-28 22:50:47,COMPLETED,311.18
683,58,319,1,2025-03-10 02:47:13,CANCELLED,17636.27
684,1601,890,4,2022-04-13 03:49:40,PENDING,7725.45
685,209,1051,1,2022-12-22 20:45:37,CANCELLED,11526.45
686,1345,353,2,2023-11-09 17:59:11,COMPLETED,7519.82
687,321,931,4,2025-12-26 03:55:25,PENDING,1247.17
688,333,375,1,2024-11-12 13:28:54,CANCELLED,12855.74
689,2237,171,2,2021-05-19 10:06:15,PENDING,22353.22
690,812,1150,1,2024-04-18 13:51:39,CANCELLED,5301.14
691,1062,1094,3,2023-01-17 12:06:43,PROCESSING,235.16
692,2418,580,4,2022-10-26 14:19:40,COMPLETED,7714.12
693,1431,1141,2,2024-08-12 10:41:02,PROCESSING,11506.77
694,2433,518,4,2023-11-13 11:49:54,COMPLETED,1097.26
695,290,222,2,2025-11-12 03:48:59,PROCESSING,18893.57
696,2396,114,4,2025-01-19 22:27:41,SHIPPED,13693.2
697,1955,69,3,2023-10-12 19:54:35,CANCELLED,338.92
698,341,474,3,2024-01-08 01:27:53,CANCELLED,17954.89
699,809,791,3,2022-03-02 09:14:21,PROCESSING,19355.32
700,758,687,4,2024-05-27 05:06:01,PENDING,14445.32
701,565,700,1,2023-04-12 03:09:28,PROCESSING,1388.16
702,3,1111,3,2023-05-01 05:33:37,CANCELLED,3686.91
703,400,49,4,2021-03-04 12:01:37,PENDING,9586.59
704,485,651,1,2024-12-01 22:13:23,PROCESSING,13145.13
705,1076,569,2,2022-07-05 20:19:57,COMPLETED,18271.98
706,302,79,2,2023-11-29 11:18:01,CANCELLED,1719.27
707,2325,28,4,2024-05-31 14:16:18,SHIPPED,760.96
708,222,601,3,2022-09-20 19:40:52,SHIPPED,8517.11
709,997,811,2,2023-03-09 10:39:43,SHIPPED,7925.86
710,1100,354,1,2024-03-28 17:56:46,PENDING,8696.7
711,673,590,2,2025-12-23 08:25:14,CANCELLED,757.06
712,1235,632,3,2025-08-30 22:12:04,PENDING,8646.58
713,1228,674,4,2024-05-30 23:44:16,SHIPPED,11534.98
714,1825,944,1,2021-04-08 16:41:44,PENDING,3592.85
715,1190,271,4,2022-06-29 19:07:49,SHIPPED,7726.92
716,91,643,2,2024-06-08 22:43:32,CANCELLED,1313.01
717,498,1015,1,2022-07-06 01:58:06,COMPLETED,13788.05
718,353,616,2,2025-02-06 12:04:00,COMPLETED,336.43
719,334,559,3,2025-10-21 08:32:52,SHIPPED,8452.61
720,1865,11,1,2021-09-07 14:10:09,PENDING,13607.48
721,2024,802,1,2021-06-16 22:40:37,SHIPPED,13638.09
722,1831,730,4,2023-03-22 02:18:03,SHIPPED,12841.36
723,1747,779,1,2025-07-31 00:21:47,CANCELLED,8296.94
724,2130,147,4,2024-01-27 12:59:28,PENDING,2737.71
725,1437,197,2,2025-12-28 07:32:50,SHIPPED,1286.22
726,512,125,4,2022-08-22 06:42:49,CANCELLED,9321.64
727,1727,194,3,2021-03-23 04:54:16,PROCESSING,8764.05
728,686,841,3,2022-10-20 20:29:31,COMPLETED,8497.96
729,1931,396,4,2024-12-15 11:39:46,SHIPPED,10695.77
730,1249,1061,4,2022-09-08 13:15:11,COMPLETED,10032.1
731,1505,68,4,2024-07-02 05:28:11,CANCELLED,2779.32
732,1769,397,2,2025-08-09 16:55:05,CANCELLED,2579.23
733,2175,122,4,2023-01-22 00:49:39,SHIPPED,2807.98
734,2442,678,4,2021-11-18 08:56:35,PROCESSING,11183.91
735,2194,850,3,2021-10-18 14:40:51,PENDING,4141.98
736,1927,396,3,2021-07-24 18:35:33,PENDING,7956.1
737,1827,982,1,2023-05-10 16:52:17,PENDING,12326.84
738,336,364,2,2025-11-08 05:30:20,PROCESSING,11667.98
739,1814,695,3,2022-10-02 20:03:48,CANCELLED,1869.11
740,2282,503,4,2024-04-02 05:52:56,SHIPPED,2875.78
741,528,530,1,2023-12-22 13:08:04,PROCESSING,6759.88
742,1081,710,1,2023-12-26 12:21:12,COMPLETED,9099.45
743,1722,347,2,2022-12-18 20:53:07,COMPLETED,20781.97
744,2238,1119,2,2025-03-31 19:05:32,CANCELLED,10892.89
745,2444,457,3,2025-05-16 20:07:26,COMPLETED,2140.24
746,546,1051,1,2024-08-13 18:01:22,CANCELLED,6143.69
747,813,144,1,2021-06-28 18:43:00,PENDING,3666.64
748,2117,944,3,2024-03-07 04:32:28,CANCELLED,8210.98
749,835,346,4,2024-04-22 14:23:19,SHIPPED,11732.23
750,923,196,2,2021-04-30 22:24:43,PENDING,8393.67
751,2254,335,1,2021-06-26 09:50:07,COMPLETED,6883.72
752,1515,1074,4,2021-10-06 02:18:03,SHIPPED,10487.92
753,1024,209,3,2025-05-22 21:24:48,SHIPPED,12834.46
754,854,434,2,2025-11-25 05:31:39,CANCELLED,12769.39
755,1763,1054,1,2021-03-28 22:23:19,SHIPPED,9461.34
756,1634,710,4,2024-08-03 17:18:13,COMPLETED,3963.63
757,2193,89,3,2021-07-19 20:13:36,CANCELLED,5123.16
758,1176,1156,2,2023-08-11 19:21:17,CANCELLED,1398.45
759,1850,296,1,2025-05-25 07:21:28,SHIPPED,4039.8
760,1248,803,4,2023-11-10 13:14:37,SHIPPED,12335.67
761,1777,726,2,2022-04-30 06:29:48,PROCESSING,7487.02
762,1509,936,3,2021-12-25 07:58:31,PENDING,14380.14
763,163,440,1,2022-04-10 07:26:18,CANCELLED,7489.13
764,1515,98,4,2021-08-29 06:48:42,PROCESSING,7442.07
765,1156,537,1,2021-10-31 01:15:31,CANCELLED,6167.37
766,1748,1144,3,2021-02-16 17:18:34,PROCESSING,3943.8
767,1704,1160,2,2022-10-27 10:12:20,PENDING,16198.27
768,1053,658,4,2021-10-28 23:07:29,CANCELLED,7580.16
769,1076,267,1,2023-09-30 10:26:33,COMPLETED,19453.85
770,1331,487,2,2025-05-31 13:46:22,COMPLETED,6203.52
771,1479,166,1,2024-04-29 17:01:30,COMPLETED,1239.61
772,1133,10,3,2022-09-13 23:02:00,COMPLETED,6694.84
773,1095,416,4,2022-03-19 05:08:56,PROCESSING,5267.21
774,1095,746,1,2023-10-09 08:58:24,COMPLETED,3935.91
775,1628,1140,2,2022-04-23 13:00:21,CANCELLED,3418.04
776,1611,666,3,2023-08-01 19:31:58,SHIPPED,13829.14
777,1194,711,3,2021-09-11 11:18:13,PROCESSING,3340.34
778,923,148,1,2024-12-23 21:23:39,PENDING,10039.88
779,1133,185,2,2023-08-07 23:12:10,CANCELLED,7913.22
780,815,449,3,2021-08-21 06:31:44,PROCESSING,23503.62
781,1548,255,2,2025-01-13 10:23:09,COMPLETED,4690.74
782,1717,11,3,2024-01-03 11:55:10,SHIPPED,12142.8
783,930,1020,4,2021-06-26 15:06:33,SHIPPED,8635.61
784,1036,859,4,2022-03-03 10:25:29,SHIPPED,8950.27
785,1068,688,1,2022-12-13 11:44:31,PROCESSING,3131.55
786,1207,522,4,2022-02-11 23:40:08,CANCELLED,14152.14
787,635,950,4,2021-08-17 11:10:27,PROCESSING,7277.72
788,425,925,4,2022-08-10 19:45:40,COMPLETED,5524.82
789,120,1091,1,2024-08-05 19:18:33,PROCESSING,1113.35
790,1746,48,1,2024-10-07 15:45:53,PROCESSING,7465.08
791,2074,200,2,2022-06-27 20:16:14,SHIPPED,11112.62
792,2173,885,1,2021-07-10 12:42:27,SHIPPED,16912.58
793,430,260,4,2024-11-10 05:43:16,CANCELLED,4162.03
794,1327,920,1,2024-10-12 07:49:06,SHIPPED,3996.86
795,1052,881,2,2025-08-04 07:47:47,PENDING,8772.35
796,458,1200,3,2022-01-10 10:13:06,SHIPPED,4208.68
797,545,658,1,2022-11-09 13:56:29,PROCESSING,6241.59
798,1478,473,1,2024-06-03 13:23:59,CANCELLED,3871.77
799,2433,235,3,2022-01-15 07:17:20,SHIPPED,5110.65
800,2425,1083,4,2025-10-20 16:57:46,PENDING,11798.17
801,285,818,1,2021-11-06 09:05:37,CANCELLED,9108.44
802,2470,340,2,2022-04-05 12:33:01,PROCESSING,19695.54
803,1642,310,4,2022-04-01 17:46:28,PENDING,14915.89
804,1911,588,3,2025-09-28 12:12:48,COMPLETED,6714.37
805,172,1171,1,2025-03-03 19:44:57,PENDING,7400.71
806,1375,152,3,2024-06-06 11:26:50,PENDING,844.66
807,375,880,1,2021-07-07 13:06:06,PROCESSING,6370.28
808,366,731,2,2022-11-05 06:29:35,COMPLETED,6979.59
809,2239,13,3,2022-04-29 14:16:41,SHIPPED,1885.3
810,870,109,4,2025-12-28 13:00:02,SHIPPED,5383.65
811,92,740,3,2023-11-07 17:30:10,PENDING,737.5
812,276,250,2,2021-05-09 01:12:55,PENDING,265.4
813,242,524,3,2025-03-30 21:41:14,PENDING,10496.36
814,1995,1187,4,2021-04-22 05:21:15,SHIPPED,3960.94
815,949,558,2,2022-06-10 01:14:30,CANCELLED,7170.05
816,81,1044,4,2025-07-18 09:46:54,SHIPPED,8528.01
817,109,712,2,2021-01-04 20:11:04,CANCELLED,11705.92
818,1127,495,1,2024-08-09 08:22:57,COMPLETED,3510.72
819,1966,385,1,2022-01-15 18:06:59,SHIPPED,8628.63
820,204,490,4,2022-01-04 06:57:45,CANCELLED,3269.12
821,89,496,1,2022-10-31 14:48:50,SHIPPED,10075.65
822,1723,599,1,2023-03-25 12:06:37,PENDING,3354.48
823,1333,1111,4,2022-12-04 11:29:39,PROCESSING,11704.51
824,1127,680,2,2024-11-08 05:47:31,CANCELLED,1608.62
825,1872,1112,2,2022-04-28 10:27:36,PROCESSING,853.92
826,1689,666,4,2025-02-27 19:39:44,SHIPPED,5602.24
827,2000,676,4,2024-01-07 16:59:05,CANCELLED,11584.47
828,709,510,2,2022-07-13 13:12:03,COMPLETED,7454.93
829,1395,216,1,2021-07-11 12:01:40,COMPLETED,7306.32
830,2417,333,3,2025-11-18 07:52:37,PENDING,1705.91
831,2443,942,4,2023-07-04 00:05:46,CANCELLED,1379.7
832,2446,8,3,2025-03-25 18:07:51,COMPLETED,3257.1
833,141,945,3,2025-02-27 05:55:54,PROCESSING,2009.91
834,1881,308,1,2023-04-13 02:17:22,PENDING,7165.53
835,405,349,1,2023-09-14 12:26:18,COMPLETED,5086.75
836,357,369,2,2024-10-30 13:17:38,CANCELLED,10263.46
837,1596,868,3,2023-03-28 15:23:05,CANCELLED,8141.74
