id,site_id,name,utm_code,started_at,ended_at
191,96,Campaign Newsletter CPC Q4,utm_source=newsletter&utm_medium=cpc&utm_campaign=run_96_1,2026-05-28 23:36:36,
192,96,Campaign Twitter AFFILIATE Q4,utm_source=twitter&utm_medium=affiliate&utm_campaign=run_96_2,2026-05-29 16:13:28,2026-06-01 21:44:54
193,97,Campaign Partner AFFILIATE Q2,utm_source=partner&utm_medium=affiliate&utm_campaign=run_97_1,2026-06-05 03:34:54,
194,97,Campaign Linkedin DISPLAY Q1,utm_source=linkedin&utm_medium=display&utm_campaign=run_97_2,2026-06-09 05:22:54,
195,98,Campaign Newsletter SOCIAL Q1,utm_source=newsletter&utm_medium=social&utm_campaign=run_98_1,2026-05-29 04:35:44,
196,98,Campaign Facebook EMAIL Q1,utm_source=facebook&utm_medium=email&utm_campaign=run_98_2,2026-05-29 23:57:01,2026-06-08 16:23:45
197,99,Campaign Twitter DISPLAY Q2,utm_source=twitter&utm_medium=display&utm_campaign=run_99_1,2026-06-06 04:54:45,
198,99,Campaign Facebook EMAIL Q3,utm_source=facebook&utm_medium=email&utm_campaign=run_99_2,2026-05-31 13:17:42,2026-06-09 13:01:04
199,100,Campaign Google DISPLAY Q4,utm_source=google&utm_medium=display&utm_campaign=run_100_1,2026-06-04 17:51:10,2026-06-13 19:39:53
200,100,Campaign Twitter AFFILIATE Q4,utm_source=twitter&utm_medium=affiliate&utm_campaign=run_100_2,2026-05-30 15:15:01,2026-06-05 15:08:01
201,101,Campaign Google AFFILIATE Q1,utm_source=google&utm_medium=affiliate&utm_campaign=run_101_1,2026-06-08 14:16:02,
202,101,Campaign Twitter DISPLAY Q4,utm_source=twitter&utm_medium=display&utm_campaign=run_101_2,2026-05-29 09:05:18,
203,102,Campaign Linkedin CPC Q3,utm_source=linkedin&utm_medium=cpc&utm_campaign=run_102_1,2026-06-06 23:32:19,
204,102,Campaign Newsletter DISPLAY Q1,utm_source=newsletter&utm_medium=display&utm_campaign=run_102_2,2026-06-02 00:32:57,2026-06-05 04:40:23
205,103,Campaign Google DISPLAY Q3,utm_source=google&utm_medium=display&utm_campaign=run_103_1,2026-06-01 21:59:39,2026-06-08 07:01:10
206,103,Campaign Facebook SOCIAL Q3,utm_source=facebook&utm_medium=social&utm_campaign=run_103_2,2026-05-31 23:41:06,
207,104,Campaign Linkedin CPC Q4,utm_source=linkedin&utm_medium=cpc&utm_campaign=run_104_1,2026-06-09 10:52:43,
208,104,Campaign Facebook SOCIAL Q2,utm_source=facebook&utm_medium=social&utm_campaign=run_104_2,2026-06-03 15:37:35,
209,105,Campaign Google CPC Q4,utm_source=google&utm_medium=cpc&utm_campaign=run_105_1,2026-06-03 23:24:03,2026-06-10 13:40:49
210,105,Campaign Facebook EMAIL Q2,utm_source=facebook&utm_medium=email&utm_campaign=run_105_2,2026-06-08 20:52:18,2026-06-14 12:43:00
211,106,Campaign Google EMAIL Q3,utm_source=google&utm_medium=email&utm_campaign=run_106_1,2026-06-09 05:52:05,
212,106,Campaign Linkedin AFFILIATE Q2,utm_source=linkedin&utm_medium=affiliate&utm_campaign=run_106_2,2026-05-29 11:46:39,2026-06-07 00:12:29
213,107,Campaign Partner DISPLAY Q3,utm_source=partner&utm_medium=display&utm_campaign=run_107_1,2026-05-28 19:57:57,2026-06-01 14:52:03
214,107,Campaign Twitter CPC Q2,utm_source=twitter&utm_medium=cpc&utm_campaign=run_107_2,2026-06-09 05:26:50,2026-06-15 04:17:13
215,108,Campaign Facebook AFFILIATE Q2,utm_source=facebook&utm_medium=affiliate&utm_campaign=run_108_1,2026-05-31 07:50:31,2026-06-09 18:56:19
216,108,Campaign Newsletter EMAIL Q4,utm_source=newsletter&utm_medium=email&utm_campaign=run_108_2,2026-06-04 22:19:55,
217,109,Campaign Linkedin CPC Q1,utm_source=linkedin&utm_medium=cpc&utm_campaign=run_109_1,2026-05-29 14:11:00,
218,109,Campaign Twitter DISPLAY Q1,utm_source=twitter&utm_medium=display&utm_campaign=run_109_2,2026-06-04 11:17:00,
219,110,Campaign Newsletter CPC Q3,utm_source=newsletter&utm_medium=cpc&utm_campaign=run_110_1,2026-06-06 00:37:06,
220,110,Campaign Newsletter AFFILIATE Q4,utm_source=newsletter&utm_medium=affiliate&utm_campaign=run_110_2,2026-06-06 04:35:22,
221,111,Campaign Twitter EMAIL Q4,utm_source=twitter&utm_medium=email&utm_campaign=run_111_1,2026-06-04 00:35:27,
222,111,Campaign Partner DISPLAY Q1,utm_source=partner&utm_medium=display&utm_campaign=run_111_2,2026-05-29 12:19:50,
223,112,Campaign Twitter AFFILIATE Q2,utm_source=twitter&utm_medium=affiliate&utm_campaign=run_112_1,2026-06-06 17:25:09,2026-06-10 01:26:37
224,112,Campaign Google EMAIL Q1,utm_source=google&utm_medium=email&utm_campaign=run_112_2,2026-06-07 02:34:03,
225,113,Campaign Partner AFFILIATE Q1,utm_source=partner&utm_medium=affiliate&utm_campaign=run_113_1,2026-05-30 01:01:16,2026-06-08 06:23:20
226,113,Campaign Partner EMAIL Q1,utm_source=partner&utm_medium=email&utm_campaign=run_113_2,2026-06-08 20:56:25,
227,114,Campaign Partner DISPLAY Q2,utm_source=partner&utm_medium=display&utm_campaign=run_114_1,2026-06-03 00:43:19,2026-06-06 05:48:49
228,114,Campaign Google AFFILIATE Q3,utm_source=google&utm_medium=affiliate&utm_campaign=run_114_2,2026-06-05 23:34:31,
229,115,Campaign Twitter CPC Q1,utm_source=twitter&utm_medium=cpc&utm_campaign=run_115_1,2026-06-01 21:09:07,
230,115,Campaign Newsletter SOCIAL Q2,utm_source=newsletter&utm_medium=social&utm_campaign=run_115_2,2026-06-04 08:23:37,2026-06-07 08:48:45
231,116,Campaign Google DISPLAY Q1,utm_source=google&utm_medium=display&utm_campaign=run_116_1,2026-06-06 14:21:08,
232,116,Campaign Facebook CPC Q1,utm_source=facebook&utm_medium=cpc&utm_campaign=run_116_2,2026-06-05 00:38:12,2026-06-11 14:26:47
233,117,Campaign Newsletter CPC Q1,utm_source=newsletter&utm_medium=cpc&utm_campaign=run_117_1,2026-06-02 16:31:33,2026-06-10 01:26:56
234,117,Campaign Partner AFFILIATE Q4,utm_source=partner&utm_medium=affiliate&utm_campaign=run_117_2,2026-06-03 11:30:28,
235,118,Campaign Linkedin DISPLAY Q1,utm_source=linkedin&utm_medium=display&utm_campaign=run_118_1,2026-05-29 00:29:45,2026-06-03 10:19:24
236,118,Campaign Twitter EMAIL Q2,utm_source=twitter&utm_medium=email&utm_campaign=run_118_2,2026-05-31 19:54:01,
237,119,Campaign Twitter CPC Q2,utm_source=twitter&utm_medium=cpc&utm_campaign=run_119_1,2026-06-09 03:52:39,
238,119,Campaign Google SOCIAL Q4,utm_source=google&utm_medium=social&utm_campaign=run_119_2,2026-06-04 12:53:05,2026-06-08 23:46:16
239,120,Campaign Partner EMAIL Q2,utm_source=partner&utm_medium=email&utm_campaign=run_120_1,2026-06-04 13:00:05,
240,120,Campaign Facebook SOCIAL Q2,utm_source=facebook&utm_medium=social&utm_campaign=run_120_2,2026-06-04 05:06:29,
241,121,Campaign Twitter EMAIL Q3,utm_source=twitter&utm_medium=email&utm_campaign=run_121_1,2026-06-02 17:20:16,2026-06-09 05:53:51
242,121,Campaign Newsletter SOCIAL Q4,utm_source=newsletter&utm_medium=social&utm_campaign=run_121_2,2026-05-31 07:32:08,2026-06-07 07:48:11
243,122,Campaign Partner SOCIAL Q1,utm_source=partner&utm_medium=social&utm_campaign=run_122_1,2026-06-08 07:46:27,2026-06-15 00:01:15
244,122,Campaign Linkedin CPC Q3,utm_source=linkedin&utm_medium=cpc&utm_campaign=run_122_2,2026-05-29 19:49:14,2026-06-08 02:40:11
245,123,Campaign Twitter EMAIL Q3,utm_source=twitter&utm_medium=email&utm_campaign=run_123_1,2026-06-09 10:57:26,2026-06-19 08:28:34
246,123,Campaign Partner SOCIAL Q4,utm_source=partner&utm_medium=social&utm_campaign=run_123_2,2026-05-29 00:58:49,
247,124,Campaign Newsletter AFFILIATE Q3,utm_source=newsletter&utm_medium=affiliate&utm_campaign=run_124_1,2026-06-03 23:14:46,
248,124,Campaign Linkedin DISPLAY Q4,utm_source=linkedin&utm_medium=display&utm_campaign=run_124_2,2026-05-29 21:25:15,2026-06-03 23:05:03
249,125,Campaign Partner SOCIAL Q1,utm_source=partner&utm_medium=social&utm_campaign=run_125_1,2026-06-03 07:31:30,2026-06-06 12:17:30
250,125,Campaign Partner CPC Q4,utm_source=partner&utm_medium=cpc&utm_campaign=run_125_2,2026-06-08 13:01:54,2026-06-18 10:41:16
251,126,Campaign Twitter AFFILIATE Q1,utm_source=twitter&utm_medium=affiliate&utm_campaign=run_126_1,2026-06-06 11:45:54,
252,126,Campaign Google SOCIAL Q3,utm_source=google&utm_medium=social&utm_campaign=run_126_2,2026-05-30 12:38:51,
253,127,Campaign Google EMAIL Q3,utm_source=google&utm_medium=email&utm_campaign=run_127_1,2026-05-29 21:45:36,2026-06-08 06:17:37
254,127,Campaign Newsletter AFFILIATE Q2,utm_source=newsletter&utm_medium=affiliate&utm_campaign=run_127_2,2026-06-08 06:06:39,
255,128,Campaign Twitter SOCIAL Q2,utm_source=twitter&utm_medium=social&utm_campaign=run_128_1,2026-06-02 05:43:36,2026-06-08 08:30:43
256,128,Campaign Linkedin CPC Q3,utm_source=linkedin&utm_medium=cpc&utm_campaign=run_128_2,2026-05-29 21:09:49,2026-06-04 02:05:20
257,129,Campaign Facebook AFFILIATE Q3,utm_source=facebook&utm_medium=affiliate&utm_campaign=run_129_1,2026-06-03 12:18:04,
258,129,Campaign Twitter EMAIL Q1,utm_source=twitter&utm_medium=email&utm_campaign=run_129_2,2026-06-07 19:55:39,2026-06-11 09:21:21
259,130,Campaign Partner DISPLAY Q1,utm_source=partner&utm_medium=display&utm_campaign=run_130_1,2026-06-05 04:03:59,2026-06-09 16:27:51
260,130,Campaign Twitter SOCIAL Q3,utm_source=twitter&utm_medium=social&utm_campaign=run_130_2,2026-06-01 18:25:52,
261,131,Campaign Linkedin EMAIL Q1,utm_source=linkedin&utm_medium=email&utm_campaign=run_131_1,2026-06-01 19:48:09,
262,131,Campaign Twitter AFFILIATE Q2,utm_source=twitter&utm_medium=affiliate&utm_campaign=run_131_2,2026-06-05 11:59:46,2026-06-14 03:20:04
263,132,Campaign Twitter SOCIAL Q4,utm_source=twitter&utm_medium=social&utm_campaign=run_132_1,2026-06-06 12:50:36,2026-06-15 20:13:12
264,132,Campaign Partner DISPLAY Q4,utm_source=partner&utm_medium=display&utm_campaign=run_132_2,2026-06-01 21:10:30,
265,133,Campaign Google AFFILIATE Q1,utm_source=google&utm_medium=affiliate&utm_campaign=run_133_1,2026-06-02 09:42:56,
266,133,Campaign Newsletter SOCIAL Q1,utm_source=newsletter&utm_medium=social&utm_campaign=run_133_2,2026-05-30 17:10:13,
267,134,Campaign Linkedin AFFILIATE Q2,utm_source=linkedin&utm_medium=affiliate&utm_campaign=run_134_1,2026-06-09 11:17:06,
268,134,Campaign Linkedin DISPLAY Q1,utm_source=linkedin&utm_medium=display&utm_campaign=run_134_2,2026-06-09 03:12:36,2026-06-16 06:06:41
269,135,Campaign Facebook EMAIL Q3,utm_source=facebook&utm_medium=email&utm_campaign=run_135_1,2026-05-30 23:42:09,2026-06-06 03:47:07
270,135,Campaign Twitter EMAIL Q4,utm_source=twitter&utm_medium=email&utm_campaign=run_135_2,2026-05-31 10:47:21,2026-06-06 05:03:27
271,136,Campaign Twitter CPC Q2,utm_source=twitter&utm_medium=cpc&utm_campaign=run_136_1,2026-05-28 22:42:26,2026-06-02 18:16:11
272,136,Campaign Linkedin CPC Q1,utm_source=linkedin&utm_medium=cpc&utm_campaign=run_136_2,2026-05-29 06:27:56,
273,137,Campaign Partner SOCIAL Q3,utm_source=partner&utm_medium=social&utm_campaign=run_137_1,2026-05-29 19:14:29,2026-06-06 04:18:59
274,137,Campaign Facebook EMAIL Q4,utm_source=facebook&utm_medium=email&utm_campaign=run_137_2,2026-06-05 20:53:37,
275,138,Campaign Newsletter SOCIAL Q2,utm_source=newsletter&utm_medium=social&utm_campaign=run_138_1,2026-06-08 02:08:27,
276,138,Campaign Linkedin SOCIAL Q2,utm_source=linkedin&utm_medium=social&utm_campaign=run_138_2,2026-05-30 11:26:37,2026-06-07 09:09:14
277,139,Campaign Linkedin DISPLAY Q1,utm_source=linkedin&utm_medium=display&utm_campaign=run_139_1,2026-06-08 12:15:00,2026-06-11 22:26:15
278,139,Campaign Twitter CPC Q1,utm_source=twitter&utm_medium=cpc&utm_campaign=run_139_2,2026-06-03 23:33:58,
279,140,Campaign Linkedin DISPLAY Q4,utm_source=linkedin&utm_medium=display&utm_campaign=run_140_1,2026-06-05 09:21:27,
280,140,Campaign Newsletter EMAIL Q2,utm_source=newsletter&utm_medium=email&utm_campaign=run_140_2,2026-06-04 17:48:50,
281,141,Campaign Newsletter SOCIAL Q3,utm_source=newsletter&utm_medium=social&utm_campaign=run_141_1,2026-06-07 04:42:41,
282,141,Campaign Google CPC Q1,utm_source=google&utm_medium=cpc&utm_campaign=run_141_2,2026-05-31 07:03:37,2026-06-09 03:25:41
283,142,Campaign Facebook AFFILIATE Q1,utm_source=facebook&utm_medium=affiliate&utm_campaign=run_142_1,2026-06-01 15:43:49,2026-06-09 10:00:47
284,142,Campaign Linkedin SOCIAL Q2,utm_source=linkedin&utm_medium=social&utm_campaign=run_142_2,2026-06-04 07:14:03,
285,143,Campaign Google SOCIAL Q2,utm_source=google&utm_medium=social&utm_campaign=run_143_1,2026-05-29 16:20:36,
286,143,Campaign Facebook DISPLAY Q3,utm_source=facebook&utm_medium=display&utm_campaign=run_143_2,2026-06-01 07:19:48,
287,144,Campaign Google AFFILIATE Q3,utm_source=google&utm_medium=affiliate&utm_campaign=run_144_1,2026-05-31 22:13:35,2026-06-07 21:04:02
288,144,Campaign Linkedin CPC Q3,utm_source=linkedin&utm_medium=cpc&utm_campaign=run_144_2,2026-06-04 14:24:01,2026-06-12 19:03:49
289,145,Campaign Google AFFILIATE Q3,utm_source=google&utm_medium=affiliate&utm_campaign=run_145_1,2026-06-03 09:14:04,
290,145,Campaign Linkedin DISPLAY Q2,utm_source=linkedin&utm_medium=display&utm_campaign=run_145_2,2026-06-02 22:20:24,
291,146,Campaign Twitter DISPLAY Q3,utm_source=twitter&utm_medium=display&utm_campaign=run_146_1,2026-05-30 02:08:16,2026-06-06 19:26:04
292,146,Campaign Newsletter DISPLAY Q2,utm_source=newsletter&utm_medium=display&utm_campaign=run_146_2,2026-05-31 07:39:14,
293,147,Campaign Google SOCIAL Q4,utm_source=google&utm_medium=social&utm_campaign=run_147_1,2026-06-09 10:24:49,
294,147,Campaign Linkedin SOCIAL Q1,utm_source=linkedin&utm_medium=social&utm_campaign=run_147_2,2026-06-08 16:41:30,2026-06-15 07:01:45
295,148,Campaign Partner SOCIAL Q3,utm_source=partner&utm_medium=social&utm_campaign=run_148_1,2026-06-03 23:39:48,
296,148,Campaign Newsletter CPC Q3,utm_source=newsletter&utm_medium=cpc&utm_campaign=run_148_2,2026-05-31 11:15:13,
297,149,Campaign Partner EMAIL Q4,utm_source=partner&utm_medium=email&utm_campaign=run_149_1,2026-06-03 07:15:28,
298,149,Campaign Twitter SOCIAL Q4,utm_source=twitter&utm_medium=social&utm_campaign=run_149_2,2026-05-30 03:26:18,
299,150,Campaign Linkedin AFFILIATE Q3,utm_source=linkedin&utm_medium=affiliate&utm_campaign=run_150_1,2026-05-29 20:11:56,2026-06-02 13:44:01
300,150,Campaign Twitter AFFILIATE Q2,utm_source=twitter&utm_medium=affiliate&utm_campaign=run_150_2,2026-06-03 16:14:24,
301,151,Campaign Google AFFILIATE Q1,utm_source=google&utm_medium=affiliate&utm_campaign=run_151_1,2026-06-04 16:09:26,
302,151,Campaign Google DISPLAY Q3,utm_source=google&utm_medium=display&utm_campaign=run_151_2,2026-05-31 03:59:17,2026-06-04 08:10:47
303,152,Campaign Facebook EMAIL Q2,utm_source=facebook&utm_medium=email&utm_campaign=run_152_1,2026-05-31 23:44:55,2026-06-04 19:26:43
304,152,Campaign Partner DISPLAY Q2,utm_source=partner&utm_medium=display&utm_campaign=run_152_2,2026-05-30 00:17:42,
305,153,Campaign Partner CPC Q1,utm_source=partner&utm_medium=cpc&utm_campaign=run_153_1,2026-06-03 04:13:33,
306,153,Campaign Linkedin SOCIAL Q4,utm_source=linkedin&utm_medium=social&utm_campaign=run_153_2,2026-05-30 04:54:30,
307,154,Campaign Twitter AFFILIATE Q3,utm_source=twitter&utm_medium=affiliate&utm_campaign=run_154_1,2026-06-05 21:32:23,2026-06-15 15:08:07
308,154,Campaign Twitter AFFILIATE Q2,utm_source=twitter&utm_medium=affiliate&utm_campaign=run_154_2,2026-05-30 05:48:15,2026-06-05 22:32:32
309,155,Campaign Newsletter SOCIAL Q4,utm_source=newsletter&utm_medium=social&utm_campaign=run_155_1,2026-06-03 03:43:02,2026-06-06 13:47:36
310,155,Campaign Facebook DISPLAY Q4,utm_source=facebook&utm_medium=display&utm_campaign=run_155_2,2026-05-30 04:44:46,2026-06-02 05:54:56
311,156,Campaign Linkedin DISPLAY Q1,utm_source=linkedin&utm_medium=display&utm_campaign=run_156_1,2026-06-03 21:46:51,2026-06-07 04:47:01
312,156,Campaign Twitter DISPLAY Q4,utm_source=twitter&utm_medium=display&utm_campaign=run_156_2,2026-06-06 09:10:43,2026-06-12 02:53:08
313,157,Campaign Google DISPLAY Q2,utm_source=google&utm_medium=display&utm_campaign=run_157_1,2026-06-04 00:55:14,
314,157,Campaign Linkedin AFFILIATE Q1,utm_source=linkedin&utm_medium=affiliate&utm_campaign=run_157_2,2026-06-02 12:27:16,
315,158,Campaign Twitter SOCIAL Q2,utm_source=twitter&utm_medium=social&utm_campaign=run_158_1,2026-06-08 12:42:04,
316,158,Campaign Facebook DISPLAY Q4,utm_source=facebook&utm_medium=display&utm_campaign=run_158_2,2026-06-02 10:30:17,2026-06-08 06:54:19
317,159,Campaign Linkedin DISPLAY Q3,utm_source=linkedin&utm_medium=display&utm_campaign=run_159_1,2026-06-06 02:38:20,2026-06-14 02:23:58
318,159,Campaign Linkedin CPC Q4,utm_source=linkedin&utm_medium=cpc&utm_campaign=run_159_2,2026-05-28 20:14:35,2026-05-31 20:51:49
319,160,Campaign Partner DISPLAY Q2,utm_source=partner&utm_medium=display&utm_campaign=run_160_1,2026-06-09 00:06:02,
320,160,Campaign Google AFFILIATE Q3,utm_source=google&utm_medium=affiliate&utm_campaign=run_160_2,2026-06-05 11:10:17,2026-06-15 06:09:49
321,161,Campaign Partner SOCIAL Q4,utm_source=partner&utm_medium=social&utm_campaign=run_161_1,2026-05-30 11:40:27,
322,161,Campaign Google CPC Q4,utm_source=google&utm_medium=cpc&utm_campaign=run_161_2,2026-06-08 03:47:58,2026-06-12 07:33:26
323,162,Campaign Google EMAIL Q2,utm_source=google&utm_medium=email&utm_campaign=run_162_1,2026-06-08 14:06:28,
324,162,Campaign Twitter EMAIL Q2,utm_source=twitter&utm_medium=email&utm_campaign=run_162_2,2026-06-08 07:30:18,2026-06-11 19:38:18
325,163,Campaign Linkedin DISPLAY Q2,utm_source=linkedin&utm_medium=display&utm_campaign=run_163_1,2026-06-04 13:17:59,
326,163,Campaign Facebook DISPLAY Q3,utm_source=facebook&utm_medium=display&utm_campaign=run_163_2,2026-06-07 18:51:16,
327,164,Campaign Google CPC Q3,utm_source=google&utm_medium=cpc&utm_campaign=run_164_1,2026-06-08 09:02:22,2026-06-13 21:08:10
328,164,Campaign Facebook CPC Q4,utm_source=facebook&utm_medium=cpc&utm_campaign=run_164_2,2026-05-31 12:55:30,2026-06-05 05:15:06
329,165,Campaign Linkedin EMAIL Q3,utm_source=linkedin&utm_medium=email&utm_campaign=run_165_1,2026-05-31 21:43:47,2026-06-06 11:44:48
330,165,Campaign Twitter SOCIAL Q3,utm_source=twitter&utm_medium=social&utm_campaign=run_165_2,2026-06-01 23:05:52,2026-06-07 12:59:08
331,166,Campaign Newsletter AFFILIATE Q1,utm_source=newsletter&utm_medium=affiliate&utm_campaign=run_166_1,2026-06-01 01:23:44,2026-06-09 12:21:18
332,166,Campaign Google CPC Q4,utm_source=google&utm_medium=cpc&utm_campaign=run_166_2,2026-06-01 18:54:14,
333,167,Campaign Linkedin DISPLAY Q1,utm_source=linkedin&utm_medium=display&utm_campaign=run_167_1,2026-06-02 00:38:39,
334,167,Campaign Newsletter DISPLAY Q3,utm_source=newsletter&utm_medium=display&utm_campaign=run_167_2,2026-06-04 02:00:16,
335,168,Campaign Facebook CPC Q3,utm_source=facebook&utm_medium=cpc&utm_campaign=run_168_1,2026-06-03 04:09:02,
336,168,Campaign Newsletter DISPLAY Q2,utm_source=newsletter&utm_medium=display&utm_campaign=run_168_2,2026-06-07 14:42:25,2026-06-11 09:12:33
337,169,Campaign Twitter DISPLAY Q3,utm_source=twitter&utm_medium=display&utm_campaign=run_169_1,2026-06-02 23:51:10,
338,169,Campaign Newsletter SOCIAL Q1,utm_source=newsletter&utm_medium=social&utm_campaign=run_169_2,2026-06-02 20:00:41,2026-06-11 22:30:58
339,170,Campaign Linkedin EMAIL Q4,utm_source=linkedin&utm_medium=email&utm_campaign=run_170_1,2026-05-29 00:48:10,2026-06-04 18:35:58
340,170,Campaign Facebook DISPLAY Q2,utm_source=facebook&utm_medium=display&utm_campaign=run_170_2,2026-06-09 05:06:00,2026-06-16 19:30:00
341,171,Campaign Twitter EMAIL Q3,utm_source=twitter&utm_medium=email&utm_campaign=run_171_1,2026-06-04 21:21:57,2026-06-12 13:34:36
342,171,Campaign Linkedin AFFILIATE Q1,utm_source=linkedin&utm_medium=affiliate&utm_campaign=run_171_2,2026-05-29 06:15:54,2026-06-03 17:44:45
343,172,Campaign Facebook CPC Q1,utm_source=facebook&utm_medium=cpc&utm_campaign=run_172_1,2026-06-06 05:59:35,
344,172,Campaign Twitter DISPLAY Q3,utm_source=twitter&utm_medium=display&utm_campaign=run_172_2,2026-06-05 14:26:41,2026-06-11 11:40:43
345,173,Campaign Linkedin SOCIAL Q4,utm_source=linkedin&utm_medium=social&utm_campaign=run_173_1,2026-06-05 13:59:52,
346,173,Campaign Twitter AFFILIATE Q3,utm_source=twitter&utm_medium=affiliate&utm_campaign=run_173_2,2026-05-31 12:48:09,2026-06-09 00:39:06
347,174,Campaign Twitter CPC Q3,utm_source=twitter&utm_medium=cpc&utm_campaign=run_174_1,2026-06-04 22:07:43,
348,174,Campaign Partner EMAIL Q3,utm_source=partner&utm_medium=email&utm_campaign=run_174_2,2026-05-31 14:05:00,
349,175,Campaign Newsletter AFFILIATE Q4,utm_source=newsletter&utm_medium=affiliate&utm_campaign=run_175_1,2026-05-31 02:39:34,
350,175,Campaign Twitter CPC Q3,utm_source=twitter&utm_medium=cpc&utm_campaign=run_175_2,2026-06-01 09:37:03,
351,176,Campaign Linkedin CPC Q1,utm_source=linkedin&utm_medium=cpc&utm_campaign=run_176_1,2026-06-01 00:24:51,2026-06-07 08:05:13
352,176,Campaign Partner SOCIAL Q3,utm_source=partner&utm_medium=social&utm_campaign=run_176_2,2026-06-06 15:17:13,
353,177,Campaign Partner DISPLAY Q3,utm_source=partner&utm_medium=display&utm_campaign=run_177_1,2026-06-03 16:58:08,2026-06-10 09:24:28
354,177,Campaign Partner SOCIAL Q1,utm_source=partner&utm_medium=social&utm_campaign=run_177_2,2026-05-28 18:46:15,2026-06-04 12:38:07
