id,product_id,variant_sku,color,size,price_cents,weight_grams
442,125,PROD-833-0125-VAR2,Navy Blue,XS,3942,622
443,125,PROD-833-0125-VAR3,Olive Green,XL,3942,4279
444,125,PROD-833-0125-VAR4,Black,One-Size,3442,4049
445,126,PROD-190-0126-VAR1,Silver,L,24109,1286
446,126,PROD-190-0126-VAR2,Crimson,XXL,25109,2963
447,126,PROD-190-0126-VAR3,Navy Blue,L,24109,3563
448,126,PROD-190-0126-VAR4,Black,M,23609,2897
449,126,PROD-190-0126-VAR5,Crimson,One-Size,24109,3019
450,127,PROD-858-0127-VAR1,Black,XXL,14709,493
451,127,PROD-858-0127-VAR2,White,XL,15209,4296
452,127,PROD-858-0127-VAR3,Crimson,S,17709,3830
453,127,PROD-858-0127-VAR4,White,XS,15209,892
454,127,PROD-858-0127-VAR5,Silver,XS,16209,2127
455,128,PROD-581-0128-VAR1,White,S,22384,3698
456,128,PROD-581-0128-VAR2,White,L,22384,1118
457,128,PROD-581-0128-VAR3,White,S,23884,2100
458,128,PROD-581-0128-VAR4,Olive Green,S,22384,2526
459,128,PROD-581-0128-VAR5,Navy Blue,XXL,25384,2110
460,129,PROD-605-0129-VAR1,Navy Blue,M,16033,1489
461,129,PROD-605-0129-VAR2,Navy Blue,S,16033,2492
462,129,PROD-605-0129-VAR3,Olive Green,XL,17533,4301
463,130,PROD-845-0130-VAR1,Crimson,M,16348,2254
464,130,PROD-845-0130-VAR2,Navy Blue,S,17348,472
465,130,PROD-845-0130-VAR3,Black,M,18848,1172
466,131,PROD-575-0131-VAR1,Black,L,5458,3374
467,131,PROD-575-0131-VAR2,Olive Green,One-Size,5958,1337
468,131,PROD-575-0131-VAR3,Olive Green,L,5958,3273
469,132,PROD-657-0132-VAR1,Crimson,One-Size,13456,1664
470,132,PROD-657-0132-VAR2,Navy Blue,L,14956,2698
471,132,PROD-657-0132-VAR3,Silver,XL,16456,4463
472,132,PROD-657-0132-VAR4,White,XL,14956,3659
473,133,PROD-343-0133-VAR1,Olive Green,L,13897,638
474,133,PROD-343-0133-VAR2,Crimson,One-Size,13897,1849
475,133,PROD-343-0133-VAR3,Olive Green,M,13397,3775
476,133,PROD-343-0133-VAR4,Navy Blue,S,13397,1858
477,133,PROD-343-0133-VAR5,Black,XS,13397,823
478,134,PROD-254-0134-VAR1,Crimson,XXL,21005,267
479,134,PROD-254-0134-VAR2,Crimson,S,21005,3998
480,134,PROD-254-0134-VAR3,Black,M,24005,298
481,134,PROD-254-0134-VAR4,Navy Blue,XL,21505,759
482,135,PROD-681-0135-VAR1,White,One-Size,7284,410
483,135,PROD-681-0135-VAR2,Crimson,L,10284,641
484,136,PROD-166-0136-VAR1,Black,XL,7722,218
485,136,PROD-166-0136-VAR2,White,L,7722,3109
486,137,PROD-270-0137-VAR1,Olive Green,XL,17411,3674
487,137,PROD-270-0137-VAR2,Olive Green,M,18411,2360
488,137,PROD-270-0137-VAR3,Olive Green,One-Size,16911,2926
489,138,PROD-954-0138-VAR1,Crimson,XL,6205,843
490,138,PROD-954-0138-VAR2,White,M,4705,2924
491,138,PROD-954-0138-VAR3,Olive Green,XXL,6205,2520
492,138,PROD-954-0138-VAR4,Silver,One-Size,6205,580
493,138,PROD-954-0138-VAR5,White,XXL,4705,2563
494,139,PROD-689-0139-VAR1,Navy Blue,XS,1571,4368
495,139,PROD-689-0139-VAR2,Olive Green,M,1571,3724
496,139,PROD-689-0139-VAR3,Black,XXL,4071,3511
497,139,PROD-689-0139-VAR4,Olive Green,M,2571,1640
498,140,PROD-449-0140-VAR1,Black,XL,18176,299
499,140,PROD-449-0140-VAR2,Black,L,19676,2866
500,140,PROD-449-0140-VAR3,Navy Blue,XXL,18176,4166
501,140,PROD-449-0140-VAR4,Silver,XXL,18676,2527
502,141,PROD-416-0141-VAR1,Olive Green,XXL,20266,2787
503,141,PROD-416-0141-VAR2,Black,XXL,17266,3407
504,141,PROD-416-0141-VAR3,White,One-Size,20266,2134
505,142,PROD-499-0142-VAR1,Slate Gray,S,17115,511
506,142,PROD-499-0142-VAR2,White,L,17115,4215
507,142,PROD-499-0142-VAR3,Crimson,XL,16615,2124
508,142,PROD-499-0142-VAR4,Black,XS,19615,1340
509,143,PROD-964-0143-VAR1,White,One-Size,17113,1681
510,143,PROD-964-0143-VAR2,Crimson,L,17113,407
511,143,PROD-964-0143-VAR3,Black,M,16113,3413
512,143,PROD-964-0143-VAR4,White,XS,16113,2137
513,143,PROD-964-0143-VAR5,Navy Blue,XS,18613,3772
514,144,PROD-602-0144-VAR1,Silver,XL,9575,689
515,144,PROD-602-0144-VAR2,Navy Blue,One-Size,8075,2849
516,144,PROD-602-0144-VAR3,Olive Green,One-Size,8075,902
517,144,PROD-602-0144-VAR4,Black,L,9575,1747
518,145,PROD-403-0145-VAR1,Black,XXL,16368,2921
519,145,PROD-403-0145-VAR2,Black,M,17868,2301
520,145,PROD-403-0145-VAR3,Slate Gray,One-Size,15368,2103
521,145,PROD-403-0145-VAR4,Silver,M,17868,3733
522,145,PROD-403-0145-VAR5,Olive Green,XS,14868,383
523,146,PROD-197-0146-VAR1,Silver,XXL,2197,2412
524,146,PROD-197-0146-VAR2,Black,XL,2197,1405
525,146,PROD-197-0146-VAR3,Crimson,XL,5197,992
526,147,PROD-536-0147-VAR1,Navy Blue,S,13277,2630
527,147,PROD-536-0147-VAR2,Olive Green,One-Size,13277,3525
528,148,PROD-789-0148-VAR1,White,XS,17022,4040
529,148,PROD-789-0148-VAR2,Silver,XS,17022,383
530,148,PROD-789-0148-VAR3,Olive Green,L,17022,3256
531,148,PROD-789-0148-VAR4,Silver,L,18022,3248
532,149,PROD-728-0149-VAR1,Olive Green,XXL,9443,1350
533,149,PROD-728-0149-VAR2,Slate Gray,S,9443,3727
534,150,PROD-100-0150-VAR1,Olive Green,M,1253,2704
535,150,PROD-100-0150-VAR2,Crimson,XXL,1253,3852
536,150,PROD-100-0150-VAR3,Crimson,L,1753,3563
537,150,PROD-100-0150-VAR4,Navy Blue,XL,4253,3791
538,150,PROD-100-0150-VAR5,Slate Gray,M,4253,1842
539,151,PROD-355-0151-VAR1,Silver,S,13516,4276
540,151,PROD-355-0151-VAR2,White,XXL,12016,205
541,151,PROD-355-0151-VAR3,Olive Green,XS,12016,3213
542,151,PROD-355-0151-VAR4,Silver,XS,10516,2219
543,152,PROD-726-0152-VAR1,Olive Green,One-Size,12312,3569
544,152,PROD-726-0152-VAR2,White,One-Size,12312,3089
545,152,PROD-726-0152-VAR3,Silver,L,12312,2240
546,152,PROD-726-0152-VAR4,Silver,One-Size,9812,1149
547,152,PROD-726-0152-VAR5,Navy Blue,One-Size,9312,3460
548,153,PROD-876-0153-VAR1,Navy Blue,M,12030,1224
549,153,PROD-876-0153-VAR2,Black,M,11530,984
550,154,PROD-523-0154-VAR1,White,S,5497,3554
551,154,PROD-523-0154-VAR2,White,S,5497,4152
552,155,PROD-839-0155-VAR1,Navy Blue,XS,14541,3018
553,155,PROD-839-0155-VAR2,Slate Gray,XS,17041,935
554,155,PROD-839-0155-VAR3,Black,One-Size,15541,3490
555,155,PROD-839-0155-VAR4,Slate Gray,XXL,15541,3357
556,156,PROD-411-0156-VAR1,White,L,20298,3548
557,156,PROD-411-0156-VAR2,Black,XXL,21798,1049
558,156,PROD-411-0156-VAR3,Silver,M,21798,4064
559,157,PROD-285-0157-VAR1,Olive Green,L,15678,1893
560,157,PROD-285-0157-VAR2,Black,One-Size,16178,427
561,157,PROD-285-0157-VAR3,White,XXL,16178,512
562,157,PROD-285-0157-VAR4,Crimson,M,16178,4270
563,158,PROD-915-0158-VAR1,Black,S,5706,2816
564,158,PROD-915-0158-VAR2,White,M,4206,4078
565,158,PROD-915-0158-VAR3,Slate Gray,L,4206,3250
566,158,PROD-915-0158-VAR4,Slate Gray,M,3206,3662
567,158,PROD-915-0158-VAR5,Slate Gray,M,5706,2820
568,159,PROD-166-0159-VAR1,Olive Green,XS,4110,3244
569,159,PROD-166-0159-VAR2,Slate Gray,One-Size,4610,390
570,160,PROD-479-0160-VAR1,Silver,XS,17478,659
571,160,PROD-479-0160-VAR2,Silver,XS,17478,1543
572,160,PROD-479-0160-VAR3,Slate Gray,XL,17478,3530
573,160,PROD-479-0160-VAR4,Crimson,M,16478,4031
574,161,PROD-845-0161-VAR1,Olive Green,L,16813,4486
575,161,PROD-845-0161-VAR2,Crimson,XS,19813,3836
576,161,PROD-845-0161-VAR3,Crimson,L,17313,3102
577,161,PROD-845-0161-VAR4,Slate Gray,XL,16813,2064
578,162,PROD-989-0162-VAR1,Black,XS,10121,4310
579,162,PROD-989-0162-VAR2,Silver,L,9121,2674
580,163,PROD-381-0163-VAR1,Navy Blue,One-Size,8406,3942
581,163,PROD-381-0163-VAR2,Black,XXL,10906,2258
582,163,PROD-381-0163-VAR3,White,S,8406,3860
583,163,PROD-381-0163-VAR4,White,L,9406,525
584,164,PROD-748-0164-VAR1,Navy Blue,S,25283,1423
585,164,PROD-748-0164-VAR2,Slate Gray,XS,26783,213
586,164,PROD-748-0164-VAR3,Crimson,M,23783,604
587,165,PROD-348-0165-VAR1,White,XS,3021,3607
588,165,PROD-348-0165-VAR2,Navy Blue,L,3021,2883
589,165,PROD-348-0165-VAR3,Olive Green,XL,3021,4312
590,166,PROD-347-0166-VAR1,Silver,M,10369,334
591,166,PROD-347-0166-VAR2,White,L,8869,449
592,166,PROD-347-0166-VAR3,Silver,L,10369,213
593,166,PROD-347-0166-VAR4,Black,M,7869,421
594,166,PROD-347-0166-VAR5,Silver,XS,7869,4154
595,167,PROD-714-0167-VAR1,Olive Green,M,14057,1719
596,167,PROD-714-0167-VAR2,White,XXL,13557,3832
597,167,PROD-714-0167-VAR3,White,M,15057,2307
598,168,PROD-310-0168-VAR1,Slate Gray,L,24996,4452
599,168,PROD-310-0168-VAR2,Olive Green,L,24996,2568
600,169,PROD-819-0169-VAR1,Black,XXL,20369,1637
601,169,PROD-819-0169-VAR2,Silver,L,20869,1465
602,169,PROD-819-0169-VAR3,White,L,20369,1750
603,170,PROD-186-0170-VAR1,Crimson,XL,11448,3765
604,170,PROD-186-0170-VAR2,Silver,XXL,11448,3097
605,170,PROD-186-0170-VAR3,Black,L,10948,4007
606,171,PROD-420-0171-VAR1,Olive Green,One-Size,18170,161
607,171,PROD-420-0171-VAR2,Black,M,18170,674
608,171,PROD-420-0171-VAR3,Slate Gray,XL,18170,1246
609,172,PROD-565-0172-VAR1,Black,XXL,24623,3521
610,172,PROD-565-0172-VAR2,Navy Blue,L,26123,2601
611,173,PROD-897-0173-VAR1,Silver,XS,21107,719
612,173,PROD-897-0173-VAR2,Navy Blue,M,19607,2153
613,173,PROD-897-0173-VAR3,Olive Green,L,19607,4437
614,173,PROD-897-0173-VAR4,Navy Blue,XL,19607,2012
615,174,PROD-350-0174-VAR1,White,XL,24082,1387
616,174,PROD-350-0174-VAR2,Black,XL,23582,3904
617,174,PROD-350-0174-VAR3,White,XS,24082,169
618,174,PROD-350-0174-VAR4,Slate Gray,XS,23582,3627
619,174,PROD-350-0174-VAR5,Navy Blue,One-Size,23582,3120
620,175,PROD-594-0175-VAR1,Black,S,16656,2802
621,175,PROD-594-0175-VAR2,Silver,One-Size,17156,3854
622,175,PROD-594-0175-VAR3,Slate Gray,L,18156,1120
623,175,PROD-594-0175-VAR4,Olive Green,M,17156,3227
624,175,PROD-594-0175-VAR5,Crimson,XS,17156,1815
625,176,PROD-900-0176-VAR1,Silver,One-Size,3942,2300
626,176,PROD-900-0176-VAR2,Navy Blue,XL,4442,3906
627,176,PROD-900-0176-VAR3,Navy Blue,S,3942,967
628,177,PROD-882-0177-VAR1,Navy Blue,XS,18282,2300
629,177,PROD-882-0177-VAR2,Silver,S,19282,1474
630,177,PROD-882-0177-VAR3,Olive Green,One-Size,19282,832
631,178,PROD-154-0178-VAR1,Olive Green,XXL,5862,2169
632,178,PROD-154-0178-VAR2,Silver,XS,4862,3649
633,178,PROD-154-0178-VAR3,Black,S,4362,1856
634,179,PROD-271-0179-VAR1,White,XL,24157,2259
635,179,PROD-271-0179-VAR2,Silver,XXL,24657,1777
636,180,PROD-134-0180-VAR1,Navy Blue,XL,16268,1671
637,180,PROD-134-0180-VAR2,Slate Gray,L,14768,908
638,180,PROD-134-0180-VAR3,Slate Gray,M,13768,1186
639,180,PROD-134-0180-VAR4,Slate Gray,XL,14768,4473
640,181,PROD-309-0181-VAR1,Black,XXL,4863,399
641,181,PROD-309-0181-VAR2,Silver,XXL,3363,1188
642,181,PROD-309-0181-VAR3,Black,One-Size,4863,1301
643,182,PROD-148-0182-VAR1,Crimson,M,20689,215
644,182,PROD-148-0182-VAR2,Black,One-Size,19189,265
645,182,PROD-148-0182-VAR3,Olive Green,L,19189,3858
646,182,PROD-148-0182-VAR4,Navy Blue,XS,19189,3696
647,183,PROD-381-0183-VAR1,Black,XL,20975,1606
648,183,PROD-381-0183-VAR2,Crimson,M,19975,4141
649,184,PROD-453-0184-VAR1,Crimson,XL,6275,3141
650,184,PROD-453-0184-VAR2,Slate Gray,L,5275,491
651,184,PROD-453-0184-VAR3,Slate Gray,M,5275,1332
652,185,PROD-261-0185-VAR1,Navy Blue,S,19104,3094
653,185,PROD-261-0185-VAR2,Olive Green,L,18604,530
654,185,PROD-261-0185-VAR3,Crimson,M,21604,924
655,185,PROD-261-0185-VAR4,Olive Green,L,21604,1799
656,185,PROD-261-0185-VAR5,Olive Green,XXL,19104,2403
657,186,PROD-853-0186-VAR1,Navy Blue,XXL,14885,3293
658,186,PROD-853-0186-VAR2,Crimson,XXL,13385,4172
659,187,PROD-283-0187-VAR1,Olive Green,One-Size,18677,3208
660,187,PROD-283-0187-VAR2,Black,L,20177,2985
661,187,PROD-283-0187-VAR3,Navy Blue,XXL,18677,970
662,188,PROD-519-0188-VAR1,Silver,XXL,22623,787
663,188,PROD-519-0188-VAR2,Silver,XL,23623,1010
664,188,PROD-519-0188-VAR3,Olive Green,M,22623,2374
665,188,PROD-519-0188-VAR4,Olive Green,S,22623,3165
666,188,PROD-519-0188-VAR5,Navy Blue,M,22623,929
667,189,PROD-333-0189-VAR1,Olive Green,M,22122,2383
668,189,PROD-333-0189-VAR2,White,XXL,24622,4458
669,189,PROD-333-0189-VAR3,Navy Blue,XL,22122,3528
670,189,PROD-333-0189-VAR4,White,S,24622,1006
671,189,PROD-333-0189-VAR5,Slate Gray,XL,23122,2107
672,190,PROD-893-0190-VAR1,Slate Gray,XL,17737,714
673,190,PROD-893-0190-VAR2,Black,XXL,16737,3794
674,190,PROD-893-0190-VAR3,Olive Green,M,19237,2383
675,190,PROD-893-0190-VAR4,Navy Blue,XL,17737,2274
676,191,PROD-998-0191-VAR1,White,XXL,7175,1167
677,191,PROD-998-0191-VAR2,Olive Green,XL,7175,1335
678,191,PROD-998-0191-VAR3,Slate Gray,XL,7175,712
679,191,PROD-998-0191-VAR4,Crimson,XS,8175,696
680,191,PROD-998-0191-VAR5,Slate Gray,XXL,8175,741
681,192,PROD-702-0192-VAR1,White,One-Size,22821,4148
682,192,PROD-702-0192-VAR2,Silver,XXL,22821,2439
683,192,PROD-702-0192-VAR3,White,One-Size,24321,2469
684,192,PROD-702-0192-VAR4,Black,One-Size,21821,1032
685,192,PROD-702-0192-VAR5,Slate Gray,XXL,22821,4115
686,193,PROD-112-0193-VAR1,Black,XXL,7309,1410
687,193,PROD-112-0193-VAR2,Navy Blue,One-Size,6309,2419
688,193,PROD-112-0193-VAR3,Navy Blue,XXL,6309,762
689,193,PROD-112-0193-VAR4,Crimson,M,7309,1203
690,193,PROD-112-0193-VAR5,White,One-Size,6309,210
691,194,PROD-762-0194-VAR1,Navy Blue,L,11657,3720
692,194,PROD-762-0194-VAR2,Crimson,M,11657,865
693,194,PROD-762-0194-VAR3,Olive Green,XS,11657,3864
694,194,PROD-762-0194-VAR4,Crimson,One-Size,13157,2173
695,195,PROD-748-0195-VAR1,Crimson,One-Size,24519,1481
696,195,PROD-748-0195-VAR2,Navy Blue,S,24019,4116
697,195,PROD-748-0195-VAR3,Navy Blue,XXL,24519,3197
698,195,PROD-748-0195-VAR4,Olive Green,XL,27019,1067
699,196,PROD-915-0196-VAR1,Crimson,L,24841,3217
700,196,PROD-915-0196-VAR2,Black,XS,21841,3056
701,196,PROD-915-0196-VAR3,White,S,23341,2896
702,196,PROD-915-0196-VAR4,Slate Gray,M,22341,3420
703,197,PROD-552-0197-VAR1,Slate Gray,L,19335,2958
704,197,PROD-552-0197-VAR2,Slate Gray,S,19835,3027
705,197,PROD-552-0197-VAR3,Crimson,XXL,19835,1974
706,197,PROD-552-0197-VAR4,Navy Blue,L,22335,664
707,198,PROD-770-0198-VAR1,Silver,XXL,9292,671
708,198,PROD-770-0198-VAR2,Slate Gray,XL,7792,2052
709,198,PROD-770-0198-VAR3,Olive Green,One-Size,9292,2256
710,198,PROD-770-0198-VAR4,Olive Green,M,9292,2942
711,199,PROD-456-0199-VAR1,Navy Blue,XS,14239,1415
712,199,PROD-456-0199-VAR2,White,XL,14239,4019
713,200,PROD-916-0200-VAR1,Navy Blue,XL,4068,2737
714,200,PROD-916-0200-VAR2,White,S,3068,1373
715,200,PROD-916-0200-VAR3,Silver,L,3068,984
716,200,PROD-916-0200-VAR4,Black,L,2568,606
717,200,PROD-916-0200-VAR5,Navy Blue,XXL,5568,1467
718,201,PROD-685-0201-VAR1,Olive Green,S,19630,1354
719,201,PROD-685-0201-VAR2,Slate Gray,M,17130,518
720,201,PROD-685-0201-VAR3,Silver,L,16630,4455
721,202,PROD-394-0202-VAR1,Black,XXL,10695,1607
722,202,PROD-394-0202-VAR2,White,L,7695,2225
723,202,PROD-394-0202-VAR3,Olive Green,M,7695,2688
724,203,PROD-195-0203-VAR1,Black,S,7594,473
725,203,PROD-195-0203-VAR2,Olive Green,M,7094,2491
726,203,PROD-195-0203-VAR3,Crimson,XXL,7094,3534
727,204,PROD-902-0204-VAR1,Navy Blue,M,17804,3095
728,204,PROD-902-0204-VAR2,Slate Gray,One-Size,18304,3391
729,204,PROD-902-0204-VAR3,Olive Green,One-Size,19304,3902
730,205,PROD-312-0205-VAR1,White,XL,8012,2013
731,205,PROD-312-0205-VAR2,Silver,M,7512,2616
732,205,PROD-312-0205-VAR3,Silver,S,8012,1886
733,205,PROD-312-0205-VAR4,Slate Gray,XL,10512,2417
734,206,PROD-345-0206-VAR1,Olive Green,XXL,19004,3068
735,206,PROD-345-0206-VAR2,White,S,20504,1840
736,206,PROD-345-0206-VAR3,Navy Blue,M,19004,3998
737,207,PROD-209-0207-VAR1,Olive Green,XS,12100,1068
738,207,PROD-209-0207-VAR2,Silver,XS,15100,1241
739,207,PROD-209-0207-VAR3,Slate Gray,One-Size,12600,3108
740,208,PROD-658-0208-VAR1,White,XL,16594,2632
741,208,PROD-658-0208-VAR2,Black,S,15094,2394
742,208,PROD-658-0208-VAR3,Olive Green,S,13594,1974
743,208,PROD-658-0208-VAR4,White,XXL,13594,3498
744,209,PROD-195-0209-VAR1,Slate Gray,XXL,5481,4067
745,209,PROD-195-0209-VAR2,Olive Green,XS,6981,2385
746,209,PROD-195-0209-VAR3,Olive Green,L,8481,2620
747,209,PROD-195-0209-VAR4,Olive Green,XL,8481,2878
748,209,PROD-195-0209-VAR5,Navy Blue,L,6981,4313
749,210,PROD-180-0210-VAR1,Crimson,XL,20530,2703
750,210,PROD-180-0210-VAR2,Black,L,18030,257
751,211,PROD-338-0211-VAR1,Navy Blue,XXL,4211,3601
752,211,PROD-338-0211-VAR2,Navy Blue,L,1211,1241
753,211,PROD-338-0211-VAR3,Olive Green,XS,4211,3015
754,211,PROD-338-0211-VAR4,Navy Blue,M,1711,3275
755,212,PROD-180-0212-VAR1,Navy Blue,S,19742,3315
756,212,PROD-180-0212-VAR2,Crimson,XXL,16742,1542
757,213,PROD-554-0213-VAR1,Black,S,6577,354
758,213,PROD-554-0213-VAR2,White,XXL,3577,1085
759,214,PROD-931-0214-VAR1,Navy Blue,One-Size,25811,4440
760,214,PROD-931-0214-VAR2,Navy Blue,S,24311,1325
761,214,PROD-931-0214-VAR3,Navy Blue,One-Size,25811,722
762,214,PROD-931-0214-VAR4,Black,XXL,24811,1172
763,215,PROD-736-0215-VAR1,Navy Blue,XXL,21176,1038
764,215,PROD-736-0215-VAR2,Navy Blue,XL,18676,2459
765,215,PROD-736-0215-VAR3,Silver,XS,19676,2133
766,216,PROD-994-0216-VAR1,Black,XL,12602,3729
767,216,PROD-994-0216-VAR2,Crimson,One-Size,12602,1033
768,216,PROD-994-0216-VAR3,Silver,L,14102,889
769,216,PROD-994-0216-VAR4,White,XL,11602,1698
770,216,PROD-994-0216-VAR5,Silver,L,12602,354
771,217,PROD-778-0217-VAR1,Olive Green,S,18568,2113
772,217,PROD-778-0217-VAR2,Silver,M,18568,2582
773,217,PROD-778-0217-VAR3,Slate Gray,S,18568,502
774,217,PROD-778-0217-VAR4,Slate Gray,XL,19068,4247
775,217,PROD-778-0217-VAR5,White,L,20068,3933
776,218,PROD-144-0218-VAR1,Slate Gray,One-Size,18748,3945
777,218,PROD-144-0218-VAR2,Silver,L,18748,3038
778,218,PROD-144-0218-VAR3,Olive Green,S,18748,1283
779,219,PROD-266-0219-VAR1,Silver,XS,20012,3854
780,219,PROD-266-0219-VAR2,Slate Gray,XS,18512,1802
781,220,PROD-650-0220-VAR1,Silver,L,6956,1138
782,220,PROD-650-0220-VAR2,Black,M,4456,2316
783,220,PROD-650-0220-VAR3,White,XXL,4456,3710
784,220,PROD-650-0220-VAR4,Crimson,XS,6956,2929
785,220,PROD-650-0220-VAR5,Silver,M,3956,2568
786,221,PROD-151-0221-VAR1,Olive Green,XXL,10335,998
787,221,PROD-151-0221-VAR2,Olive Green,M,10335,619
788,221,PROD-151-0221-VAR3,Black,XL,12835,1208
789,221,PROD-151-0221-VAR4,White,XXL,10335,2819
790,222,PROD-262-0222-VAR1,Crimson,S,23318,753
791,222,PROD-262-0222-VAR2,Silver,One-Size,25818,1086
792,222,PROD-262-0222-VAR3,Slate Gray,XS,22818,3247
793,222,PROD-262-0222-VAR4,White,XS,23318,265
794,222,PROD-262-0222-VAR5,White,XL,25818,4416
795,223,PROD-518-0223-VAR1,Slate Gray,S,10835,2508
796,223,PROD-518-0223-VAR2,White,XXL,9335,4214
797,223,PROD-518-0223-VAR3,Black,L,9335,2829
798,223,PROD-518-0223-VAR4,Olive Green,L,8335,620
799,223,PROD-518-0223-VAR5,Navy Blue,XS,7835,3720
800,224,PROD-812-0224-VAR1,Slate Gray,XS,11015,3688
801,224,PROD-812-0224-VAR2,Slate Gray,XXL,9515,2387
802,224,PROD-812-0224-VAR3,Olive Green,One-Size,9515,3776
803,225,PROD-681-0225-VAR1,Silver,One-Size,8939,1053
804,225,PROD-681-0225-VAR2,Black,XS,8939,3827
805,225,PROD-681-0225-VAR3,Navy Blue,XXL,8939,3714
806,225,PROD-681-0225-VAR4,Slate Gray,XL,11439,4183
807,225,PROD-681-0225-VAR5,Silver,XL,9939,1099
808,226,PROD-543-0226-VAR1,Navy Blue,XL,22882,1095
809,226,PROD-543-0226-VAR2,Silver,S,23882,1965
810,226,PROD-543-0226-VAR3,Crimson,S,23882,1737
811,227,PROD-208-0227-VAR1,Crimson,S,6828,4497
812,227,PROD-208-0227-VAR2,Crimson,One-Size,6828,4141
813,228,PROD-435-0228-VAR1,Silver,One-Size,15264,1318
814,228,PROD-435-0228-VAR2,Navy Blue,One-Size,15764,1013
815,228,PROD-435-0228-VAR3,Slate Gray,L,15764,1273
816,228,PROD-435-0228-VAR4,Crimson,L,18264,4301
817,229,PROD-466-0229-VAR1,Black,One-Size,11352,1021
818,229,PROD-466-0229-VAR2,Navy Blue,S,8852,953
819,229,PROD-466-0229-VAR3,White,S,8852,4446
820,230,PROD-918-0230-VAR1,Olive Green,L,14402,3384
821,230,PROD-918-0230-VAR2,Navy Blue,One-Size,12902,531
822,231,PROD-934-0231-VAR1,White,L,15354,2836
823,231,PROD-934-0231-VAR2,Navy Blue,S,16854,834
824,231,PROD-934-0231-VAR3,Olive Green,M,14354,4019
825,231,PROD-934-0231-VAR4,Slate Gray,S,15354,2286
826,231,PROD-934-0231-VAR5,Crimson,XL,16854,3706
827,232,PROD-448-0232-VAR1,Navy Blue,M,16659,3945
828,232,PROD-448-0232-VAR2,Slate Gray,XL,16659,2363
829,233,PROD-129-0233-VAR1,White,XXL,5455,873
830,233,PROD-129-0233-VAR2,Black,XL,5455,1092
831,233,PROD-129-0233-VAR3,Navy Blue,XXL,8455,270
832,234,PROD-196-0234-VAR1,Crimson,S,5474,3264
833,234,PROD-196-0234-VAR2,Black,XL,6974,1928
834,234,PROD-196-0234-VAR3,Slate Gray,One-Size,5474,463
835,235,PROD-842-0235-VAR1,Slate Gray,M,7450,2339
836,235,PROD-842-0235-VAR2,Navy Blue,L,6950,954
837,235,PROD-842-0235-VAR3,Olive Green,XL,9950,1600
838,236,PROD-632-0236-VAR1,Olive Green,XXL,20979,1430
839,236,PROD-632-0236-VAR2,Slate Gray,L,19979,2972
840,237,PROD-550-0237-VAR1,Black,XS,3801,648
841,237,PROD-550-0237-VAR2,Slate Gray,XS,6301,531
842,237,PROD-550-0237-VAR3,Slate Gray,XL,3801,2173
843,237,PROD-550-0237-VAR4,Slate Gray,XXL,3801,705
844,237,PROD-550-0237-VAR5,Crimson,XS,6301,1440
845,238,PROD-595-0238-VAR1,Slate Gray,XS,8740,3659
846,238,PROD-595-0238-VAR2,Silver,S,9740,3732
847,238,PROD-595-0238-VAR3,Crimson,S,11240,3952
848,239,PROD-993-0239-VAR1,Navy Blue,M,12481,4427
849,239,PROD-993-0239-VAR2,White,XXL,12481,3659
850,239,PROD-993-0239-VAR3,Slate Gray,XXL,12481,3340
851,240,PROD-692-0240-VAR1,Crimson,M,4683,3259
852,240,PROD-692-0240-VAR2,White,S,3683,1404
853,240,PROD-692-0240-VAR3,White,One-Size,4683,1577
854,240,PROD-692-0240-VAR4,Navy Blue,XL,6183,226
855,240,PROD-692-0240-VAR5,Black,L,4683,1792
856,241,PROD-165-0241-VAR1,Silver,M,2781,3397
857,241,PROD-165-0241-VAR2,Olive Green,XS,3781,4368
858,241,PROD-165-0241-VAR3,White,M,2781,2610
859,242,PROD-679-0242-VAR1,White,L,5502,1430
860,242,PROD-679-0242-VAR2,Black,M,4502,1484
861,243,PROD-470-0243-VAR1,Navy Blue,L,5393,489
862,243,PROD-470-0243-VAR2,Crimson,One-Size,6893,1172
863,243,PROD-470-0243-VAR3,Crimson,One-Size,6893,2369
864,243,PROD-470-0243-VAR4,Crimson,XS,5893,2537
865,244,PROD-656-0244-VAR1,Navy Blue,M,9735,3374
866,244,PROD-656-0244-VAR2,White,M,9735,3374
867,245,PROD-644-0245-VAR1,White,M,15110,4413
868,245,PROD-644-0245-VAR2,Crimson,XS,15110,4132
869,245,PROD-644-0245-VAR3,White,XL,16110,959
870,246,PROD-885-0246-VAR1,Silver,XXL,7852,3414
871,246,PROD-885-0246-VAR2,Silver,XS,7352,274
872,246,PROD-885-0246-VAR3,Black,L,8852,4305
873,246,PROD-885-0246-VAR4,Crimson,S,10352,923
874,247,PROD-612-0247-VAR1,Silver,One-Size,10371,236
875,247,PROD-612-0247-VAR2,Olive Green,XL,10371,3851
876,247,PROD-612-0247-VAR3,Black,XS,8871,2502
877,248,PROD-172-0248-VAR1,White,One-Size,26820,3129
878,248,PROD-172-0248-VAR2,Slate Gray,XS,26820,1943
879,248,PROD-172-0248-VAR3,Olive Green,XS,24320,3778
880,249,PROD-692-0249-VAR1,Crimson,XXL,11509,1325
881,249,PROD-692-0249-VAR2,Crimson,XL,10009,4162
882,249,PROD-692-0249-VAR3,Silver,XL,10009,1415
