id,crm_customer_id,order_number,status,total_cents,currency,placed_at
361,120,ORD-2025-0120-029,shipped,747429,USD,2025-02-26 15:52:32
362,120,ORD-2025-0120-030,cancelled,434969,USD,2025-03-01 20:20:06
363,120,ORD-2025-0120-031,completed,1705887,USD,2025-02-22 17:31:35
364,120,ORD-2025-0120-032,shipped,1510711,USD,2025-02-27 16:18:03
365,120,ORD-2025-0120-033,processing,130475,USD,2025-02-22 15:46:52
366,120,ORD-2025-0120-034,completed,1299940,USD,2025-02-28 02:51:15
367,120,ORD-2025-0120-035,processing,1037698,USD,2025-02-16 08:10:21
368,120,ORD-2025-0120-036,completed,911736,USD,2025-03-06 08:52:27
369,120,ORD-2025-0120-037,processing,746541,USD,2025-02-27 21:41:51
370,120,ORD-2025-0120-038,cancelled,763146,USD,2025-02-17 05:27:24
371,120,ORD-2025-0120-039,completed,486320,USD,2025-03-03 03:20:20
372,120,ORD-2025-0120-040,cancelled,1554910,USD,2025-02-17 08:49:10
373,120,ORD-2025-0120-041,completed,993032,USD,2025-02-17 23:45:43
374,120,ORD-2025-0120-042,completed,881654,USD,2025-03-08 14:58:30
375,120,ORD-2025-0120-043,shipped,1070933,USD,2025-02-28 02:56:51
376,120,ORD-2025-0120-044,processing,876344,USD,2025-03-06 05:18:45
377,120,ORD-2025-0120-045,completed,1160679,USD,2025-02-23 16:37:16
378,120,ORD-2025-0120-046,completed,1381598,USD,2025-03-04 11:35:36
379,120,ORD-2025-0120-047,completed,517059,USD,2025-03-05 23:31:27
380,120,ORD-2025-0120-048,completed,495005,USD,2025-02-20 16:07:46
381,120,ORD-2025-0120-049,shipped,693106,USD,2025-03-07 04:23:25
382,120,ORD-2025-0120-050,completed,513758,USD,2025-02-26 01:36:19
383,120,ORD-2025-0120-051,completed,960197,USD,2025-02-14 23:30:55
384,120,ORD-2025-0120-052,cancelled,726340,USD,2025-02-25 15:38:55
385,120,ORD-2025-0120-053,completed,821500,USD,2025-03-04 16:31:36
386,120,ORD-2025-0120-054,completed,1568901,USD,2025-02-18 18:04:48
387,120,ORD-2025-0120-055,cancelled,381924,USD,2025-03-01 12:27:25
388,120,ORD-2025-0120-056,completed,350965,USD,2025-02-13 16:05:25
389,120,ORD-2025-0120-057,shipped,663945,USD,2025-02-17 04:24:47
390,120,ORD-2025-0120-058,shipped,832018,USD,2025-03-07 14:29:33
391,120,ORD-2025-0120-059,shipped,810434,USD,2025-03-04 22:17:31
392,120,ORD-2025-0120-060,completed,1249613,USD,2025-03-02 06:52:17
393,120,ORD-2025-0120-061,completed,942318,USD,2025-02-18 15:56:10
394,120,ORD-2025-0120-062,cancelled,827127,USD,2025-03-02 02:01:31
395,120,ORD-2025-0120-063,shipped,913109,USD,2025-03-01 02:05:14
396,120,ORD-2025-0120-064,completed,590050,USD,2025-03-08 07:36:49
397,120,ORD-2025-0120-065,completed,711822,USD,2025-02-19 19:03:31
398,120,ORD-2025-0120-066,shipped,976899,USD,2025-03-07 11:57:21
399,120,ORD-2025-0120-067,completed,718339,USD,2025-02-27 18:05:37
400,120,ORD-2025-0120-068,shipped,529954,USD,2025-02-28 18:38:21
401,120,ORD-2025-0120-069,processing,318957,USD,2025-02-18 08:17:21
402,120,ORD-2025-0120-070,completed,259983,USD,2025-02-25 14:30:57
403,120,ORD-2025-0120-071,completed,194961,USD,2025-02-15 16:06:56
404,120,ORD-2025-0120-072,processing,1065946,USD,2025-02-20 11:50:00
405,120,ORD-2025-0120-073,completed,701330,USD,2025-03-08 13:23:30
406,120,ORD-2025-0120-074,completed,511143,USD,2025-02-20 06:07:45
407,120,ORD-2025-0120-075,cancelled,551960,USD,2025-02-21 02:53:37
408,120,ORD-2025-0120-076,completed,562360,USD,2025-03-08 15:08:13
409,120,ORD-2025-0120-077,completed,746657,USD,2025-02-28 11:04:21
410,120,ORD-2025-0120-078,completed,689974,USD,2025-02-15 15:14:17
411,120,ORD-2025-0120-079,processing,592253,USD,2025-02-25 19:02:12
412,120,ORD-2025-0120-080,cancelled,444957,USD,2025-02-21 09:44:36
413,120,ORD-2025-0120-081,completed,834949,USD,2025-03-05 22:00:16
414,120,ORD-2025-0120-082,shipped,1022210,USD,2025-02-25 16:54:09
415,121,ORD-2025-0121-000,completed,8999,USD,2025-06-10 20:54:49
416,123,ORD-2025-0123-000,completed,32995,USD,2025-09-10 23:31:50
417,125,ORD-2026-0125-000,processing,74996,USD,2026-02-19 08:12:33
418,126,ORD-2025-0126-000,completed,94995,USD,2025-10-30 18:41:27
419,126,ORD-2025-0126-001,completed,69995,USD,2025-11-15 00:24:59
420,126,ORD-2025-0126-002,processing,14999,USD,2025-11-13 12:12:31
421,127,ORD-2024-0127-000,completed,10298,USD,2024-12-18 21:46:44
422,128,ORD-2026-0128-000,processing,84995,USD,2026-04-19 11:29:38
423,128,ORD-2026-0128-001,completed,29998,USD,2026-04-24 21:59:09
424,129,ORD-2025-0129-000,completed,16298,USD,2025-06-11 03:53:43
425,130,ORD-2026-0130-000,processing,8999,USD,2026-04-18 16:10:12
426,132,ORD-2025-0132-000,completed,31298,USD,2025-10-26 03:24:40
427,133,ORD-2025-0133-000,shipped,42595,USD,2025-12-24 03:15:48
428,133,ORD-2025-0133-001,shipped,32596,USD,2026-01-03 17:16:48
429,134,ORD-2025-0134-000,completed,2598,USD,2025-06-26 23:42:30
430,136,ORD-2025-0136-000,completed,52996,USD,2025-05-29 19:13:57
431,136,ORD-2025-0136-001,cancelled,34997,USD,2025-06-01 07:43:40
432,139,ORD-2024-0139-000,processing,19998,USD,2024-08-31 05:25:18
433,139,ORD-2024-0139-001,completed,9998,USD,2024-08-22 15:46:53
434,139,ORD-2024-0139-002,completed,59998,USD,2024-08-30 07:38:22
435,142,ORD-2026-0142-000,completed,4999,USD,2026-01-27 10:29:29
436,142,ORD-2026-0142-001,cancelled,11597,USD,2026-01-11 12:56:02
437,143,ORD-2025-0143-000,cancelled,18997,USD,2025-08-13 05:39:04
438,143,ORD-2025-0143-001,processing,59998,USD,2025-07-27 13:31:20
439,144,ORD-2024-0144-000,completed,5196,USD,2024-06-30 12:49:06
440,144,ORD-2024-0144-001,processing,62995,USD,2024-07-07 18:36:20
441,145,ORD-2024-0145-000,processing,73996,USD,2024-07-31 01:30:50
442,146,ORD-2024-0146-000,cancelled,39996,USD,2024-06-21 23:49:43
443,150,ORD-2025-0150-000,completed,10298,USD,2025-12-28 02:24:58
444,150,ORD-2025-0150-001,processing,68997,USD,2025-12-27 16:07:03
445,150,ORD-2025-0150-002,shipped,31297,USD,2025-12-19 02:13:44
446,150,ORD-2025-0150-003,completed,4999,USD,2025-12-18 08:18:02
447,151,ORD-2026-0151-000,completed,32597,USD,2026-02-08 08:11:26
448,151,ORD-2026-0151-001,completed,27595,USD,2026-01-25 00:59:52
449,151,ORD-2026-0151-002,shipped,2598,USD,2026-01-25 00:04:55
450,152,ORD-2024-0152-000,shipped,59998,USD,2024-12-17 18:52:57
451,152,ORD-2024-0152-001,cancelled,6298,USD,2024-12-21 08:57:38
452,152,ORD-2024-0152-002,processing,29998,USD,2024-12-10 04:12:09
453,153,ORD-2025-0153-000,completed,21895,USD,2025-12-31 13:45:56
454,154,ORD-2025-0154-000,completed,8999,USD,2025-04-14 08:00:48
455,154,ORD-2025-0154-001,processing,68995,USD,2025-04-18 03:29:45
456,154,ORD-2025-0154-002,completed,4999,USD,2025-05-06 17:59:58
457,154,ORD-2025-0154-003,completed,39997,USD,2025-04-30 15:01:43
458,155,ORD-2024-0155-000,cancelled,44995,USD,2024-09-23 17:43:58
459,156,ORD-2024-0156-000,completed,74997,USD,2024-12-07 01:38:32
460,156,ORD-2024-0156-001,completed,30594,USD,2024-12-22 04:11:22
461,156,ORD-2024-0156-002,completed,31297,USD,2024-12-07 14:35:01
462,156,ORD-2024-0156-003,cancelled,29998,USD,2024-12-13 18:53:38
463,158,ORD-2024-0158-000,cancelled,29595,USD,2024-11-27 02:12:45
464,159,ORD-2024-0159-000,completed,17597,USD,2024-12-10 08:57:21
465,160,ORD-2025-0160-000,completed,19297,USD,2025-12-12 01:26:24
466,161,ORD-2025-0161-000,shipped,59998,USD,2025-08-30 03:11:30
467,161,ORD-2025-0161-001,completed,62596,USD,2025-08-22 11:46:19
468,163,ORD-2025-0163-000,processing,34997,USD,2025-07-31 08:13:33
469,163,ORD-2025-0163-001,processing,1299,USD,2025-07-19 01:29:53
470,163,ORD-2025-0163-002,completed,9998,USD,2025-07-27 14:09:03
471,164,ORD-2025-0164-000,completed,9998,USD,2025-08-08 14:30:08
472,164,ORD-2025-0164-001,completed,14997,USD,2025-08-02 16:33:26
473,166,ORD-2024-0166-000,completed,59998,USD,2024-09-07 05:12:42
474,167,ORD-2024-0167-000,completed,26997,USD,2024-11-10 12:55:00
475,167,ORD-2024-0167-001,shipped,41596,USD,2024-10-27 05:23:15
476,167,ORD-2024-0167-002,completed,62595,USD,2024-10-30 12:41:22
477,168,ORD-2026-0168-000,cancelled,59998,USD,2026-03-15 06:32:33
478,168,ORD-2026-0168-001,completed,14999,USD,2026-04-02 15:50:01
479,168,ORD-2026-0168-002,processing,40995,USD,2026-03-25 10:07:13
480,169,ORD-2026-0169-000,processing,26997,USD,2026-05-30 01:13:16
481,170,ORD-2024-0170-000,completed,41295,USD,2024-10-25 19:52:29
482,170,ORD-2024-0170-001,completed,56996,USD,2024-10-25 13:14:43
483,171,ORD-2024-0171-000,cancelled,17998,USD,2024-12-11 09:55:18
484,172,ORD-2025-0172-000,shipped,19297,USD,2025-02-18 21:23:56
485,172,ORD-2025-0172-001,shipped,35595,USD,2025-03-09 06:48:37
486,173,ORD-2024-0173-000,completed,21295,USD,2024-09-22 08:08:59
487,174,ORD-2024-0174-000,shipped,53996,USD,2024-11-26 02:55:24
488,174,ORD-2024-0174-001,completed,27996,USD,2024-12-02 08:36:21
489,176,ORD-2024-0176-000,completed,9998,USD,2024-09-02 07:51:19
490,177,ORD-2026-0177-000,completed,41996,USD,2026-04-03 23:29:03
491,177,ORD-2026-0177-001,shipped,79295,USD,2026-03-28 05:55:48
492,178,ORD-2025-0178-000,completed,2598,USD,2025-06-22 12:24:47
493,179,ORD-2024-0179-000,cancelled,29996,USD,2024-07-27 14:17:31
494,179,ORD-2024-0179-001,completed,1299,USD,2024-08-02 14:11:42
495,179,ORD-2024-0179-002,cancelled,25297,USD,2024-08-06 10:22:23
496,182,ORD-2025-0182-000,shipped,31297,USD,2026-01-03 06:10:09
497,182,ORD-2025-0182-001,cancelled,45994,USD,2026-01-08 07:31:20
498,183,ORD-2025-0183-000,completed,29998,USD,2025-02-25 12:56:43
499,183,ORD-2025-0183-001,processing,59998,USD,2025-02-17 01:59:55
500,183,ORD-2025-0183-002,shipped,12596,USD,2025-02-13 22:33:50
501,183,ORD-2025-0183-003,cancelled,10298,USD,2025-02-08 12:15:17
502,184,ORD-2024-0184-000,cancelled,31297,USD,2024-08-27 08:35:14
503,184,ORD-2024-0184-001,cancelled,1299,USD,2024-08-15 14:45:02
504,185,ORD-2024-0185-000,completed,86995,USD,2024-09-21 13:16:43
505,185,ORD-2024-0185-001,completed,83996,USD,2024-09-25 16:06:44
506,185,ORD-2024-0185-002,processing,14997,USD,2024-09-09 17:40:42
507,186,ORD-2024-0186-000,completed,19297,USD,2024-10-17 19:15:43
508,186,ORD-2024-0186-001,cancelled,59997,USD,2024-10-11 00:00:54
509,186,ORD-2024-0186-002,shipped,32997,USD,2024-10-19 02:31:14
510,186,ORD-2024-0186-003,processing,2598,USD,2024-10-26 08:25:01
511,187,ORD-2025-0187-000,completed,124995,USD,2025-10-28 00:53:30
512,188,ORD-2025-0188-000,completed,19297,USD,2025-12-10 08:15:56
513,188,ORD-2025-0188-001,cancelled,53997,USD,2025-12-21 08:36:02
514,189,ORD-2025-0189-000,cancelled,1532698,USD,2025-07-02 02:22:54
515,189,ORD-2025-0189-001,processing,731517,USD,2025-07-08 01:33:12
516,189,ORD-2025-0189-002,completed,705961,USD,2025-07-04 11:01:51
517,189,ORD-2025-0189-003,completed,1273114,USD,2025-07-12 14:29:54
518,189,ORD-2025-0189-004,shipped,1306402,USD,2025-07-02 08:15:15
519,189,ORD-2025-0189-005,processing,1350025,USD,2025-07-04 05:37:12
520,189,ORD-2025-0189-006,cancelled,1105927,USD,2025-07-01 19:27:18
521,189,ORD-2025-0189-007,completed,974937,USD,2025-06-29 04:55:39
522,189,ORD-2025-0189-008,shipped,120567,USD,2025-06-26 18:31:27
523,189,ORD-2025-0189-009,shipped,1859913,USD,2025-07-05 20:49:55
524,189,ORD-2025-0189-010,cancelled,219251,USD,2025-06-24 21:51:45
525,189,ORD-2025-0189-011,completed,843337,USD,2025-06-28 02:01:16
526,189,ORD-2025-0189-012,cancelled,335947,USD,2025-07-02 20:06:44
527,189,ORD-2025-0189-013,processing,383348,USD,2025-07-11 09:41:13
528,189,ORD-2025-0189-014,processing,795739,USD,2025-07-16 06:28:59
529,189,ORD-2025-0189-015,cancelled,602627,USD,2025-07-04 17:35:43
530,189,ORD-2025-0189-016,shipped,887918,USD,2025-06-25 20:37:08
531,189,ORD-2025-0189-017,completed,982905,USD,2025-06-30 19:48:37
532,189,ORD-2025-0189-018,processing,474036,USD,2025-07-06 20:02:54
533,189,ORD-2025-0189-019,cancelled,784227,USD,2025-07-13 15:47:35
534,189,ORD-2025-0189-020,completed,930901,USD,2025-06-30 14:31:02
535,189,ORD-2025-0189-021,completed,889456,USD,2025-07-07 15:14:13
536,189,ORD-2025-0189-022,completed,1259944,USD,2025-07-18 05:29:57
537,189,ORD-2025-0189-023,completed,1287816,USD,2025-06-30 13:20:25
538,189,ORD-2025-0189-024,completed,599965,USD,2025-07-07 11:56:08
539,189,ORD-2025-0189-025,completed,576941,USD,2025-07-03 22:29:45
540,189,ORD-2025-0189-026,completed,672823,USD,2025-07-08 21:31:48
541,189,ORD-2025-0189-027,shipped,343773,USD,2025-07-11 13:41:55
542,189,ORD-2025-0189-028,completed,668952,USD,2025-06-27 21:24:00
543,189,ORD-2025-0189-029,completed,374852,USD,2025-07-14 05:05:02
544,189,ORD-2025-0189-030,processing,808827,USD,2025-07-03 04:45:42
545,189,ORD-2025-0189-031,completed,719963,USD,2025-06-27 11:37:26
546,189,ORD-2025-0189-032,processing,553040,USD,2025-07-15 05:04:44
547,189,ORD-2025-0189-033,completed,659956,USD,2025-07-13 15:06:36
548,189,ORD-2025-0189-034,processing,685684,USD,2025-06-25 11:04:07
549,189,ORD-2025-0189-035,processing,1346906,USD,2025-06-27 04:35:38
550,189,ORD-2025-0189-036,cancelled,878400,USD,2025-07-02 20:25:44
551,189,ORD-2025-0189-037,completed,475950,USD,2025-06-26 06:15:06
552,189,ORD-2025-0189-038,cancelled,1322392,USD,2025-07-11 06:11:41
553,189,ORD-2025-0189-039,shipped,842232,USD,2025-07-07 12:47:49
554,189,ORD-2025-0189-040,shipped,1603710,USD,2025-06-29 09:55:35
555,189,ORD-2025-0189-041,shipped,303163,USD,2025-07-11 21:50:14
556,189,ORD-2025-0189-042,processing,344966,USD,2025-07-08 17:32:24
557,189,ORD-2025-0189-043,completed,1313894,USD,2025-07-14 10:34:36
558,189,ORD-2025-0189-044,completed,1284902,USD,2025-07-17 18:38:39
559,189,ORD-2025-0189-045,shipped,1305092,USD,2025-07-10 12:32:05
560,189,ORD-2025-0189-046,completed,1135796,USD,2025-07-17 12:13:37
561,189,ORD-2025-0189-047,completed,664366,USD,2025-07-10 08:39:01
562,189,ORD-2025-0189-048,completed,830936,USD,2025-07-11 19:05:47
563,189,ORD-2025-0189-049,completed,543614,USD,2025-07-17 13:15:21
564,189,ORD-2025-0189-050,processing,764957,USD,2025-07-02 12:31:53
565,189,ORD-2025-0189-051,processing,1259933,USD,2025-06-29 01:21:51
566,189,ORD-2025-0189-052,shipped,368025,USD,2025-06-28 19:55:27
567,189,ORD-2025-0189-053,completed,1395908,USD,2025-06-26 08:07:03
568,189,ORD-2025-0189-054,shipped,1164032,USD,2025-07-13 08:57:10
569,189,ORD-2025-0189-055,shipped,563539,USD,2025-07-11 00:50:13
570,189,ORD-2025-0189-056,processing,1452415,USD,2025-07-06 09:27:29
571,189,ORD-2025-0189-057,completed,232374,USD,2025-07-02 08:46:18
572,189,ORD-2025-0189-058,completed,509950,USD,2025-07-11 23:45:34
573,189,ORD-2025-0189-059,processing,366634,USD,2025-07-10 05:19:00
574,189,ORD-2025-0189-060,completed,307662,USD,2025-07-16 19:35:59
575,189,ORD-2025-0189-061,processing,522968,USD,2025-07-05 09:14:12
576,189,ORD-2025-0189-062,cancelled,521848,USD,2025-07-11 05:16:40
577,189,ORD-2025-0189-063,shipped,856943,USD,2025-07-11 09:07:16
578,189,ORD-2025-0189-064,completed,443131,USD,2025-07-04 19:27:54
579,189,ORD-2025-0189-065,completed,1241797,USD,2025-07-02 10:00:40
580,189,ORD-2025-0189-066,completed,1301919,USD,2025-07-11 01:56:07
581,189,ORD-2025-0189-067,shipped,777038,USD,2025-07-03 19:08:15
582,189,ORD-2025-0189-068,completed,1024326,USD,2025-07-08 16:14:56
583,189,ORD-2025-0189-069,processing,967898,USD,2025-07-07 16:43:37
584,189,ORD-2025-0189-070,completed,528964,USD,2025-07-14 12:41:32
585,189,ORD-2025-0189-071,processing,454342,USD,2025-06-30 12:28:06
586,189,ORD-2025-0189-072,shipped,324622,USD,2025-07-11 02:44:44
587,189,ORD-2025-0189-073,processing,1262905,USD,2025-07-08 05:26:56
588,190,ORD-2026-0190-000,processing,41595,USD,2026-02-18 22:08:45
589,190,ORD-2026-0190-001,completed,8999,USD,2026-02-13 07:19:50
590,191,ORD-2026-0191-000,processing,64997,USD,2026-05-05 20:45:22
591,191,ORD-2026-0191-001,shipped,41596,USD,2026-04-25 03:28:14
592,191,ORD-2026-0191-002,completed,41296,USD,2026-04-14 09:31:28
593,192,ORD-2026-0192-000,completed,2598,USD,2026-02-17 14:20:35
594,193,ORD-2025-0193-000,processing,11597,USD,2025-05-23 03:44:39
595,193,ORD-2025-0193-001,completed,1299,USD,2025-05-19 14:40:36
596,193,ORD-2025-0193-002,processing,16298,USD,2025-05-13 01:15:10
597,193,ORD-2025-0193-003,completed,4999,USD,2025-05-12 13:18:28
598,194,ORD-2026-0194-000,completed,87994,USD,2026-05-13 15:25:29
599,196,ORD-2025-0196-000,completed,8999,USD,2025-02-05 11:33:59
600,197,ORD-2025-0197-000,shipped,11597,USD,2025-10-25 13:30:32
601,197,ORD-2025-0197-001,cancelled,50594,USD,2025-10-21 17:26:36
602,200,ORD-2026-0200-000,processing,2598,USD,2026-05-09 13:40:12
603,200,ORD-2026-0200-001,completed,32597,USD,2026-05-06 15:58:11
604,200,ORD-2026-0200-002,completed,17998,USD,2026-04-29 17:54:59
605,201,ORD-2025-0201-000,cancelled,7597,USD,2025-02-14 11:25:49
606,202,ORD-2025-0202-000,completed,35996,USD,2025-09-09 11:48:37
607,202,ORD-2025-0202-001,processing,62594,USD,2025-09-06 00:54:24
608,202,ORD-2025-0202-002,completed,32596,USD,2025-09-08 15:29:59
609,203,ORD-2024-0203-000,completed,19297,USD,2024-10-23 16:38:16
610,205,ORD-2025-0205-000,completed,14999,USD,2025-01-07 16:01:38
611,206,ORD-2024-0206-000,completed,91295,USD,2024-08-30 09:01:12
612,207,ORD-2024-0207-000,completed,31298,USD,2025-01-07 06:59:00
613,209,ORD-2024-0209-000,completed,59998,USD,2024-07-20 15:14:22
614,210,ORD-2025-0210-000,cancelled,94995,USD,2025-02-06 14:00:08
615,210,ORD-2025-0210-001,shipped,34998,USD,2025-02-19 23:08:47
616,210,ORD-2025-0210-002,completed,37596,USD,2025-02-14 20:15:49
617,211,ORD-2024-0211-000,cancelled,62996,USD,2024-12-27 16:29:54
618,212,ORD-2026-0212-000,completed,59998,USD,2026-04-26 12:44:34
619,212,ORD-2026-0212-001,shipped,4999,USD,2026-04-09 21:45:38
620,212,ORD-2026-0212-002,completed,47997,USD,2026-04-11 02:23:56
621,213,ORD-2025-0213-000,processing,4999,USD,2025-03-03 12:59:39
622,213,ORD-2025-0213-001,shipped,119996,USD,2025-02-19 19:38:02
623,213,ORD-2025-0213-002,completed,5196,USD,2025-02-21 11:33:57
624,215,ORD-2024-0215-000,completed,29998,USD,2025-01-02 03:02:37
625,216,ORD-2026-0216-000,processing,32597,USD,2026-03-05 03:52:33
626,217,ORD-2025-0217-000,completed,27996,USD,2025-01-17 17:48:15
627,218,ORD-2024-0218-000,cancelled,57994,USD,2024-07-16 08:27:06
628,221,ORD-2025-0221-000,completed,3897,USD,2025-12-31 18:58:44
629,224,ORD-2024-0224-000,cancelled,47996,USD,2024-10-12 15:24:39
630,224,ORD-2024-0224-001,processing,38997,USD,2024-10-15 03:51:10
631,225,ORD-2026-0225-000,completed,29999,USD,2026-03-10 14:20:30
632,225,ORD-2026-0225-001,processing,5196,USD,2026-03-12 12:27:25
633,226,ORD-2025-0226-000,completed,19297,USD,2025-08-18 02:34:41
634,226,ORD-2025-0226-001,shipped,42995,USD,2025-08-23 07:16:30
635,226,ORD-2025-0226-002,shipped,31298,USD,2025-08-28 18:10:18
636,227,ORD-2024-0227-000,completed,19996,USD,2024-08-07 15:17:50
637,227,ORD-2024-0227-001,completed,78995,USD,2024-08-10 10:35:11
638,227,ORD-2024-0227-002,completed,8999,USD,2024-08-03 11:34:06
639,227,ORD-2024-0227-003,shipped,19998,USD,2024-08-19 23:53:38
640,228,ORD-2024-0228-000,shipped,52996,USD,2024-11-30 20:54:45
641,228,ORD-2024-0228-001,shipped,17595,USD,2024-12-04 02:32:37
642,229,ORD-2025-0229-000,shipped,17597,USD,2025-04-16 04:02:42
643,230,ORD-2024-0230-000,completed,54995,USD,2024-09-29 06:06:54
644,230,ORD-2024-0230-001,completed,23998,USD,2024-09-29 11:52:54
645,230,ORD-2024-0230-002,completed,104996,USD,2024-10-04 07:55:22
646,230,ORD-2024-0230-003,processing,63895,USD,2024-10-11 19:37:47
647,231,ORD-2025-0231-000,completed,34296,USD,2026-01-17 19:50:13
648,231,ORD-2025-0231-001,completed,129994,USD,2026-01-06 12:03:23
649,231,ORD-2025-0231-002,completed,9998,USD,2026-01-14 07:13:51
650,232,ORD-2025-0232-000,completed,77996,USD,2025-08-02 03:01:01
651,232,ORD-2025-0232-001,shipped,74996,USD,2025-07-29 11:51:54
652,235,ORD-2025-0235-000,cancelled,43996,USD,2025-10-02 05:34:13
653,236,ORD-2025-0236-000,processing,14999,USD,2025-06-23 06:15:38
654,236,ORD-2025-0236-001,processing,25595,USD,2025-06-27 17:13:24
655,237,ORD-2025-0237-000,completed,59998,USD,2025-06-10 01:13:03
656,239,ORD-2024-0239-000,shipped,8999,USD,2024-12-06 09:34:05
657,241,ORD-2025-0241-000,cancelled,749242,USD,2025-02-16 23:50:56
658,241,ORD-2025-0241-001,completed,90178,USD,2025-03-05 22:56:32
659,241,ORD-2025-0241-002,cancelled,877606,USD,2025-02-19 00:01:12
660,241,ORD-2025-0241-003,shipped,1517311,USD,2025-02-16 04:22:46
661,241,ORD-2025-0241-004,shipped,126067,USD,2025-02-19 01:55:13
662,241,ORD-2025-0241-005,completed,710945,USD,2025-02-20 16:48:31
663,241,ORD-2025-0241-006,completed,634541,USD,2025-02-11 06:13:47
664,241,ORD-2025-0241-007,shipped,1159218,USD,2025-02-26 16:31:51
665,241,ORD-2025-0241-008,completed,755919,USD,2025-02-12 08:12:41
666,241,ORD-2025-0241-009,cancelled,324058,USD,2025-03-04 11:34:59
667,241,ORD-2025-0241-010,completed,632974,USD,2025-02-12 23:47:36
668,241,ORD-2025-0241-011,completed,428944,USD,2025-02-21 07:17:20
669,241,ORD-2025-0241-012,completed,728326,USD,2025-02-13 11:34:29
670,241,ORD-2025-0241-013,shipped,947932,USD,2025-02-14 17:32:49
671,241,ORD-2025-0241-014,completed,582849,USD,2025-02-28 23:10:15
672,241,ORD-2025-0241-015,completed,745710,USD,2025-02-13 11:11:17
673,241,ORD-2025-0241-016,cancelled,1177904,USD,2025-03-04 04:01:52
