id,crm_customer_id,subject,status,priority,opened_at,closed_at
1281,2474,Defective Hardware Return,closed,normal,2026-01-18 10:33:57,2026-01-20 02:38:04
1282,2474,Account Access Reset Request,pending,normal,2026-02-19 02:18:22,
1283,2477,Account Access Reset Request,closed,normal,2025-09-12 10:25:54,2025-09-16 03:57:17
1284,2480,Subscription Tier Upgrade Error,closed,normal,2025-09-11 04:55:01,2025-09-12 21:54:40
1285,2483,Payment Gateway Rejected,pending,normal,2025-03-29 17:32:41,
1286,2483,Subscription Tier Upgrade Error,closed,normal,2025-03-31 02:42:35,2025-04-03 05:36:00
1287,2485,Account Access Reset Request,closed,normal,2025-10-28 12:25:47,2025-10-30 18:14:29
1288,2486,Defective Hardware Return,closed,normal,2025-05-10 20:19:43,2025-05-14 06:01:22
1289,2500,Subscription Tier Upgrade Error,closed,normal,2026-03-04 02:46:09,2026-03-06 19:37:50
1290,2507,Defective Hardware Return,closed,normal,2026-03-22 09:44:37,2026-03-26 08:03:21
1291,2509,Account Access Reset Request,closed,normal,2025-04-16 17:50:44,2025-04-19 11:32:38
1292,2514,Defective Hardware Return,open,normal,2025-12-23 05:46:03,
1293,2514,Subscription Tier Upgrade Error,closed,normal,2025-12-26 23:25:33,2025-12-31 12:44:32
1294,2516,Defective Hardware Return,open,normal,2025-09-16 04:09:44,
1295,2517,Account Access Reset Request,open,normal,2025-03-13 05:19:31,
1296,2524,Defective Hardware Return,closed,normal,2024-10-31 00:57:38,2024-11-05 00:04:03
1297,2530,Account Access Reset Request,open,normal,2025-04-20 22:48:58,
1298,2538,Subscription Tier Upgrade Error,closed,normal,2025-10-18 01:00:57,2025-10-20 04:29:50
1299,2542,Account Access Reset Request,closed,normal,2024-07-14 10:50:20,2024-07-17 15:48:58
1300,2543,Subscription Tier Upgrade Error,closed,normal,2025-11-17 22:15:19,2025-11-18 19:05:32
1301,2543,Subscription Tier Upgrade Error,closed,high,2025-11-06 03:03:23,2025-11-10 00:18:58
1302,2543,Payment Gateway Rejected,closed,normal,2025-10-28 14:26:40,2025-10-30 09:03:08
1303,2543,Subscription Tier Upgrade Error,open,critical,2025-11-23 02:16:36,
1304,2543,Subscription Tier Upgrade Error,closed,normal,2025-10-29 02:49:04,2025-11-01 04:23:48
1305,2543,Account Access Reset Request,closed,low,2025-11-20 01:31:48,2025-11-25 00:42:21
1306,2543,Delayed Delivery Investigation,closed,normal,2025-11-05 11:11:32,2025-11-08 08:41:52
1307,2543,Delayed Delivery Investigation,closed,normal,2025-11-08 08:13:28,2025-11-09 13:23:30
1308,2543,Delayed Delivery Investigation,closed,normal,2025-10-26 02:59:03,2025-10-29 14:26:45
1309,2543,Payment Gateway Rejected,pending,normal,2025-11-03 16:08:42,
1310,2543,Account Access Reset Request,closed,high,2025-11-08 16:57:53,2025-11-12 04:03:11
1311,2543,Delayed Delivery Investigation,closed,low,2025-10-26 07:08:35,2025-10-31 07:02:55
1312,2545,Subscription Tier Upgrade Error,closed,normal,2024-11-30 06:44:23,2024-12-02 21:11:21
1313,2548,Payment Gateway Rejected,closed,normal,2025-03-04 17:10:33,2025-03-05 07:58:54
1314,2549,Delayed Delivery Investigation,pending,normal,2025-11-20 05:49:32,
1315,2552,Defective Hardware Return,open,normal,2025-12-23 08:39:10,
1316,2552,Account Access Reset Request,closed,normal,2025-12-25 13:22:21,2025-12-28 17:34:57
1317,2553,Subscription Tier Upgrade Error,pending,normal,2025-09-21 19:41:22,
1318,2555,Delayed Delivery Investigation,closed,normal,2025-05-14 23:50:11,2025-05-17 23:18:34
1319,2560,Account Access Reset Request,open,normal,2026-03-28 20:39:05,
1320,2561,Delayed Delivery Investigation,closed,normal,2025-09-24 03:52:22,2025-09-26 18:40:22
1321,2562,Delayed Delivery Investigation,closed,normal,2025-09-10 06:42:19,2025-09-13 02:08:19
1322,2564,Account Access Reset Request,open,normal,2026-05-14 02:55:50,
1323,2566,Payment Gateway Rejected,closed,normal,2024-08-07 22:52:14,2024-08-09 03:31:30
1324,2568,Account Access Reset Request,closed,normal,2026-02-27 19:15:53,2026-03-02 14:18:05
1325,2570,Delayed Delivery Investigation,open,normal,2025-12-18 17:22:46,
1326,2575,Defective Hardware Return,closed,normal,2025-02-24 07:20:00,2025-02-28 23:54:45
1327,2575,Account Access Reset Request,pending,normal,2025-02-06 02:44:24,
1328,2576,Delayed Delivery Investigation,pending,normal,2024-08-28 08:58:34,
1329,2579,Subscription Tier Upgrade Error,closed,normal,2025-07-25 07:30:12,2025-07-30 03:51:03
1330,2584,Payment Gateway Rejected,closed,normal,2025-12-07 17:26:08,2025-12-11 19:35:42
1331,2586,Delayed Delivery Investigation,open,normal,2026-03-03 10:57:14,
1332,2586,Subscription Tier Upgrade Error,closed,low,2026-02-19 08:51:23,2026-02-23 03:11:19
1333,2586,Delayed Delivery Investigation,closed,low,2026-02-18 12:36:20,2026-02-22 20:41:17
1334,2586,Delayed Delivery Investigation,closed,critical,2026-02-20 12:02:36,2026-02-25 01:16:04
1335,2586,Account Access Reset Request,pending,critical,2026-02-28 05:33:16,
1336,2586,Defective Hardware Return,open,high,2026-02-23 00:15:28,
1337,2586,Delayed Delivery Investigation,closed,critical,2026-01-31 11:48:16,2026-02-03 11:50:51
1338,2590,Subscription Tier Upgrade Error,pending,normal,2026-02-03 06:29:55,
1339,2590,Subscription Tier Upgrade Error,closed,normal,2026-01-18 23:15:03,2026-01-23 01:08:40
1340,2591,Account Access Reset Request,closed,normal,2025-11-09 12:28:57,2025-11-13 03:26:58
1341,2591,Delayed Delivery Investigation,pending,normal,2025-10-22 00:42:27,
1342,2592,Payment Gateway Rejected,open,high,2026-01-08 02:44:01,
1343,2592,Account Access Reset Request,pending,critical,2026-01-06 10:18:11,
1344,2592,Delayed Delivery Investigation,closed,critical,2025-12-29 09:45:51,2025-12-30 20:54:02
1345,2592,Delayed Delivery Investigation,closed,normal,2026-01-15 02:23:36,2026-01-15 15:04:04
1346,2592,Defective Hardware Return,pending,normal,2026-01-02 04:58:40,
1347,2592,Account Access Reset Request,open,normal,2026-01-07 03:20:22,
1348,2596,Account Access Reset Request,open,normal,2025-07-12 19:56:04,
1349,2596,Defective Hardware Return,closed,normal,2025-07-25 21:22:58,2025-07-28 07:27:50
1350,2601,Subscription Tier Upgrade Error,closed,normal,2025-01-28 18:21:34,2025-01-31 01:43:49
1351,2606,Account Access Reset Request,open,normal,2024-12-07 01:10:10,
1352,2607,Subscription Tier Upgrade Error,open,normal,2025-12-08 01:48:32,
1353,2607,Defective Hardware Return,pending,normal,2025-12-05 08:49:42,
1354,2609,Defective Hardware Return,closed,normal,2024-12-30 05:53:41,2024-12-31 12:06:04
1355,2610,Defective Hardware Return,closed,normal,2026-06-02 04:19:56,2026-06-05 12:59:53
1356,2616,Payment Gateway Rejected,closed,normal,2025-01-07 07:40:54,2025-01-11 10:29:29
1357,2618,Subscription Tier Upgrade Error,closed,normal,2024-12-23 11:34:55,2024-12-24 04:45:02
1358,2623,Payment Gateway Rejected,open,normal,2025-06-15 13:10:06,
1359,2626,Subscription Tier Upgrade Error,open,normal,2026-02-20 22:04:01,
1360,2629,Subscription Tier Upgrade Error,closed,normal,2025-11-10 22:59:08,2025-11-13 20:44:18
1361,2632,Subscription Tier Upgrade Error,closed,normal,2025-09-10 10:54:01,2025-09-15 10:47:35
1362,2633,Delayed Delivery Investigation,open,normal,2026-04-07 01:27:41,
1363,2634,Payment Gateway Rejected,closed,normal,2024-08-07 11:40:15,2024-08-08 20:27:48
1364,2645,Account Access Reset Request,pending,normal,2025-01-01 22:30:47,
1365,2645,Subscription Tier Upgrade Error,open,normal,2024-12-25 07:13:10,
1366,2657,Subscription Tier Upgrade Error,open,normal,2024-07-23 20:13:25,
1367,2663,Subscription Tier Upgrade Error,closed,normal,2024-12-18 10:02:49,2024-12-21 10:33:42
1368,2665,Delayed Delivery Investigation,open,normal,2025-01-07 04:29:12,
1369,2666,Delayed Delivery Investigation,open,normal,2025-04-18 11:13:07,
1370,2667,Defective Hardware Return,closed,normal,2024-08-04 06:46:07,2024-08-07 16:20:37
1371,2667,Delayed Delivery Investigation,closed,normal,2024-08-02 03:59:07,2024-08-04 15:44:43
1372,2670,Subscription Tier Upgrade Error,closed,normal,2025-12-19 23:32:13,2025-12-21 15:58:28
1373,2670,Delayed Delivery Investigation,open,normal,2025-12-01 02:13:59,
1374,2672,Delayed Delivery Investigation,closed,normal,2025-03-19 05:55:42,2025-03-21 10:22:10
1375,2677,Account Access Reset Request,closed,normal,2025-05-08 19:49:36,2025-05-13 14:32:40
1376,2681,Subscription Tier Upgrade Error,closed,normal,2025-08-10 19:27:08,2025-08-15 09:04:17
1377,2681,Defective Hardware Return,closed,normal,2025-08-02 17:54:15,2025-08-03 10:06:23
1378,2684,Subscription Tier Upgrade Error,closed,normal,2025-03-28 11:30:49,2025-04-01 07:53:22
1379,2686,Account Access Reset Request,pending,normal,2026-04-17 08:59:40,
1380,2686,Subscription Tier Upgrade Error,pending,normal,2026-04-20 23:35:19,
1381,2686,Delayed Delivery Investigation,closed,critical,2026-04-11 14:58:22,2026-04-12 13:21:01
1382,2686,Defective Hardware Return,open,high,2026-04-25 05:57:56,
1383,2686,Subscription Tier Upgrade Error,closed,high,2026-03-22 21:25:52,2026-03-24 04:03:04
1384,2686,Delayed Delivery Investigation,closed,low,2026-04-02 06:37:00,2026-04-03 05:29:11
1385,2686,Subscription Tier Upgrade Error,closed,high,2026-04-22 21:03:41,2026-04-24 12:07:49
1386,2686,Payment Gateway Rejected,open,normal,2026-04-16 15:17:13,
1387,2686,Subscription Tier Upgrade Error,open,normal,2026-03-23 13:02:51,
1388,2690,Payment Gateway Rejected,closed,normal,2025-05-13 02:22:56,2025-05-15 04:44:16
1389,2692,Delayed Delivery Investigation,pending,normal,2024-11-15 10:20:29,
1390,2693,Delayed Delivery Investigation,closed,normal,2025-09-08 04:50:02,2025-09-08 21:22:16
1391,2693,Payment Gateway Rejected,closed,normal,2025-10-07 05:54:13,2025-10-09 03:26:36
1392,2694,Delayed Delivery Investigation,closed,normal,2026-01-18 23:31:40,2026-01-23 16:20:44
1393,2697,Defective Hardware Return,closed,normal,2025-04-17 13:22:08,2025-04-20 15:59:18
1394,2699,Delayed Delivery Investigation,pending,normal,2025-07-11 05:52:25,
1395,2704,Delayed Delivery Investigation,closed,high,2025-03-05 05:44:14,2025-03-06 05:10:35
1396,2704,Subscription Tier Upgrade Error,pending,critical,2025-03-07 06:41:04,
1397,2704,Defective Hardware Return,open,normal,2025-03-10 21:53:52,
1398,2704,Payment Gateway Rejected,open,normal,2025-03-22 03:42:54,
1399,2704,Defective Hardware Return,closed,high,2025-03-04 11:07:20,2025-03-08 11:34:33
1400,2704,Account Access Reset Request,closed,low,2025-02-20 17:30:49,2025-02-23 19:56:45
1401,2704,Delayed Delivery Investigation,closed,normal,2025-03-11 09:31:13,2025-03-16 04:09:02
1402,2704,Defective Hardware Return,closed,low,2025-03-14 23:46:04,2025-03-17 20:16:02
1403,2705,Defective Hardware Return,pending,normal,2024-07-02 09:47:32,
1404,2706,Defective Hardware Return,closed,normal,2025-01-04 01:34:50,2025-01-06 12:46:13
1405,2714,Subscription Tier Upgrade Error,closed,normal,2025-03-27 15:38:45,2025-03-31 21:30:07
1406,2715,Payment Gateway Rejected,closed,normal,2026-05-05 08:24:04,2026-05-06 14:27:53
1407,2716,Account Access Reset Request,closed,normal,2024-11-22 19:23:47,2024-11-24 18:38:08
1408,2716,Defective Hardware Return,closed,normal,2024-11-11 22:57:44,2024-11-13 06:37:53
1409,2719,Delayed Delivery Investigation,pending,normal,2024-07-22 23:35:16,
1410,2721,Subscription Tier Upgrade Error,open,normal,2025-07-19 05:03:02,
1411,2725,Defective Hardware Return,closed,normal,2026-03-06 23:53:00,2026-03-08 07:46:20
1412,2725,Delayed Delivery Investigation,pending,normal,2026-02-23 22:10:43,
1413,2730,Defective Hardware Return,closed,normal,2024-11-12 10:08:05,2024-11-13 09:52:12
1414,2736,Payment Gateway Rejected,open,normal,2026-01-28 04:54:23,
1415,2737,Subscription Tier Upgrade Error,closed,normal,2026-05-17 18:36:08,2026-05-22 12:05:22
1416,2739,Defective Hardware Return,open,normal,2025-01-20 13:13:05,
1417,2740,Defective Hardware Return,open,normal,2024-08-22 12:49:45,
1418,2744,Account Access Reset Request,open,normal,2026-05-16 09:13:26,
1419,2750,Account Access Reset Request,closed,normal,2025-09-03 08:25:31,2025-09-07 12:56:17
1420,2750,Payment Gateway Rejected,closed,normal,2025-08-10 18:25:08,2025-08-14 22:53:43
1421,2758,Delayed Delivery Investigation,pending,normal,2025-03-19 08:07:34,
1422,2758,Account Access Reset Request,closed,normal,2025-03-21 05:37:41,2025-03-23 17:15:22
1423,2763,Account Access Reset Request,open,critical,2026-04-01 11:43:22,
1424,2763,Payment Gateway Rejected,closed,low,2026-04-13 01:30:04,2026-04-16 16:11:33
1425,2763,Payment Gateway Rejected,pending,critical,2026-04-03 11:10:06,
1426,2763,Subscription Tier Upgrade Error,closed,normal,2026-04-15 15:08:53,2026-04-18 23:17:51
1427,2763,Delayed Delivery Investigation,closed,high,2026-04-05 05:52:04,2026-04-09 07:19:19
1428,2763,Defective Hardware Return,open,normal,2026-04-04 12:51:09,
1429,2765,Subscription Tier Upgrade Error,closed,normal,2025-04-13 19:54:00,2025-04-15 23:26:14
1430,2765,Account Access Reset Request,pending,critical,2025-05-11 12:28:04,
1431,2765,Account Access Reset Request,closed,normal,2025-05-08 12:34:31,2025-05-09 17:30:36
1432,2765,Delayed Delivery Investigation,closed,normal,2025-05-09 01:24:42,2025-05-13 07:04:16
1433,2765,Defective Hardware Return,closed,high,2025-05-06 12:14:59,2025-05-07 16:20:16
1434,2765,Account Access Reset Request,pending,critical,2025-04-14 03:30:15,
1435,2765,Delayed Delivery Investigation,open,high,2025-05-08 21:09:57,
1436,2765,Subscription Tier Upgrade Error,pending,normal,2025-04-09 20:44:45,
1437,2765,Account Access Reset Request,pending,normal,2025-04-21 00:58:40,
1438,2765,Defective Hardware Return,closed,normal,2025-05-13 13:50:17,2025-05-15 03:31:06
1439,2765,Subscription Tier Upgrade Error,closed,high,2025-04-26 09:29:52,2025-04-29 18:14:13
1440,2765,Subscription Tier Upgrade Error,closed,normal,2025-04-18 17:18:05,2025-04-20 15:51:50
1441,2765,Payment Gateway Rejected,pending,normal,2025-05-05 17:57:28,
1442,2765,Subscription Tier Upgrade Error,closed,low,2025-05-01 03:03:34,2025-05-04 06:49:30
1443,2765,Payment Gateway Rejected,closed,critical,2025-04-16 15:20:28,2025-04-17 18:21:55
1444,2770,Account Access Reset Request,closed,normal,2025-12-09 22:00:47,2025-12-10 20:08:08
1445,2775,Delayed Delivery Investigation,pending,normal,2025-08-24 05:02:44,
1446,2781,Defective Hardware Return,closed,normal,2024-09-13 14:24:45,2024-09-17 13:07:59
1447,2782,Account Access Reset Request,pending,normal,2026-05-10 23:22:25,
1448,2784,Subscription Tier Upgrade Error,closed,normal,2025-07-23 19:01:54,2025-07-25 01:55:33
1449,2792,Defective Hardware Return,closed,normal,2026-01-12 12:56:48,2026-01-16 14:19:24
1450,2793,Subscription Tier Upgrade Error,closed,normal,2025-06-05 12:28:41,2025-06-06 07:08:37
1451,2795,Subscription Tier Upgrade Error,pending,normal,2026-01-01 23:44:16,
1452,2797,Account Access Reset Request,pending,normal,2025-05-02 03:10:54,
1453,2802,Delayed Delivery Investigation,closed,normal,2025-09-04 03:14:39,2025-09-09 00:43:27
1454,2803,Subscription Tier Upgrade Error,closed,normal,2025-08-28 19:46:45,2025-08-30 05:39:20
1455,2804,Defective Hardware Return,closed,normal,2025-08-24 05:49:28,2025-08-25 13:48:17
1456,2804,Delayed Delivery Investigation,closed,normal,2025-08-20 17:04:08,2025-08-25 04:25:05
1457,2805,Payment Gateway Rejected,closed,normal,2024-08-03 22:36:14,2024-08-08 21:15:09
1458,2809,Defective Hardware Return,closed,normal,2025-02-07 21:17:22,2025-02-09 18:18:59
1459,2810,Account Access Reset Request,closed,normal,2024-12-26 23:01:57,2024-12-28 04:44:46
1460,2810,Subscription Tier Upgrade Error,pending,normal,2024-12-12 00:06:54,
1461,2813,Account Access Reset Request,closed,normal,2025-06-21 09:38:27,2025-06-23 14:59:43
1462,2816,Account Access Reset Request,open,normal,2026-02-06 19:16:13,
1463,2826,Subscription Tier Upgrade Error,closed,normal,2025-04-17 18:54:39,2025-04-20 20:47:16
1464,2826,Subscription Tier Upgrade Error,closed,normal,2025-04-30 09:55:55,2025-05-05 02:08:15
1465,2827,Subscription Tier Upgrade Error,closed,normal,2026-02-19 09:35:17,2026-02-23 04:02:40
1466,2830,Payment Gateway Rejected,closed,normal,2026-04-15 17:23:57,2026-04-20 13:43:16
1467,2832,Defective Hardware Return,open,normal,2026-04-30 14:23:00,
1468,2832,Payment Gateway Rejected,closed,normal,2026-04-29 19:55:42,2026-05-01 09:22:23
1469,2833,Defective Hardware Return,open,normal,2025-12-03 22:30:35,
1470,2837,Payment Gateway Rejected,closed,normal,2026-03-29 00:03:38,2026-03-30 11:49:28
1471,2837,Account Access Reset Request,open,normal,2026-04-08 07:58:20,
1472,2839,Subscription Tier Upgrade Error,closed,normal,2025-11-28 16:58:44,2025-12-03 03:12:41
1473,2849,Defective Hardware Return,pending,normal,2025-03-15 19:57:59,
1474,2850,Defective Hardware Return,closed,normal,2025-02-28 22:31:08,2025-03-03 04:12:53
1475,2851,Defective Hardware Return,closed,normal,2024-09-10 01:54:35,2024-09-14 19:23:06
1476,2852,Delayed Delivery Investigation,closed,normal,2024-07-31 07:39:17,2024-08-04 05:13:33
1477,2852,Payment Gateway Rejected,pending,normal,2024-07-18 06:10:51,
1478,2853,Subscription Tier Upgrade Error,closed,normal,2026-05-28 03:01:28,2026-06-01 03:24:52
1479,2854,Subscription Tier Upgrade Error,closed,normal,2025-06-02 03:26:23,2025-06-05 03:17:09
1480,2854,Defective Hardware Return,closed,normal,2025-06-15 02:56:44,2025-06-18 21:24:36
1481,2858,Subscription Tier Upgrade Error,pending,normal,2025-04-22 12:47:37,
1482,2858,Subscription Tier Upgrade Error,closed,normal,2025-05-05 03:35:08,2025-05-09 21:14:23
1483,2868,Account Access Reset Request,pending,normal,2024-10-20 00:02:45,
1484,2870,Payment Gateway Rejected,closed,normal,2025-09-20 22:38:33,2025-09-21 17:38:34
1485,2875,Payment Gateway Rejected,open,normal,2026-03-09 00:32:19,
1486,2876,Defective Hardware Return,closed,normal,2025-10-12 03:01:35,2025-10-14 21:12:45
1487,2878,Payment Gateway Rejected,closed,normal,2026-05-20 12:38:11,2026-05-21 15:34:42
1488,2879,Defective Hardware Return,closed,normal,2025-04-25 11:47:05,2025-04-27 13:52:21
1489,2879,Delayed Delivery Investigation,closed,normal,2025-04-25 20:08:59,2025-04-29 15:19:17
1490,2889,Subscription Tier Upgrade Error,closed,normal,2024-08-08 14:49:30,2024-08-12 21:55:35
1491,2890,Defective Hardware Return,closed,normal,2025-05-22 01:48:26,2025-05-25 08:30:48
1492,2894,Account Access Reset Request,closed,normal,2025-01-16 05:30:38,2025-01-18 19:05:27
1493,2895,Subscription Tier Upgrade Error,open,normal,2025-01-18 19:57:01,
1494,2897,Defective Hardware Return,closed,normal,2025-08-22 07:27:27,2025-08-23 10:24:33
1495,2899,Defective Hardware Return,closed,low,2026-01-11 21:42:11,2026-01-13 08:31:39
1496,2899,Delayed Delivery Investigation,closed,critical,2026-02-08 10:44:21,2026-02-12 16:35:48
1497,2899,Payment Gateway Rejected,closed,high,2026-01-26 22:11:53,2026-01-30 17:11:14
1498,2899,Subscription Tier Upgrade Error,closed,normal,2026-01-12 07:10:21,2026-01-15 11:39:14
1499,2899,Defective Hardware Return,closed,normal,2026-01-15 19:07:19,2026-01-16 19:24:36
1500,2899,Payment Gateway Rejected,closed,normal,2026-01-20 12:53:09,2026-01-21 05:34:49
1501,2900,Defective Hardware Return,closed,normal,2025-04-18 17:28:55,2025-04-22 22:48:43
1502,2901,Payment Gateway Rejected,closed,normal,2025-07-18 13:23:24,2025-07-22 00:33:36
1503,2901,Subscription Tier Upgrade Error,pending,normal,2025-07-18 08:32:23,
1504,2904,Delayed Delivery Investigation,open,normal,2026-05-21 02:11:10,
1505,2909,Defective Hardware Return,pending,normal,2025-02-09 01:22:01,
1506,2910,Defective Hardware Return,closed,normal,2024-12-07 15:17:05,2024-12-08 11:09:58
1507,2910,Payment Gateway Rejected,closed,normal,2024-12-09 00:19:47,2024-12-12 14:35:51
1508,2911,Subscription Tier Upgrade Error,closed,normal,2026-01-05 04:39:25,2026-01-07 17:25:58
1509,2916,Delayed Delivery Investigation,open,normal,2025-08-25 17:00:55,
1510,2916,Payment Gateway Rejected,open,normal,2025-08-14 11:54:34,
1511,2917,Payment Gateway Rejected,pending,normal,2025-12-08 03:38:02,
1512,2920,Payment Gateway Rejected,open,normal,2024-08-26 21:33:23,
1513,2920,Account Access Reset Request,closed,normal,2024-07-31 18:05:24,2024-08-03 07:17:10
1514,2935,Account Access Reset Request,open,normal,2026-04-24 20:44:07,
1515,2945,Account Access Reset Request,pending,normal,2026-04-23 21:54:00,
1516,2946,Subscription Tier Upgrade Error,closed,normal,2026-04-22 05:28:55,2026-04-23 11:45:15
1517,2949,Subscription Tier Upgrade Error,closed,normal,2026-04-25 14:16:29,2026-04-26 15:45:16
1518,2949,Payment Gateway Rejected,closed,normal,2026-05-08 08:33:21,2026-05-13 06:41:53
1519,2951,Payment Gateway Rejected,closed,normal,2025-03-29 01:16:10,2025-03-31 15:07:16
1520,2959,Delayed Delivery Investigation,open,normal,2025-05-03 16:16:54,
1521,2960,Account Access Reset Request,closed,normal,2025-12-15 23:11:11,2025-12-20 01:17:25
1522,2962,Defective Hardware Return,closed,normal,2025-02-22 17:16:24,2025-02-24 00:01:16
1523,2980,Subscription Tier Upgrade Error,closed,normal,2026-01-21 23:42:35,2026-01-26 07:26:48
1524,2980,Defective Hardware Return,closed,critical,2026-01-22 14:45:33,2026-01-26 10:45:37
1525,2980,Delayed Delivery Investigation,open,normal,2026-01-25 18:01:12,
1526,2980,Defective Hardware Return,closed,high,2026-01-07 19:15:03,2026-01-11 13:58:00
1527,2980,Account Access Reset Request,closed,high,2026-01-27 09:58:57,2026-01-31 00:52:12
1528,2980,Defective Hardware Return,open,normal,2026-01-27 10:26:10,
1529,2980,Payment Gateway Rejected,open,normal,2025-12-30 07:37:19,
1530,2980,Payment Gateway Rejected,pending,critical,2026-01-29 01:27:24,
1531,2980,Payment Gateway Rejected,open,critical,2026-01-01 15:08:52,
1532,2980,Delayed Delivery Investigation,closed,normal,2026-01-24 19:32:42,2026-01-27 23:53:58
1533,2980,Account Access Reset Request,closed,critical,2025-12-30 19:40:16,2026-01-03 23:37:33
1534,2980,Account Access Reset Request,pending,normal,2026-01-24 09:25:48,
1535,2981,Account Access Reset Request,closed,normal,2026-03-05 18:07:02,2026-03-10 15:11:43
1536,2986,Payment Gateway Rejected,pending,normal,2025-07-24 11:54:46,
1537,2991,Delayed Delivery Investigation,pending,normal,2025-02-22 01:44:46,
1538,2992,Account Access Reset Request,closed,normal,2025-03-26 06:23:08,2025-03-26 19:47:09
1539,2997,Subscription Tier Upgrade Error,closed,normal,2026-05-09 16:33:02,2026-05-10 20:17:33
1540,2999,Account Access Reset Request,closed,normal,2026-04-01 12:03:40,2026-04-04 15:06:08
1541,3000,Account Access Reset Request,open,normal,2024-10-20 07:45:44,
