id,crm_customer_id,username,last_login_at,marketing_opt_in
2094,2362,user_node_2362,2026-06-02 15:45:19,0
2095,2363,user_node_2363,2026-05-31 06:55:44,1
2096,2364,user_node_2364,2026-06-02 11:57:14,0
2097,2365,user_node_2365,2026-06-11 06:33:10,0
2098,2366,user_node_2366,2026-06-10 10:30:06,0
2099,2367,user_node_2367,2026-06-02 12:21:15,1
2100,2368,user_node_2368,2026-05-30 22:02:11,0
2101,2369,user_node_2369,2026-06-01 08:54:54,1
2102,2370,user_node_2370,2026-06-03 08:26:49,0
2103,2371,user_node_2371,2026-05-30 09:15:20,1
2104,2372,user_node_2372,2026-06-07 11:58:44,0
2105,2373,user_node_2373,2026-05-31 15:33:25,0
2106,2374,user_node_2374,2026-06-08 21:43:34,0
2107,2375,user_node_2375,2026-06-11 21:50:11,0
2108,2376,user_node_2376,2026-06-01 09:37:12,0
2109,2377,user_node_2377,2026-05-29 19:02:29,1
2110,2378,user_node_2378,2026-06-11 19:51:09,1
2111,2380,user_node_2380,2026-06-07 13:36:48,1
2112,2381,user_node_2381,2026-06-01 12:26:59,1
2113,2382,user_node_2382,2026-06-05 10:45:16,0
2114,2383,user_node_2383,2026-06-11 17:32:28,1
2115,2384,user_node_2384,2026-06-02 17:36:53,0
2116,2385,user_node_2385,2026-06-05 00:25:54,1
2117,2386,user_node_2386,2026-06-08 16:27:56,0
2118,2387,user_node_2387,2026-06-04 12:57:52,1
2119,2388,user_node_2388,2026-06-07 00:18:33,1
2120,2389,user_node_2389,2026-06-02 08:47:26,0
2121,2390,user_node_2390,2026-06-10 10:08:01,0
2122,2391,user_node_2391,2026-06-06 16:02:29,0
2123,2392,user_node_2392,2026-06-08 20:52:08,1
2124,2394,user_node_2394,2026-06-05 19:13:22,0
2125,2395,user_node_2395,2026-06-10 23:53:28,0
2126,2396,user_node_2396,2026-06-12 00:09:14,1
2127,2397,user_node_2397,2026-06-06 10:30:28,1
2128,2398,user_node_2398,2026-06-07 15:59:32,1
2129,2399,user_node_2399,2026-06-05 09:20:14,1
2130,2400,user_node_2400,2026-06-11 03:33:34,1
2131,2401,user_node_2401,2026-06-04 16:54:26,1
2132,2402,user_node_2402,2026-06-07 07:26:22,0
2133,2403,user_node_2403,2026-06-06 08:48:01,0
2134,2404,user_node_2404,2026-06-08 16:17:48,0
2135,2405,user_node_2405,2026-06-10 06:42:22,0
2136,2406,user_node_2406,2026-06-03 09:49:10,1
2137,2407,user_node_2407,2026-06-11 01:47:27,1
2138,2408,user_node_2408,2026-06-04 11:24:29,1
2139,2410,user_node_2410,2026-06-09 17:09:29,1
2140,2411,user_node_2411,2026-06-05 04:20:15,0
2141,2412,user_node_2412,2026-06-11 08:43:47,0
2142,2413,user_node_2413,2026-06-02 02:59:46,0
2143,2414,user_node_2414,2026-06-10 05:00:26,0
2144,2415,user_node_2415,2026-06-03 12:31:48,1
2145,2416,user_node_2416,2026-06-09 19:22:23,0
2146,2417,user_node_2417,2026-05-31 14:44:36,0
2147,2418,user_node_2418,2026-06-10 13:52:31,0
2148,2419,user_node_2419,2026-06-09 06:22:05,1
2149,2420,user_node_2420,2026-06-04 16:11:27,0
2150,2421,user_node_2421,2026-06-04 10:29:07,1
2151,2423,user_node_2423,2026-06-05 10:53:26,0
2152,2424,user_node_2424,2026-06-06 07:55:54,1
2153,2425,user_node_2425,2026-06-11 22:02:54,1
2154,2426,user_node_2426,2026-06-03 11:43:19,0
2155,2427,user_node_2427,2026-06-01 03:02:36,1
2156,2428,user_node_2428,2026-05-30 19:09:41,0
2157,2429,user_node_2429,2026-06-04 05:36:00,1
2158,2430,user_node_2430,2026-06-03 12:40:47,0
2159,2431,user_node_2431,2026-06-02 00:38:16,1
2160,2432,user_node_2432,2026-06-12 01:30:21,1
2161,2433,user_node_2433,2026-06-09 19:38:21,1
2162,2435,user_node_2435,2026-06-06 12:08:51,1
2163,2436,user_node_2436,2026-06-10 07:52:12,0
2164,2437,user_node_2437,2026-06-10 00:19:40,0
2165,2438,user_node_2438,2026-06-11 19:13:00,0
2166,2439,user_node_2439,2026-05-31 15:52:40,1
2167,2441,user_node_2441,2026-06-08 01:04:29,1
2168,2442,user_node_2442,2026-06-02 22:19:29,0
2169,2443,user_node_2443,2026-06-10 13:55:38,0
2170,2444,user_node_2444,2026-06-02 00:46:50,1
2171,2445,user_node_2445,2026-06-12 00:36:54,1
2172,2446,user_node_2446,2026-06-04 03:52:50,1
2173,2447,user_node_2447,2026-05-31 22:45:38,1
2174,2448,user_node_2448,2026-06-03 07:29:47,1
2175,2450,user_node_2450,2026-06-08 00:37:36,1
2176,2451,user_node_2451,2026-06-06 08:46:32,0
2177,2452,user_node_2452,2026-06-11 14:41:01,1
2178,2453,user_node_2453,2026-05-30 10:49:10,0
2179,2454,user_node_2454,2026-06-07 09:21:02,0
2180,2455,user_node_2455,2026-06-11 12:55:10,1
2181,2456,user_node_2456,2026-06-03 11:10:01,1
2182,2457,user_node_2457,2026-06-09 16:00:03,1
2183,2458,user_node_2458,2026-06-12 06:29:52,1
2184,2459,user_node_2459,2026-06-11 01:42:13,1
2185,2460,user_node_2460,2026-05-31 09:06:09,0
2186,2461,user_node_2461,2026-06-05 22:04:03,0
2187,2462,user_node_2462,2026-06-12 07:43:26,1
2188,2463,user_node_2463,2026-06-02 21:29:28,1
2189,2464,user_node_2464,2026-05-30 00:35:45,0
2190,2465,user_node_2465,2026-06-07 17:46:17,0
2191,2467,user_node_2467,2026-06-03 00:56:05,1
2192,2468,user_node_2468,2026-06-09 23:55:15,1
2193,2469,user_node_2469,2026-06-07 13:25:46,1
2194,2470,user_node_2470,2026-05-31 09:26:18,1
2195,2471,user_node_2471,2026-06-11 10:49:44,1
2196,2472,user_node_2472,2026-06-05 19:08:29,1
2197,2474,user_node_2474,2026-06-04 07:56:21,0
2198,2475,user_node_2475,2026-06-08 15:45:19,1
2199,2476,user_node_2476,2026-06-11 18:34:26,1
2200,2477,user_node_2477,2026-06-02 03:41:21,1
2201,2478,user_node_2478,2026-06-07 05:18:09,0
2202,2479,user_node_2479,2026-05-31 23:47:32,0
2203,2480,user_node_2480,2026-06-01 11:40:10,1
2204,2481,user_node_2481,2026-06-04 23:04:36,1
2205,2482,user_node_2482,2026-06-05 16:49:44,1
2206,2483,user_node_2483,2026-05-30 15:22:38,0
2207,2484,user_node_2484,2026-06-09 22:32:49,1
2208,2485,user_node_2485,2026-06-11 05:42:33,0
2209,2486,user_node_2486,2026-06-01 16:58:36,0
2210,2487,user_node_2487,2026-06-04 02:35:43,1
2211,2488,user_node_2488,2026-06-09 12:51:26,0
2212,2489,user_node_2489,2026-06-08 00:08:35,0
2213,2491,user_node_2491,2026-05-30 12:02:41,1
2214,2492,user_node_2492,2026-06-11 23:19:19,1
2215,2493,user_node_2493,2026-06-11 11:17:57,1
2216,2494,user_node_2494,2026-06-04 21:56:31,1
2217,2495,user_node_2495,2026-06-03 10:19:05,0
2218,2496,user_node_2496,2026-06-06 10:36:32,1
2219,2497,user_node_2497,2026-06-04 17:49:45,1
2220,2498,user_node_2498,2026-06-09 10:44:03,0
2221,2499,user_node_2499,2026-06-05 09:52:37,0
2222,2500,user_node_2500,2026-06-08 14:03:47,0
2223,2501,user_node_2501,2026-05-30 15:08:15,1
2224,2502,user_node_2502,2026-06-09 02:45:43,0
2225,2503,user_node_2503,2026-06-08 02:51:05,1
2226,2504,user_node_2504,2026-05-30 18:57:37,0
2227,2505,user_node_2505,2026-05-31 09:28:54,1
2228,2506,user_node_2506,2026-05-30 09:03:31,0
2229,2507,user_node_2507,2026-06-12 09:28:53,0
2230,2508,user_node_2508,2026-06-01 07:23:15,0
2231,2509,user_node_2509,2026-06-11 08:59:29,1
2232,2510,user_node_2510,2026-06-07 17:34:48,0
2233,2511,user_node_2511,2026-06-08 10:07:18,1
2234,2512,user_node_2512,2026-06-10 09:13:45,1
2235,2514,user_node_2514,2026-06-12 06:24:15,1
2236,2515,user_node_2515,2026-06-05 12:03:33,1
2237,2516,user_node_2516,2026-06-04 19:59:00,0
2238,2517,user_node_2517,2026-05-31 19:02:45,1
2239,2518,user_node_2518,2026-06-05 04:55:41,1
2240,2519,user_node_2519,2026-06-10 12:21:39,0
2241,2520,user_node_2520,2026-06-04 05:18:52,0
2242,2521,user_node_2521,2026-06-12 13:23:02,1
2243,2522,user_node_2522,2026-05-31 17:57:02,1
2244,2523,user_node_2523,2026-06-03 13:49:56,1
2245,2524,user_node_2524,2026-06-02 08:52:29,1
2246,2525,user_node_2525,2026-06-08 11:05:13,1
2247,2527,user_node_2527,2026-06-02 11:36:28,1
2248,2528,user_node_2528,2026-05-29 20:30:35,0
2249,2529,user_node_2529,2026-06-04 02:31:49,1
2250,2530,user_node_2530,2026-06-11 23:51:49,1
2251,2531,user_node_2531,2026-06-05 21:21:48,1
2252,2532,user_node_2532,2026-06-04 23:51:41,1
2253,2533,user_node_2533,2026-06-08 07:56:49,0
2254,2534,user_node_2534,2026-06-05 01:23:51,0
2255,2535,user_node_2535,2026-06-11 09:16:39,1
2256,2536,user_node_2536,2026-06-07 01:52:00,1
2257,2538,user_node_2538,2026-06-02 14:33:48,1
2258,2539,user_node_2539,2026-06-07 07:50:58,1
2259,2540,user_node_2540,2026-06-04 04:45:39,1
2260,2541,user_node_2541,2026-06-11 06:15:07,1
2261,2542,user_node_2542,2026-06-11 14:33:41,1
2262,2543,user_node_2543,2026-06-06 13:24:42,1
2263,2544,user_node_2544,2026-06-05 09:54:39,1
2264,2546,user_node_2546,2026-06-03 09:58:09,1
2265,2547,user_node_2547,2026-06-11 08:57:52,1
2266,2548,user_node_2548,2026-06-07 12:48:30,1
2267,2551,user_node_2551,2026-06-05 13:13:38,1
2268,2552,user_node_2552,2026-06-02 08:34:34,1
2269,2553,user_node_2553,2026-06-10 21:32:01,1
2270,2555,user_node_2555,2026-06-10 11:05:56,0
2271,2556,user_node_2556,2026-06-10 23:49:13,0
2272,2557,user_node_2557,2026-06-09 21:54:44,1
2273,2558,user_node_2558,2026-06-01 11:59:04,1
2274,2559,user_node_2559,2026-06-07 13:13:09,1
2275,2560,user_node_2560,2026-06-02 06:39:38,1
2276,2561,user_node_2561,2026-05-31 05:47:51,1
2277,2562,user_node_2562,2026-06-11 14:10:39,1
2278,2563,user_node_2563,2026-05-30 02:04:14,0
2279,2564,user_node_2564,2026-06-06 14:12:40,0
2280,2565,user_node_2565,2026-06-07 17:38:54,0
2281,2566,user_node_2566,2026-05-31 10:46:09,1
2282,2567,user_node_2567,2026-06-06 23:58:17,1
2283,2568,user_node_2568,2026-06-06 10:55:25,1
2284,2569,user_node_2569,2026-06-08 23:04:39,1
2285,2570,user_node_2570,2026-06-01 00:12:11,0
2286,2571,user_node_2571,2026-06-08 02:54:38,0
2287,2572,user_node_2572,2026-05-31 19:01:17,0
2288,2573,user_node_2573,2026-06-10 17:19:45,1
2289,2574,user_node_2574,2026-06-08 00:20:02,1
2290,2575,user_node_2575,2026-06-05 05:26:11,1
2291,2576,user_node_2576,2026-06-05 03:20:43,1
2292,2577,user_node_2577,2026-06-11 11:12:38,1
2293,2578,user_node_2578,2026-06-02 06:51:54,1
2294,2580,user_node_2580,2026-05-31 19:51:25,1
2295,2581,user_node_2581,2026-06-04 01:18:51,1
2296,2582,user_node_2582,2026-06-06 00:22:02,1
2297,2585,user_node_2585,2026-06-08 20:43:25,1
2298,2586,user_node_2586,2026-05-30 12:51:56,1
2299,2587,user_node_2587,2026-06-04 03:25:13,0
2300,2588,user_node_2588,2026-05-29 17:56:45,0
2301,2589,user_node_2589,2026-05-29 16:40:16,1
2302,2590,user_node_2590,2026-06-08 12:13:55,1
2303,2591,user_node_2591,2026-06-01 13:26:13,1
2304,2593,user_node_2593,2026-06-10 14:03:39,0
2305,2594,user_node_2594,2026-06-04 21:07:47,1
2306,2595,user_node_2595,2026-05-30 20:28:44,1
2307,2596,user_node_2596,2026-06-06 11:59:59,1
2308,2597,user_node_2597,2026-06-01 17:31:15,1
2309,2598,user_node_2598,2026-06-12 02:07:10,1
2310,2599,user_node_2599,2026-06-02 04:56:54,1
2311,2600,user_node_2600,2026-06-10 06:22:04,1
2312,2601,user_node_2601,2026-05-31 01:05:08,1
2313,2602,user_node_2602,2026-06-10 05:55:20,0
2314,2603,user_node_2603,2026-06-07 11:04:02,1
2315,2604,user_node_2604,2026-06-09 15:14:39,1
2316,2605,user_node_2605,2026-05-30 14:32:47,1
2317,2607,user_node_2607,2026-06-02 03:09:49,0
2318,2608,user_node_2608,2026-05-31 13:31:35,0
2319,2609,user_node_2609,2026-06-02 02:38:12,1
2320,2610,user_node_2610,2026-06-01 10:49:56,1
2321,2611,user_node_2611,2026-06-04 03:06:16,1
2322,2612,user_node_2612,2026-06-04 22:14:53,1
2323,2613,user_node_2613,2026-06-06 23:56:14,0
2324,2614,user_node_2614,2026-06-11 15:05:08,1
2325,2615,user_node_2615,2026-06-09 15:41:47,1
2326,2616,user_node_2616,2026-06-02 00:48:13,0
2327,2617,user_node_2617,2026-06-08 19:09:30,0
2328,2618,user_node_2618,2026-06-08 21:45:22,1
2329,2619,user_node_2619,2026-06-07 19:21:32,1
2330,2621,user_node_2621,2026-06-02 12:11:38,1
2331,2622,user_node_2622,2026-06-03 02:39:28,1
2332,2623,user_node_2623,2026-06-04 23:16:46,1
2333,2624,user_node_2624,2026-06-12 16:13:07,1
2334,2625,user_node_2625,2026-06-10 21:50:04,1
2335,2626,user_node_2626,2026-06-08 04:15:49,1
2336,2627,user_node_2627,2026-05-29 21:13:57,0
2337,2628,user_node_2628,2026-06-11 13:07:03,0
2338,2630,user_node_2630,2026-06-04 19:39:33,0
2339,2631,user_node_2631,2026-05-29 18:15:28,1
2340,2632,user_node_2632,2026-06-08 02:06:19,1
2341,2633,user_node_2633,2026-06-01 22:15:20,1
2342,2634,user_node_2634,2026-06-02 08:52:37,0
2343,2635,user_node_2635,2026-06-04 15:03:53,1
2344,2636,user_node_2636,2026-06-01 14:36:52,0
2345,2637,user_node_2637,2026-05-30 01:00:23,1
2346,2638,user_node_2638,2026-06-12 10:01:36,1
2347,2639,user_node_2639,2026-06-03 08:06:43,1
2348,2640,user_node_2640,2026-06-01 19:06:04,1
2349,2641,user_node_2641,2026-05-30 16:07:28,1
2350,2642,user_node_2642,2026-06-06 22:27:15,1
2351,2643,user_node_2643,2026-06-04 22:32:48,0
2352,2644,user_node_2644,2026-06-04 19:32:37,0
2353,2645,user_node_2645,2026-06-09 16:11:48,1
2354,2646,user_node_2646,2026-06-10 07:00:29,0
2355,2647,user_node_2647,2026-06-02 14:22:21,1
2356,2648,user_node_2648,2026-06-10 00:32:55,1
2357,2650,user_node_2650,2026-06-11 23:43:13,1
2358,2651,user_node_2651,2026-06-04 18:23:47,0
2359,2652,user_node_2652,2026-05-31 07:39:05,0
2360,2654,user_node_2654,2026-06-03 06:21:38,0
2361,2655,user_node_2655,2026-06-02 06:51:45,0
2362,2656,user_node_2656,2026-06-08 06:56:08,1
2363,2657,user_node_2657,2026-06-03 15:49:29,1
2364,2659,user_node_2659,2026-06-04 19:34:33,0
2365,2660,user_node_2660,2026-05-31 15:12:04,0
2366,2661,user_node_2661,2026-06-07 11:58:43,1
2367,2662,user_node_2662,2026-05-31 11:01:41,0
2368,2663,user_node_2663,2026-06-05 00:38:11,0
2369,2664,user_node_2664,2026-06-05 21:17:22,1
2370,2666,user_node_2666,2026-06-01 15:28:56,0
2371,2667,user_node_2667,2026-06-04 08:43:50,1
2372,2668,user_node_2668,2026-05-31 09:54:28,0
2373,2669,user_node_2669,2026-06-09 00:05:49,0
2374,2670,user_node_2670,2026-05-30 02:32:10,0
2375,2671,user_node_2671,2026-06-11 07:09:19,1
2376,2672,user_node_2672,2026-06-03 18:26:52,0
2377,2674,user_node_2674,2026-06-02 22:59:43,1
2378,2675,user_node_2675,2026-06-06 04:57:23,1
2379,2676,user_node_2676,2026-06-07 07:34:53,0
2380,2677,user_node_2677,2026-06-06 14:56:09,0
2381,2678,user_node_2678,2026-06-04 17:51:56,1
2382,2679,user_node_2679,2026-06-05 00:00:35,1
2383,2680,user_node_2680,2026-06-02 16:38:04,1
2384,2681,user_node_2681,2026-06-01 17:58:01,0
2385,2682,user_node_2682,2026-06-05 02:37:26,1
2386,2683,user_node_2683,2026-05-31 12:53:00,0
2387,2684,user_node_2684,2026-06-10 06:31:11,0
2388,2685,user_node_2685,2026-06-08 00:29:08,1
2389,2686,user_node_2686,2026-06-04 18:17:57,1
2390,2687,user_node_2687,2026-06-01 20:35:55,1
2391,2688,user_node_2688,2026-05-29 22:11:42,0
2392,2689,user_node_2689,2026-06-03 09:24:02,1
2393,2690,user_node_2690,2026-06-11 15:42:51,0
2394,2691,user_node_2691,2026-06-10 13:31:06,0
2395,2692,user_node_2692,2026-06-01 19:04:16,0
2396,2693,user_node_2693,2026-06-12 11:43:19,1
2397,2694,user_node_2694,2026-06-10 18:23:34,1
2398,2695,user_node_2695,2026-06-12 02:09:07,1
2399,2696,user_node_2696,2026-05-30 12:23:13,0
2400,2697,user_node_2697,2026-06-09 20:31:35,0
2401,2698,user_node_2698,2026-05-30 11:23:05,1
2402,2699,user_node_2699,2026-06-09 16:08:08,1
2403,2700,user_node_2700,2026-06-02 11:59:50,1
2404,2701,user_node_2701,2026-06-06 21:02:16,1
2405,2702,user_node_2702,2026-06-10 13:24:51,0
2406,2703,user_node_2703,2026-06-09 07:31:27,1
2407,2704,user_node_2704,2026-05-31 02:51:42,1
2408,2705,user_node_2705,2026-05-30 19:33:39,1
2409,2707,user_node_2707,2026-06-05 19:01:16,1
2410,2708,user_node_2708,2026-06-07 22:49:15,1
2411,2709,user_node_2709,2026-06-06 17:56:12,1
2412,2711,user_node_2711,2026-06-09 18:31:03,0
2413,2713,user_node_2713,2026-06-01 18:49:18,1
2414,2714,user_node_2714,2026-06-12 09:25:19,1
2415,2715,user_node_2715,2026-06-02 20:44:09,0
2416,2716,user_node_2716,2026-05-30 05:53:43,0
2417,2717,user_node_2717,2026-06-03 22:04:49,0
2418,2718,user_node_2718,2026-06-03 21:29:24,1
2419,2719,user_node_2719,2026-06-07 14:39:01,1
2420,2720,user_node_2720,2026-06-03 02:09:22,0
2421,2721,user_node_2721,2026-06-12 09:39:27,0
2422,2722,user_node_2722,2026-06-11 14:42:05,1
2423,2723,user_node_2723,2026-06-09 11:27:27,1
2424,2724,user_node_2724,2026-06-08 07:10:58,1
2425,2725,user_node_2725,2026-05-30 23:08:03,1
2426,2727,user_node_2727,2026-06-08 01:43:46,1
2427,2728,user_node_2728,2026-06-09 02:07:47,1
2428,2729,user_node_2729,2026-05-30 21:25:42,1
2429,2730,user_node_2730,2026-06-03 04:38:30,0
2430,2731,user_node_2731,2026-06-09 16:55:34,0
2431,2732,user_node_2732,2026-06-05 04:51:44,1
2432,2734,user_node_2734,2026-05-30 19:13:28,0
2433,2735,user_node_2735,2026-06-09 06:22:51,1
2434,2737,user_node_2737,2026-06-07 05:58:07,0
2435,2738,user_node_2738,2026-06-06 23:00:19,1
2436,2739,user_node_2739,2026-05-30 08:33:12,0
2437,2740,user_node_2740,2026-06-07 08:13:44,1
2438,2741,user_node_2741,2026-05-31 22:10:07,1
2439,2742,user_node_2742,2026-06-03 20:08:56,0
2440,2743,user_node_2743,2026-05-31 02:48:52,0
2441,2745,user_node_2745,2026-06-11 20:49:18,1
2442,2746,user_node_2746,2026-06-05 07:01:10,1
2443,2747,user_node_2747,2026-06-01 12:21:14,0
2444,2748,user_node_2748,2026-06-03 22:48:17,1
2445,2749,user_node_2749,2026-06-01 17:22:44,1
2446,2750,user_node_2750,2026-06-07 21:58:44,1
2447,2751,user_node_2751,2026-06-07 10:53:23,1
2448,2753,user_node_2753,2026-06-06 08:00:11,1
2449,2754,user_node_2754,2026-06-01 01:50:22,1
2450,2755,user_node_2755,2026-05-31 02:57:17,1
2451,2756,user_node_2756,2026-06-05 22:50:35,0
2452,2757,user_node_2757,2026-06-02 06:15:44,1
2453,2758,user_node_2758,2026-05-31 20:46:47,1
2454,2759,user_node_2759,2026-06-01 06:03:51,1
2455,2760,user_node_2760,2026-06-01 01:04:30,1
2456,2761,user_node_2761,2026-06-12 07:18:37,1
2457,2763,user_node_2763,2026-06-08 03:51:47,1
2458,2764,user_node_2764,2026-05-31 06:15:34,1
2459,2765,user_node_2765,2026-06-08 09:22:21,1
2460,2766,user_node_2766,2026-06-08 10:26:23,1
2461,2767,user_node_2767,2026-06-08 21:54:01,1
2462,2768,user_node_2768,2026-06-10 11:45:58,1
2463,2769,user_node_2769,2026-06-10 15:51:17,1
2464,2770,user_node_2770,2026-05-31 23:22:31,0
2465,2771,user_node_2771,2026-06-07 18:18:26,1
2466,2772,user_node_2772,2026-06-03 03:56:04,1
2467,2773,user_node_2773,2026-05-29 19:10:22,0
2468,2774,user_node_2774,2026-06-01 14:07:48,0
2469,2775,user_node_2775,2026-06-08 03:08:43,1
2470,2776,user_node_2776,2026-06-08 06:03:35,1
2471,2777,user_node_2777,2026-06-05 00:21:48,1
2472,2778,user_node_2778,2026-06-05 20:49:15,0
2473,2779,user_node_2779,2026-06-02 05:00:09,0
2474,2780,user_node_2780,2026-06-07 22:35:18,1
2475,2781,user_node_2781,2026-05-30 02:54:01,0
2476,2782,user_node_2782,2026-06-02 12:58:18,0
2477,2783,user_node_2783,2026-06-01 17:49:33,0
2478,2784,user_node_2784,2026-06-07 19:29:09,1
2479,2785,user_node_2785,2026-06-02 11:58:31,0
2480,2787,user_node_2787,2026-05-31 00:28:26,1
2481,2788,user_node_2788,2026-06-01 18:04:13,1
2482,2789,user_node_2789,2026-06-07 16:31:55,0
2483,2790,user_node_2790,2026-05-30 17:24:17,1
2484,2791,user_node_2791,2026-06-08 08:05:51,0
2485,2793,user_node_2793,2026-06-11 12:52:07,0
2486,2794,user_node_2794,2026-06-05 11:16:34,1
2487,2795,user_node_2795,2026-05-31 02:08:55,1
2488,2796,user_node_2796,2026-06-06 14:53:43,0
2489,2797,user_node_2797,2026-06-07 04:24:33,1
2490,2798,user_node_2798,2026-06-10 20:24:29,1
2491,2799,user_node_2799,2026-06-09 10:56:57,0
2492,2800,user_node_2800,2026-06-08 12:17:52,1
2493,2801,user_node_2801,2026-05-31 12:06:13,1
2494,2802,user_node_2802,2026-06-09 09:14:44,1
2495,2803,user_node_2803,2026-06-06 13:05:34,0
2496,2804,user_node_2804,2026-06-10 08:56:05,0
2497,2805,user_node_2805,2026-06-09 08:19:24,1
2498,2806,user_node_2806,2026-06-10 18:33:50,1
2499,2807,user_node_2807,2026-06-11 00:42:05,1
2500,2809,user_node_2809,2026-06-01 02:09:43,1
2501,2810,user_node_2810,2026-06-03 21:49:51,0
2502,2811,user_node_2811,2026-06-11 03:53:27,1
2503,2812,user_node_2812,2026-06-07 23:39:39,1
2504,2813,user_node_2813,2026-06-03 06:02:03,0
2505,2814,user_node_2814,2026-06-07 19:01:57,1
2506,2815,user_node_2815,2026-05-30 10:00:19,1
2507,2817,user_node_2817,2026-05-31 01:18:22,1
2508,2818,user_node_2818,2026-06-10 13:45:18,1
2509,2819,user_node_2819,2026-06-09 01:34:14,1
2510,2820,user_node_2820,2026-06-08 20:50:33,0
2511,2821,user_node_2821,2026-05-30 05:10:58,0
2512,2822,user_node_2822,2026-06-06 22:30:31,1
2513,2823,user_node_2823,2026-06-07 10:22:06,0
2514,2824,user_node_2824,2026-06-03 19:33:23,1
2515,2825,user_node_2825,2026-05-31 12:02:42,1
2516,2826,user_node_2826,2026-06-01 04:14:47,1
2517,2827,user_node_2827,2026-06-09 15:12:10,1
2518,2828,user_node_2828,2026-06-01 19:55:59,1
2519,2829,user_node_2829,2026-06-05 05:52:15,1
2520,2830,user_node_2830,2026-06-01 10:10:27,1
2521,2831,user_node_2831,2026-06-05 22:29:05,1
2522,2832,user_node_2832,2026-05-31 02:26:53,1
2523,2833,user_node_2833,2026-06-07 02:31:38,1
2524,2834,user_node_2834,2026-05-31 01:55:48,1
2525,2835,user_node_2835,2026-06-12 14:20:36,1
2526,2837,user_node_2837,2026-06-05 12:52:10,1
2527,2838,user_node_2838,2026-06-11 21:07:33,1
2528,2839,user_node_2839,2026-06-06 00:48:46,1
2529,2841,user_node_2841,2026-06-01 06:49:24,1
2530,2842,user_node_2842,2026-06-06 15:00:39,1
2531,2844,user_node_2844,2026-06-02 14:15:46,1
2532,2845,user_node_2845,2026-05-30 02:07:05,0
2533,2846,user_node_2846,2026-06-06 13:20:14,0
2534,2847,user_node_2847,2026-06-01 10:46:57,1
2535,2848,user_node_2848,2026-06-05 22:17:30,1
2536,2849,user_node_2849,2026-06-07 18:59:36,0
2537,2850,user_node_2850,2026-06-08 20:37:26,0
2538,2851,user_node_2851,2026-06-05 00:08:13,1
2539,2852,user_node_2852,2026-06-04 17:11:55,1
2540,2853,user_node_2853,2026-06-02 16:07:05,0
2541,2854,user_node_2854,2026-05-30 14:37:44,1
2542,2855,user_node_2855,2026-06-05 22:34:23,1
2543,2856,user_node_2856,2026-06-02 02:36:47,1
2544,2857,user_node_2857,2026-05-31 00:26:31,0
2545,2858,user_node_2858,2026-06-03 11:41:08,1
2546,2859,user_node_2859,2026-05-31 05:08:12,0
2547,2860,user_node_2860,2026-05-31 22:32:08,1
2548,2861,user_node_2861,2026-06-04 07:26:10,0
2549,2862,user_node_2862,2026-06-12 09:13:44,1
2550,2863,user_node_2863,2026-06-05 20:57:48,0
2551,2864,user_node_2864,2026-05-30 23:18:25,0
2552,2865,user_node_2865,2026-06-08 14:44:27,0
2553,2866,user_node_2866,2026-06-07 19:16:40,1
2554,2867,user_node_2867,2026-05-31 16:05:30,0
2555,2868,user_node_2868,2026-05-31 22:48:59,1
2556,2869,user_node_2869,2026-06-04 08:12:24,0
2557,2870,user_node_2870,2026-06-10 17:32:55,0
2558,2871,user_node_2871,2026-06-06 03:51:50,0
2559,2872,user_node_2872,2026-06-01 22:26:55,1
2560,2873,user_node_2873,2026-06-07 22:37:30,0
2561,2874,user_node_2874,2026-06-07 18:09:48,1
2562,2875,user_node_2875,2026-06-09 21:03:05,0
2563,2876,user_node_2876,2026-06-07 16:18:00,1
2564,2877,user_node_2877,2026-05-31 00:39:55,0
2565,2878,user_node_2878,2026-06-06 19:06:39,1
2566,2879,user_node_2879,2026-05-30 03:43:41,1
2567,2880,user_node_2880,2026-06-08 22:22:26,1
2568,2881,user_node_2881,2026-06-02 17:23:43,1
2569,2882,user_node_2882,2026-06-04 21:43:20,0
2570,2883,user_node_2883,2026-05-29 23:28:38,0
2571,2884,user_node_2884,2026-06-05 18:12:37,0
2572,2885,user_node_2885,2026-06-12 04:13:08,1
2573,2886,user_node_2886,2026-06-11 18:18:23,1
2574,2887,user_node_2887,2026-06-04 23:07:45,1
2575,2888,user_node_2888,2026-06-08 08:46:16,1
2576,2889,user_node_2889,2026-06-11 16:41:30,0
2577,2890,user_node_2890,2026-06-01 05:34:31,0
2578,2891,user_node_2891,2026-05-31 20:58:15,1
2579,2892,user_node_2892,2026-06-02 14:18:30,0
2580,2894,user_node_2894,2026-06-04 17:50:20,1
2581,2895,user_node_2895,2026-06-08 11:06:13,1
2582,2896,user_node_2896,2026-06-06 21:21:40,1
2583,2897,user_node_2897,2026-06-09 10:59:00,1
2584,2898,user_node_2898,2026-06-04 05:58:25,1
2585,2899,user_node_2899,2026-06-06 00:33:23,1
2586,2900,user_node_2900,2026-06-05 14:06:45,0
2587,2902,user_node_2902,2026-06-05 03:29:03,1
2588,2903,user_node_2903,2026-06-03 16:00:13,1
2589,2904,user_node_2904,2026-06-03 07:16:24,1
2590,2905,user_node_2905,2026-06-05 18:09:19,1
2591,2906,user_node_2906,2026-05-30 08:29:10,1
2592,2907,user_node_2907,2026-06-07 07:40:52,0
