id,external_item_id,title,item_type,metadata_json
168,item_d762540a_168,Eco Gear (Model 168),apparel,"{""sku_reference"": ""SKU-552-168"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.32}"
169,item_c53d059e_169,Smart Console (Model 169),books,"{""sku_reference"": ""SKU-234-169"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.51}"
170,item_6e879037_170,Vintage Tracker (Model 170),home_goods,"{""sku_reference"": ""SKU-280-170"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.14}"
171,item_e027327a_171,Vintage Hub (Model 171),books,"{""sku_reference"": ""SKU-715-171"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.63}"
172,item_922c5313_172,Classic Pack (Model 172),fitness,"{""sku_reference"": ""SKU-620-172"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.29}"
173,item_2d5c67af_173,Premium Hub (Model 173),apparel,"{""sku_reference"": ""SKU-189-173"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.38}"
174,item_929ee03f_174,Classic Apparel (Model 174),electronics,"{""sku_reference"": ""SKU-742-174"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.29}"
175,item_ac484507_175,Premium Hub (Model 175),fitness,"{""sku_reference"": ""SKU-844-175"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.38}"
176,item_01a9bf39_176,Ergonomic Tracker (Model 176),apparel,"{""sku_reference"": ""SKU-646-176"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.18}"
177,item_b9531107_177,Wireless Kit (Model 177),books,"{""sku_reference"": ""SKU-410-177"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.31}"
178,item_c21244b4_178,Ergonomic Gear (Model 178),entertainment,"{""sku_reference"": ""SKU-816-178"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.52}"
179,item_6e670426_179,Vintage Pack (Model 179),electronics,"{""sku_reference"": ""SKU-180-179"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.63}"
180,item_0b0639f7_180,Classic Gear (Model 180),fitness,"{""sku_reference"": ""SKU-534-180"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.63}"
181,item_28cba230_181,Wireless Tracker (Model 181),entertainment,"{""sku_reference"": ""SKU-344-181"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.11}"
182,item_baecb1ef_182,Wireless Tracker (Model 182),books,"{""sku_reference"": ""SKU-615-182"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.43}"
183,item_8547bfa8_183,Premium Kit (Model 183),home_goods,"{""sku_reference"": ""SKU-909-183"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.62}"
184,item_12cb85fe_184,Wireless Hub (Model 184),home_goods,"{""sku_reference"": ""SKU-620-184"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.33}"
185,item_5dcd6ac6_185,Ergonomic Device (Model 185),fitness,"{""sku_reference"": ""SKU-624-185"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.65}"
186,item_c285a0d5_186,Ergonomic Device (Model 186),home_goods,"{""sku_reference"": ""SKU-118-186"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.51}"
187,item_45684906_187,Ergonomic Apparel (Model 187),entertainment,"{""sku_reference"": ""SKU-500-187"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.3}"
188,item_8bd3e397_188,Wireless Pack (Model 188),apparel,"{""sku_reference"": ""SKU-559-188"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.61}"
189,item_43a18c08_189,Premium Monitor (Model 189),electronics,"{""sku_reference"": ""SKU-360-189"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.53}"
190,item_e2c877a7_190,Smart Gear (Model 190),books,"{""sku_reference"": ""SKU-581-190"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.28}"
191,item_a9c73b6c_191,Ergonomic Device (Model 191),apparel,"{""sku_reference"": ""SKU-721-191"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.5}"
192,item_fcc14c11_192,Wireless Tracker (Model 192),entertainment,"{""sku_reference"": ""SKU-316-192"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.57}"
193,item_b6d9bea5_193,Ultra Tracker (Model 193),home_goods,"{""sku_reference"": ""SKU-904-193"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.13}"
194,item_13ef2110_194,Ultra Console (Model 194),fitness,"{""sku_reference"": ""SKU-523-194"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.41}"
195,item_e174fd60_195,Eco Apparel (Model 195),books,"{""sku_reference"": ""SKU-222-195"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.13}"
196,item_1bc1e3d5_196,Ergonomic Device (Model 196),books,"{""sku_reference"": ""SKU-436-196"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.55}"
197,item_66d80f03_197,Classic Console (Model 197),fitness,"{""sku_reference"": ""SKU-993-197"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.23}"
198,item_3dbd5048_198,Premium Hub (Model 198),electronics,"{""sku_reference"": ""SKU-246-198"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.44}"
199,item_fe4abd02_199,Wireless Gear (Model 199),home_goods,"{""sku_reference"": ""SKU-390-199"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.53}"
200,item_e8941908_200,Ergonomic Pack (Model 200),books,"{""sku_reference"": ""SKU-288-200"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.2}"
201,item_4ca559f0_201,Ergonomic Apparel (Model 201),home_goods,"{""sku_reference"": ""SKU-918-201"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.21}"
202,item_5fb41595_202,Ergonomic Hub (Model 202),entertainment,"{""sku_reference"": ""SKU-138-202"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.4}"
203,item_e80deb91_203,Eco Device (Model 203),books,"{""sku_reference"": ""SKU-891-203"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.57}"
204,item_47568040_204,Ergonomic Kit (Model 204),entertainment,"{""sku_reference"": ""SKU-195-204"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.48}"
205,item_4b7d7670_205,Eco Device (Model 205),electronics,"{""sku_reference"": ""SKU-371-205"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.38}"
206,item_807573bd_206,Classic Kit (Model 206),electronics,"{""sku_reference"": ""SKU-923-206"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.43}"
207,item_08a66daf_207,Classic Device (Model 207),apparel,"{""sku_reference"": ""SKU-344-207"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.64}"
208,item_3e3fde8a_208,Smart Device (Model 208),fitness,"{""sku_reference"": ""SKU-772-208"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.2}"
209,item_ffd09a59_209,Ergonomic Gear (Model 209),entertainment,"{""sku_reference"": ""SKU-508-209"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.47}"
210,item_3de9fdea_210,Ergonomic Device (Model 210),books,"{""sku_reference"": ""SKU-578-210"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.22}"
211,item_3241a819_211,Eco Kit (Model 211),books,"{""sku_reference"": ""SKU-402-211"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.21}"
212,item_f810595d_212,Wireless Tracker (Model 212),entertainment,"{""sku_reference"": ""SKU-123-212"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.43}"
213,item_702b8dd4_213,Ergonomic Tracker (Model 213),fitness,"{""sku_reference"": ""SKU-390-213"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.39}"
214,item_ab18c0af_214,Ultra Hub (Model 214),electronics,"{""sku_reference"": ""SKU-659-214"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.5}"
215,item_f52834da_215,Premium Kit (Model 215),apparel,"{""sku_reference"": ""SKU-930-215"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.19}"
216,item_cc46801b_216,Vintage Tracker (Model 216),apparel,"{""sku_reference"": ""SKU-258-216"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.62}"
217,item_88a4b7f2_217,Wireless Gear (Model 217),entertainment,"{""sku_reference"": ""SKU-748-217"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.39}"
218,item_7b1a6b97_218,Classic Gear (Model 218),books,"{""sku_reference"": ""SKU-487-218"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.15}"
219,item_f12b757a_219,Smart Kit (Model 219),home_goods,"{""sku_reference"": ""SKU-861-219"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.18}"
220,item_d9eab90d_220,Classic Apparel (Model 220),fitness,"{""sku_reference"": ""SKU-457-220"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.29}"
221,item_25664458_221,Vintage Kit (Model 221),fitness,"{""sku_reference"": ""SKU-140-221"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.41}"
222,item_3059f39d_222,Wireless Device (Model 222),books,"{""sku_reference"": ""SKU-470-222"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.38}"
223,item_edace525_223,Classic Monitor (Model 223),home_goods,"{""sku_reference"": ""SKU-185-223"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.35}"
224,item_8b694b51_224,Wireless Monitor (Model 224),fitness,"{""sku_reference"": ""SKU-382-224"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.16}"
225,item_56683676_225,Smart Gear (Model 225),electronics,"{""sku_reference"": ""SKU-443-225"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.18}"
226,item_fb99b0b4_226,Premium Apparel (Model 226),apparel,"{""sku_reference"": ""SKU-502-226"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.63}"
227,item_fed55e57_227,Premium Tracker (Model 227),apparel,"{""sku_reference"": ""SKU-918-227"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.1}"
228,item_a3b07755_228,Vintage Apparel (Model 228),home_goods,"{""sku_reference"": ""SKU-816-228"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.27}"
229,item_16f1462d_229,Ultra Console (Model 229),home_goods,"{""sku_reference"": ""SKU-905-229"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.12}"
230,item_3a1e3169_230,Classic Pack (Model 230),fitness,"{""sku_reference"": ""SKU-925-230"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.35}"
231,item_47eb8b76_231,Smart Monitor (Model 231),fitness,"{""sku_reference"": ""SKU-584-231"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.49}"
232,item_fa46ecb5_232,Ergonomic Tracker (Model 232),fitness,"{""sku_reference"": ""SKU-220-232"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.22}"
233,item_fd845c28_233,Ultra Console (Model 233),apparel,"{""sku_reference"": ""SKU-729-233"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.34}"
234,item_d11494df_234,Premium Console (Model 234),home_goods,"{""sku_reference"": ""SKU-526-234"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.35}"
235,item_b50704c0_235,Wireless Kit (Model 235),electronics,"{""sku_reference"": ""SKU-503-235"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.5}"
236,item_e0f6ccbe_236,Classic Pack (Model 236),books,"{""sku_reference"": ""SKU-165-236"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.25}"
237,item_2ddbba8e_237,Wireless Console (Model 237),entertainment,"{""sku_reference"": ""SKU-163-237"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.65}"
238,item_fae8d827_238,Premium Apparel (Model 238),entertainment,"{""sku_reference"": ""SKU-124-238"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.38}"
239,item_1b91b8f7_239,Eco Monitor (Model 239),books,"{""sku_reference"": ""SKU-240-239"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.44}"
240,item_8e8a57e6_240,Vintage Console (Model 240),electronics,"{""sku_reference"": ""SKU-746-240"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.52}"
241,item_672d055d_241,Vintage Tracker (Model 241),electronics,"{""sku_reference"": ""SKU-316-241"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.54}"
242,item_0b019afb_242,Premium Monitor (Model 242),electronics,"{""sku_reference"": ""SKU-981-242"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.11}"
243,item_0d1d7580_243,Classic Hub (Model 243),home_goods,"{""sku_reference"": ""SKU-786-243"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.34}"
244,item_f92955a9_244,Wireless Pack (Model 244),books,"{""sku_reference"": ""SKU-473-244"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.62}"
245,item_51ed5111_245,Classic Gear (Model 245),home_goods,"{""sku_reference"": ""SKU-797-245"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.4}"
246,item_3c94bb4a_246,Classic Monitor (Model 246),electronics,"{""sku_reference"": ""SKU-259-246"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.54}"
247,item_e99ffe49_247,Wireless Hub (Model 247),home_goods,"{""sku_reference"": ""SKU-454-247"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.58}"
248,item_19dd1f71_248,Ultra Kit (Model 248),apparel,"{""sku_reference"": ""SKU-271-248"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.24}"
249,item_092e4d49_249,Ergonomic Gear (Model 249),books,"{""sku_reference"": ""SKU-284-249"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.43}"
250,item_d1ac4a5b_250,Classic Tracker (Model 250),apparel,"{""sku_reference"": ""SKU-697-250"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.5}"
251,item_ab1a8ec8_251,Wireless Apparel (Model 251),home_goods,"{""sku_reference"": ""SKU-373-251"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.17}"
252,item_1ee2b588_252,Eco Kit (Model 252),electronics,"{""sku_reference"": ""SKU-893-252"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.18}"
253,item_8361159a_253,Eco Console (Model 253),entertainment,"{""sku_reference"": ""SKU-369-253"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.15}"
254,item_74cd441e_254,Ergonomic Console (Model 254),home_goods,"{""sku_reference"": ""SKU-225-254"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.28}"
255,item_bf2baaf0_255,Ultra Console (Model 255),entertainment,"{""sku_reference"": ""SKU-786-255"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.38}"
256,item_97a4366c_256,Premium Kit (Model 256),electronics,"{""sku_reference"": ""SKU-878-256"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.38}"
257,item_15fa310c_257,Premium Tracker (Model 257),fitness,"{""sku_reference"": ""SKU-403-257"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.51}"
258,item_9df7a02f_258,Vintage Pack (Model 258),apparel,"{""sku_reference"": ""SKU-791-258"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.48}"
259,item_47f93679_259,Premium Device (Model 259),apparel,"{""sku_reference"": ""SKU-373-259"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.6}"
260,item_9542d7a0_260,Eco Monitor (Model 260),home_goods,"{""sku_reference"": ""SKU-796-260"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.53}"
261,item_e0e0248d_261,Smart Hub (Model 261),fitness,"{""sku_reference"": ""SKU-130-261"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.24}"
262,item_e0d6f499_262,Eco Tracker (Model 262),home_goods,"{""sku_reference"": ""SKU-968-262"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.34}"
263,item_6550f14d_263,Wireless Pack (Model 263),fitness,"{""sku_reference"": ""SKU-485-263"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.43}"
264,item_76afaa91_264,Eco Monitor (Model 264),electronics,"{""sku_reference"": ""SKU-917-264"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.5}"
265,item_8e812da7_265,Vintage Pack (Model 265),books,"{""sku_reference"": ""SKU-802-265"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.42}"
266,item_9d864ded_266,Wireless Console (Model 266),fitness,"{""sku_reference"": ""SKU-871-266"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.29}"
267,item_f9b62191_267,Eco Hub (Model 267),fitness,"{""sku_reference"": ""SKU-820-267"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.12}"
268,item_451cb3f3_268,Vintage Hub (Model 268),entertainment,"{""sku_reference"": ""SKU-951-268"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.34}"
269,item_3e481aa5_269,Wireless Console (Model 269),electronics,"{""sku_reference"": ""SKU-811-269"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.5}"
270,item_9d9316ae_270,Smart Pack (Model 270),electronics,"{""sku_reference"": ""SKU-989-270"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.48}"
271,item_7a0c531a_271,Eco Kit (Model 271),books,"{""sku_reference"": ""SKU-616-271"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.46}"
272,item_81dfa0f7_272,Classic Device (Model 272),apparel,"{""sku_reference"": ""SKU-124-272"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.52}"
273,item_9f2a3324_273,Ergonomic Gear (Model 273),entertainment,"{""sku_reference"": ""SKU-795-273"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.29}"
274,item_b0fb933c_274,Ergonomic Apparel (Model 274),apparel,"{""sku_reference"": ""SKU-956-274"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.53}"
275,item_6afe12a7_275,Ultra Console (Model 275),apparel,"{""sku_reference"": ""SKU-514-275"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.36}"
276,item_98c4327a_276,Ultra Kit (Model 276),books,"{""sku_reference"": ""SKU-812-276"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.47}"
277,item_25fec1d2_277,Ultra Pack (Model 277),entertainment,"{""sku_reference"": ""SKU-162-277"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.48}"
278,item_504a33a4_278,Ergonomic Monitor (Model 278),fitness,"{""sku_reference"": ""SKU-297-278"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.21}"
279,item_64521827_279,Wireless Pack (Model 279),electronics,"{""sku_reference"": ""SKU-300-279"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.42}"
280,item_7753ebd1_280,Ultra Device (Model 280),electronics,"{""sku_reference"": ""SKU-439-280"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.58}"
281,item_066e204e_281,Ultra Pack (Model 281),home_goods,"{""sku_reference"": ""SKU-575-281"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.42}"
282,item_f75b3ef8_282,Ultra Gear (Model 282),home_goods,"{""sku_reference"": ""SKU-685-282"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.42}"
283,item_172f95c5_283,Wireless Console (Model 283),electronics,"{""sku_reference"": ""SKU-342-283"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.31}"
284,item_690be999_284,Premium Kit (Model 284),home_goods,"{""sku_reference"": ""SKU-903-284"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.34}"
285,item_a2bcca0b_285,Ergonomic Pack (Model 285),entertainment,"{""sku_reference"": ""SKU-220-285"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.53}"
286,item_1e80dee9_286,Vintage Console (Model 286),books,"{""sku_reference"": ""SKU-107-286"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.38}"
